 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       16543      100000      678       63106   
   0.2       16594      100000      657       63572   
   0.3       16536      100000      646       63257   
   0.4       16642      100000      694       63726   
   0.5       16507      100000      714       64053   
   0.6       16634      100000      657       63603   
   0.7       16561      100000      678       63806   
   0.8       16521      100000      652       63672   
   0.9       16596      100000      660       63281   
   1.0       16587      100000      687       63620   
   1.1       16903      100000      737       63496   
   1.2       16916      100000      665       62930   
   1.3       17194      100000      666       62233   
   1.4       17468      100000      642       61110   
   1.5       17690      100000      662       61131   
   1.6       17768      100000      650       60377   
   1.7       18051      100000      591       59688   
   1.8       18276      100000      610       59397   
   1.9       18595      100000      611       59001   
   2.0       19004      100000      579       57984   
   2.1       19613      100000      520       56388   
   2.2       20120      100000      456       55539   
   2.3       20368      100000      420       55284   
   2.4       20396      100000      341       55003   
   2.5       20873      100000      263       54910   
   2.6       21060      100000      190       55671   
   2.7       20916      100000      114       57326   
   2.8       20642      100000       85       60234   
   2.9       20090      100000       47       63055   
   3.0       19674      100000       24       65676   
   3.1       18953      100000       13       68418   
   3.2       18055      100000       6        70912   
   3.3       17614      100000       11       72719   
   3.4       16760      100000       4        74476   
   3.5       16382      100000       3        76088   
   3.6       15366      100000       3        78239   
   3.7       14683      100000       2        79871   
   3.8       13854      100000       2        81417   
   3.9       13285      100000       2        82538   
   4.0       12801      100000       2        83463   
   4.1       12349      100000       2        84087   
   4.2       11977      100000       2        84672   
   4.3       11646      100000       2        85186   
   4.4       11346      100000       2        85674   
   4.5       11385      100000       2        85669   
   4.6       11325      100000       2        85857   
   4.7       11064      100000       2        86133   
   4.8       11192      100000       2        86007   
   4.9       11226      100000       2        85962   
   5.0       11312      100000       2        85775   
   5.1       11567      100000       2        85528   
   5.2       11438      100000       2        85633   
   5.3       11507      100000       2        85525   
   5.4       11412      100000       2        85571   
   5.5       11615      100000       2        85299   
   5.6       11628      100000       2        85233   
   5.7       11913      100000       3        84606   
   5.8       12250      100000       2        84142   
   5.9       12305      100000       2        84190   
   6.0       12209      100000       3        84190   
   6.1       12381      100000       2        84007   
   6.2       12377      100000       2        83995   
   6.3       12261      100000       2        84083   
   6.4       12329      100000       2        84131   
   6.5       12273      100000       2        84124   
   6.6       12406      100000       3        83948   
   6.7       12300      100000       2        84051   
   6.8       12263      100000       2        84149   
   6.9       12204      100000       2        84160   
   7.0       12230      100000       2        84307   
   7.1       11941      100000       2        84642   
   7.2       11675      100000       2        85104   
   7.3       11731      100000       2        85086   
   7.4       11671      100000       2        85173   
   7.5       11609      100000       2        85297   
   7.6       11626      100000       2        85271   
   7.7       11655      100000       2        85277   
   7.8       11733      100000       2        84952   
   7.9       11741      100000       2        85027   
   8.0       11753      100000       2        85052   
   8.1       11860      100000       2        84819   
   8.2       12293      100000       2        84319   
   8.3       12399      100000       2        83912   
   8.4       12757      100000       2        83162   
   8.5       13053      100000       2        82736   
   8.6       13128      100000       2        82437   
   8.7       13006      100000       1        82854   
   8.8       12712      100000       1        83465   
   8.9       12309      100000       1        84242   
   9.0       11845      100000       1        84959   
   9.1       11549      100000       1        85460   
   9.2       11447      100000       1        85695   
   9.3       11396      100000       1        85856   
   9.4       11199      100000       1        85963   
   9.5       11026      100000       1        86174   
   9.6       11202      100000       1        85971   
   9.7       11309      100000       1        85839   
   9.8       11295      100000       1        85794   
   9.9       11223      100000       1        85726   
   10.0      11276      100000       1        85864   
   10.1      11414      100000       1        85711   
   10.2      11186      100000       1        86010   
   10.3      11183      100000       1        86043   
   10.4      11243      100000       1        85766   
   10.5      11231      100000       1        85920   
   10.6      11150      100000       1        86085   
   10.7      11110      100000       1        86077   
   10.8      11060      100000       1        86319   
   10.9      10908      100000       1        86592   
   11.0      10756      100000       1        86567   
