 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        7020      100000      103       86942        1        81821   
   0.2        7714      100000      133       85044        5        75812   
   0.3        8309      100000      158       83152        7        73527   
   0.4        8805      100000      173       81908        3        71961   
   0.5        9260      100000      192       80514        17       68858   
   0.6        9981      100000      197       79247        16       65435   
   0.7       10819      100000      183       77572        18       66681   
   0.8       11422      100000      188       76587        21       67652   
   0.9       11887      100000      169       76019        18       69223   
   1.0       12243      100000       99       76086        17       72608   
   1.1       11951      100000       62       77049        16       75073   
   1.2       11761      100000       28       79185        11       78454   
   1.3       11484      100000       34       80393        11       79437   
   1.4       11394      100000       23       81137        10       78425   
   1.5       11335      100000       23       81501        11       80431   
   1.6       11269      100000       26       81758        11       80684   
   1.7       10954      100000       22       82441        11       82017   
   1.8       10676      100000       16       83411        11       83280   
   1.9       10459      100000       15       83778        11       83686   
   2.0       10541      100000       12       83782        11       83761   
   2.1       10497      100000       15       84123        10       83372   
   2.2       10555      100000       17       83819        10       83437   
   2.3       10359      100000       14       84382        9        83751   
   2.4       10468      100000       11       84425        9        84300   
   2.5        9981      100000       9        85288        7        84384   
   2.6        9835      100000       9        85891        7        85086   
   2.7        9710      100000       8        86320        5        85119   
   2.8        9517      100000       8        86342        4        86039   
   2.9        9486      100000       6        86731        5        86710   
   3.0        9098      100000       4        87528        4        87528   
   3.1        9034      100000       4        87746        4        87746   
   3.2        8936      100000       3        87866        3        87866   
   3.3        8648      100000       3        88277        3        88277   
   3.4        8606      100000       4        88404        4        88404   
   3.5        8681      100000       4        88190        4        88190   
   3.6        8953      100000       4        87854        4        87854   
   3.7        8847      100000       4        88043        4        88043   
   3.8        8926      100000       4        88072        4        88072   
   3.9        8682      100000       4        88127        4        88127   
   4.0        8729      100000       5        88123        4        88100   
   4.1        8743      100000       5        88238        5        88238   
   4.2        8830      100000       4        88035        4        88035   
   4.3        8863      100000       5        87830        5        87830   
   4.4        9036      100000       5        87501        5        87501   
   4.5        9212      100000       3        87166        3        87166   
   4.6        9035      100000       4        87608        4        87608   
   4.7        8977      100000       4        87847        4        87847   
   4.8        8729      100000       5        88196        4        88175   
   4.9        8622      100000       4        88435        4        88435   
   5.0        8565      100000       4        88466        4        88466   
   5.1        8689      100000       4        88195        4        88195   
   5.2        8955      100000       4        87945        4        87945   
   5.3        8907      100000       4        87872        4        87872   
   5.4        8597      100000       4        88237        4        88237   
   5.5        8711      100000       4        88195        4        88195   
   5.6        8746      100000       4        88138        4        88138   
   5.7        8789      100000       4        88221        4        88221   
   5.8        9013      100000       6        87668        4        87618   
   5.9        9264      100000       5        87018        3        86261   
   6.0        9385      100000       4        86949        3        86605   
   6.1        9284      100000       3        87209        3        87209   
   6.2        9062      100000       3        87645        3        87645   
   6.3        8835      100000       3        88084        3        88084   
   6.4        8564      100000       3        88462        3        88462   
   6.5        8582      100000       4        88416        3        88387   
   6.6        8749      100000       3        88235        3        88235   
   6.7        8745      100000       3        88046        3        88046   
   6.8        8596      100000       3        88398        3        88398   
   6.9        8645      100000       4        88538        3        88513   
   7.0        8789      100000       4        88277        4        88277   
   7.1        8859      100000       5        88263        4        88228   
   7.2        8697      100000       4        88227        4        88227   
   7.3        8571      100000       5        88512        4        88490   
   7.4        8560      100000       4        88743        4        88743   
   7.5        8554      100000       4        88592        4        88592   
   7.6        8981      100000       4        87821        4        87821   
   7.7        9260      100000       5        87194        4        87163   
   7.8        9223      100000       4        87224        4        87224   
   7.9        9379      100000       4        87035        4        87035   
   8.0        9115      100000       4        87554        4        87554   
   8.1        8867      100000       5        88180        4        88146   
   8.2        8610      100000       4        88503        4        88503   
   8.3        8652      100000       4        88648        4        88648   
   8.4        8543      100000       4        88701        4        88701   
   8.5        8537      100000       4        88497        4        88497   
   8.6        8791      100000       4        88329        4        88329   
   8.7        8821      100000       4        88162        4        88162   
   8.8        8999      100000       4        87867        4        87867   
   8.9        9037      100000       4        87787        4        87787   
   9.0        9077      100000       4        87610        4        87610   
   9.1        9060      100000       4        87861        4        87861   
   9.2        9045      100000       3        87882        3        87882   
   9.3        8736      100000       4        88162        4        88162   
   9.4        8900      100000       4        88113        4        88113   
   9.5        8823      100000       5        88075        4        88047   
   9.6        8950      100000       5        87998        4        87976   
