 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       21467      100000      870       50646   
   0.2       21345      100000      833       51380   
   0.3       21457      100000      842       51082   
   0.4       21291      100000      866       52023   
   0.5       21520      100000      805       50666   
   0.6       21283      100000      775       50732   
   0.7       21164      100000      850       51681   
   0.8       21187      100000      861       52338   
   0.9       21403      100000      844       51301   
   1.0       21230      100000      825       51508   
   1.1       21370      100000      866       50779   
   1.2       21458      100000      827       50923   
   1.3       21065      100000      840       52150   
   1.4       21654      100000      804       51120   
   1.5       21274      100000      812       51848   
   1.6       21134      100000      818       51687   
   1.7       21334      100000      824       51447   
   1.8       21355      100000      829       51397   
   1.9       21515      100000      849       51503   
   2.0       21513      100000      819       51414   
   2.1       21536      100000      843       51403   
   2.2       21312      100000      814       51066   
   2.3       21188      100000      877       51481   
   2.4       21618      100000      825       50454   
   2.5       21542      100000      819       50903   
   2.6       21406      100000      884       51920   
   2.7       21177      100000      858       51778   
   2.8       21480      100000      836       51014   
   2.9       21202      100000      853       51934   
   3.0       21424      100000      842       50906   
   3.1       21341      100000      814       51110   
   3.2       21343      100000      844       51375   
   3.3       21298      100000      846       51581   
   3.4       21262      100000      835       51587   
   3.5       21578      100000      826       50413   
   3.6       21320      100000      789       51112   
   3.7       21570      100000      801       50723   
   3.8       21525      100000      828       51045   
   3.9       21432      100000      817       51163   
   4.0       21307      100000      816       51655   
   4.1       21504      100000      856       51285   
   4.2       21121      100000      840       52180   
   4.3       21482      100000      830       50940   
   4.4       21576      100000      850       50926   
   4.5       21263      100000      833       51687   
   4.6       21557      100000      812       50044   
   4.7       21545      100000      836       50752   
   4.8       21433      100000      868       51348   
   4.9       21130      100000      863       52053   
   5.0       21011      100000      836       51816   
   5.1       21456      100000      849       50738   
   5.2       21411      100000      851       50388   
   5.3       21193      100000      848       52143   
   5.4       21426      100000      811       51122   
   5.5       21423      100000      815       51293   
   5.6       21419      100000      847       51668   
   5.7       21274      100000      839       50747   
   5.8       21424      100000      800       51070   
   5.9       21394      100000      813       51281   
   6.0       21336      100000      860       51632   
   6.1       21335      100000      872       51332   
   6.2       21295      100000      838       52681   
   6.3       21424      100000      834       51404   
   6.4       21257      100000      857       51115   
   6.5       21360      100000      820       51384   
   6.6       21412      100000      826       50550   
   6.7       21486      100000      810       50784   
   6.8       21184      100000      839       51575   
   6.9       21316      100000      834       51646   
   7.0       21325      100000      811       51038   
   7.1       21224      100000      822       51986   
   7.2       21311      100000      833       51446   
   7.3       21277      100000      818       51274   
   7.4       21457      100000      865       51516   
   7.5       21123      100000      813       51454   
   7.6       21559      100000      843       51096   
   7.7       21423      100000      834       51229   
   7.8       21323      100000      828       51504   
   7.9       21236      100000      815       51753   
   8.0       21432      100000      828       50602   
