 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       75962      100000       0          0     
   0.1        9463      100000      253       81111   
   0.2        9906      100000      282       79758   
   0.3       10031      100000      298       79847   
   0.4       10451      100000      283       78762   
   0.5       10908      100000      334       76799   
   0.6       11376      100000      308       75911   
   0.7       12229      100000      388       74646   
   0.8       12829      100000      355       72556   
   0.9       13618      100000      291       69897   
   1.0       14267      100000      233       69798   
   1.1       14571      100000      144       69540   
   1.2       14608      100000      109       71455   
   1.3       14391      100000       62       73036   
   1.4       14129      100000       34       74768   
   1.5       13470      100000       23       76912   
   1.6       13396      100000       22       77744   
   1.7       13053      100000       18       79177   
   1.8       12695      100000       10       80615   
   1.9       11908      100000       6        82439   
   2.0       11287      100000       7        83783   
   2.1       10696      100000       6        85167   
   2.2       10214      100000       6        85988   
   2.3        9986      100000       7        86494   
   2.4        9744      100000       6        87032   
   2.5        9590      100000       6        87312   
   2.6        9580      100000       6        87314   
   2.7        9722      100000       6        87115   
   2.8        9938      100000       6        86599   
   2.9       10267      100000       6        86158   
   3.0       10586      100000       9        85349   
   3.1       10851      100000       6        84660   
   3.2       10960      100000       6        84645   
   3.3       10993      100000       7        84477   
   3.4       10879      100000       6        84835   
   3.5       10770      100000       6        84977   
   3.6       10626      100000       8        85240   
   3.7       10610      100000       6        85479   
   3.8       10343      100000       6        85886   
   3.9       10452      100000       6        85716   
   4.0       10298      100000       6        85787   
   4.1       10458      100000       6        85734   
   4.2       10498      100000       6        85589   
   4.3       10618      100000       6        85459   
   4.4       10612      100000       6        85369   
   4.5       10337      100000       7        85865   
   4.6       10328      100000       5        86024   
   4.7       10491      100000       5        85844   
   4.8       10363      100000       5        85922   
   4.9       10443      100000       5        85722   
   5.0       10358      100000       5        86003   
   5.1       10372      100000       5        85997   
   5.2       10147      100000       5        86435   
   5.3        9777      100000       5        87085   
   5.4        9633      100000       6        87373   
   5.5        9656      100000       5        87329   
   5.6        9711      100000       5        87316   
   5.7        9537      100000       5        87364   
   5.8        9619      100000       4        87181   
   5.9       10069      100000       4        86511   
   6.0       10316      100000       6        86006   
   6.1       10568      100000       4        85716   
   6.2       10135      100000       4        86278   
   6.3        9802      100000       4        86969   
   6.4        9632      100000       4        87334   
   6.5        9383      100000       4        87529   
   6.6        9514      100000       4        87723   
   6.7        9264      100000       4        88004   
   6.8        9248      100000       4        88017   
   6.9        9392      100000       4        87846   
   7.0        9453      100000       4        87656   
   7.1        9602      100000       4        87402   
   7.2        9675      100000       4        87136   
   7.3        9897      100000       4        86776   
   7.4       10092      100000       4        86544   
   7.5       10190      100000       4        86381   
   7.6       10148      100000       5        86420   
   7.7        9895      100000       4        86834   
   7.8       10043      100000       4        86715   
   7.9        9800      100000       4        86978   
   8.0        9814      100000       4        87101   
   8.1        9673      100000       4        87207   
   8.2        9808      100000       4        87004   
   8.3        9862      100000       4        86733   
   8.4        9879      100000       4        86796   
   8.5       10101      100000       4        86518   
   8.6       10112      100000       4        86365   
   8.7       10090      100000       4        86497   
   8.8       10185      100000       4        86091   
   8.9       10269      100000       4        85993   
   9.0       10447      100000       3        85727   
   9.1       10291      100000       4        86015   
   9.2       10107      100000       4        86352   
   9.3       10030      100000       4        86351   
   9.4       10086      100000       4        86516   
   9.5        9921      100000       4        86876   
   9.6        9682      100000       5        87176   
   9.7        9757      100000       4        87257   
   9.8        9476      100000       4        87605   
   9.9        9411      100000       4        87555   
   10.0       9404      100000       4        87727   
   10.1       9400      100000       4        87733   
   10.2       9390      100000       4        87837   
   10.3       9450      100000       4        87642   
   10.4       9708      100000       4        87201   
   10.5       9539      100000       4        87424   
   10.6       9630      100000       4        87293   
   10.7       9844      100000       4        86807   
   10.8      10017      100000       4        86591   
   10.9      10067      100000       5        86450   
   11.0      10134      100000       4        86389   
   11.1      10060      100000       4        86617   
   11.2      10194      100000       4        86512   
   11.3      10225      100000       4        86323   
   11.4      10105      100000       4        86361   
   11.5       9872      100000       4        86802   
   11.6       9583      100000       4        87409   
   11.7       9400      100000       4        87738   
   11.8       9334      100000       4        87953   
   11.9       9558      100000       4        87635   
   12.0       9499      100000       3        87571   
   12.1       9335      100000       3        88009   
   12.2       9117      100000       3        88167   
   12.3       9361      100000       3        87916   
   12.4       9674      100000       3        87375   
   12.5       9695      100000       3        87210   
   12.6       9709      100000       3        87125   
   12.7       9805      100000       4        87129   
   12.8       9743      100000       3        87264   
   12.9       9674      100000       4        87014   
   13.0       9869      100000       4        86938   
   13.1      10235      100000       4        86339   
   13.2      10089      100000       4        86519   
   13.3      10277      100000       4        86385   
   13.4      10236      100000       4        86164   
   13.5      10097      100000       4        86441   
   13.6      10100      100000       4        86567   
   13.7       9917      100000       4        86957   
   13.8       9834      100000       4        87104   
   13.9       9650      100000       4        87341   
   14.0       9493      100000       4        87532   
   14.1       9505      100000       4        87509   
   14.2       9583      100000       4        87452   
   14.3       9591      100000       4        87317   
   14.4       9744      100000       4        87076   
   14.5       9882      100000       4        87006   
