 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       58453      100000       80        2081   
   0.2       56810      100000      182        5353   
   0.3       55395      100000      226        6811   
   0.4       54640      100000      268        8963   
   0.5       54885      100000      261        8787   
   0.6       54452      100000      274        9302   
   0.7       54400      100000      265        9205   
   0.8       54493      100000      268        9474   
   0.9       54682      100000      274        9532   
   1.0       54308      100000      268        9349   
   1.1       54126      100000      288       10295   
   1.2       54374      100000      284       10338   
   1.3       54228      100000      295       11103   
   1.4       54268      100000      278       10559   
   1.5       54232      100000      265       10009   
   1.6       54284      100000      281       10555   
   1.7       53766      100000      290       11089   
   1.8       53817      100000      268       10904   
   1.9       53730      100000      285       11476   
   2.0       54156      100000      267       10410   
   2.1       53662      100000      287       11527   
   2.2       53551      100000      268       10620   
   2.3       54093      100000      274       10892   
   2.4       54022      100000      287       11117   
   2.5       53869      100000      289       11179   
   2.6       54043      100000      282       11186   
   2.7       53905      100000      292       11266   
   2.8       53966      100000      279       10815   
   2.9       53926      100000      294       11258   
   3.0       54344      100000      278       10547   
   3.1       54099      100000      284       10284   
   3.2       54155      100000      276       10440   
   3.3       54156      100000      283       10440   
   3.4       53928      100000      286       10287   
   3.5       54044      100000      285       10703   
   3.6       54390      100000      284       11353   
   3.7       53776      100000      272       11152   
   3.8       53807      100000      299       11544   
   3.9       54365      100000      283       10715   
   4.0       54357      100000      289       11108   
   4.1       53799      100000      300       12126   
   4.2       53901      100000      292       11153   
   4.3       53950      100000      296       11119   
   4.4       54039      100000      289       10810   
   4.5       53885      100000      295       11182   
   4.6       54375      100000      258        9983   
   4.7       54094      100000      279       10703   
   4.8       54075      100000      274       11020   
   4.9       53444      100000      296       11859   
   5.0       53862      100000      292       11691   
   5.1       54082      100000      281       11444   
   5.2       53853      100000      270       10820   
   5.3       54021      100000      265       10520   
   5.4       54072      100000      303       11686   
   5.5       53643      100000      300       12038   
   5.6       53865      100000      293       11628   
   5.7       53728      100000      294       11159   
   5.8       53768      100000      284       11399   
   5.9       53561      100000      295       11700   
   6.0       53737      100000      315       12556   
   6.1       53109      100000      303       12236   
