 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          9          0          9          0        1.0579     1.0579     0.0000     0.0000      0.59      6.7365     0.0000     6.7365     0.0000     0.0000     0.0000    65449.85 
 50000.00    18373        0        18373      31627        0        31627       1095        0         1095       351       0.8653     0.8653     0.0000     0.0000      0.47     648.5212    0.0000    648.5212  18807.0186   0.0000   18807.0186  65449.85 
100000.00    19298        0        19298      30702        0        30702       2472        0         2472       438       0.8762     0.8762     0.0000     0.0000      0.47    1453.8061    0.0000   1453.8061  18176.4265   0.0000   18176.4265  65449.85 
150000.00    19271        0        19271      30729        0        30729       2386        0         2386       426       0.8718     0.8718     0.0000     0.0000      0.47    1412.4663    0.0000   1412.4663  18111.9985   0.0000   18111.9985  65449.85 
200000.00    19347        0        19347      30653        0        30653       4908        0         4908       414       0.8671     0.8671     0.0000     0.0000      0.47    2873.0957    0.0000   2873.0957  18063.8284   0.0000   18063.8284  65449.85 
250000.00    19991        0        19991      30009        0        30009       3921        0         3921       476       0.8712     0.8712     0.0000     0.0000      0.47    2277.1378    0.0000   2277.1378  17613.9248   0.0000   17613.9248  65449.85 
300000.00    19728        0        19728      30272        0        30272       4307        0         4307       540       0.8743     0.8743     0.0000     0.0000      0.47    2504.7223    0.0000   2504.7223  17717.9680   0.0000   17717.9680  65449.85 
350000.00    19048        0        19048      30952        0        30952       3048        0         3048       619       0.8696     0.8696     0.0000     0.0000      0.47    1762.7414    0.0000   1762.7414  18103.2967   0.0000   18103.2967  65449.85 
400000.00    19994        0        19994      30006        0        30006       2137        0         2137       535       0.8565     0.8565     0.0000     0.0000      0.47    1242.7733    0.0000   1242.7733  17475.1662   0.0000   17475.1662  65449.85 
450000.00    20015        0        20015      29985        0        29985       2854        0         2854       624       0.8607     0.8607     0.0000     0.0000      0.47    1619.3754    0.0000   1619.3754  17424.0572   0.0000   17424.0572  65449.85 
500000.00    18873        0        18873      31127        0        31127       4808        0         4808       635       0.8738     0.8738     0.0000     0.0000      0.47    2759.5641    0.0000   2759.5641  18083.3165   0.0000   18083.3165  65449.85 
550000.00    21894        0        21894      28106        0        28106       2343        0         2343       573       0.8710     0.8710     0.0000     0.0000      0.47    1315.1248    0.0000   1315.1248  16252.7780   0.0000   16252.7780  65449.85 
600000.00    20879        0        20879      29121        0        29121       2946        0         2946       710       0.8574     0.8574     0.0000     0.0000      0.47    1683.3822    0.0000   1683.3822  16814.8692   0.0000   16814.8692  65449.85 
650000.00    20529        0        20529      29471        0        29471       3608        0         3608       718       0.8618     0.8618     0.0000     0.0000      0.47    2084.0590    0.0000   2084.0590  17036.9441   0.0000   17036.9441  65449.85 
700000.00    22131        0        22131      27869        0        27869       2421        0         2421       497       0.8749     0.8749     0.0000     0.0000      0.47    1402.7233    0.0000   1402.7233  16058.3900   0.0000   16058.3900  65449.85 
750000.00    20734        0        20734      29266        0        29266       2222        0         2222       450       0.8700     0.8700     0.0000     0.0000      0.47    1202.3622    0.0000   1202.3622  16830.3504   0.0000   16830.3504  65449.85 
800000.00    21398        0        21398      28602        0        28602       4012        0         4012       583       0.8599     0.8599     0.0000     0.0000      0.46    2199.6243    0.0000   2199.6243  16318.9235   0.0000   16318.9235  65449.85 
850000.00    22036        0        22036      27964        0        27964       3851        0         3851       621       0.8627     0.8627     0.0000     0.0000      0.46    2089.8506    0.0000   2089.8506  15887.0704   0.0000   15887.0704  65449.85 
900000.00    21667        0        21667      28333        0        28333       4268        0         4268       566       0.8575     0.8575     0.0000     0.0000      0.46    2292.3500    0.0000   2292.3500  15980.7313   0.0000   15980.7313  65449.85 
950000.00    22379        0        22379      27621        0        27621       2888        0         2888       726       0.8596     0.8596     0.0000     0.0000      0.46    1515.8140    0.0000   1515.8140  15459.2005   0.0000   15459.2005  65449.85 
1000000.00   22640        0        22640      27360        0        27360       4400        0         4400       651       0.8709     0.8709     0.0000     0.0000      0.46    2311.9220    0.0000   2311.9220  15192.5869   0.0000   15192.5869  65449.85 
1050000.00   21795        0        21795      28205        0        28205       4578        0         4578       522       0.8489     0.8489     0.0000     0.0000      0.46    2381.8933    0.0000   2381.8933  15624.6397   0.0000   15624.6397  65449.85 
1100000.00   22629        0        22629      27371        0        27371       4707        0         4707       684       0.8391     0.8391     0.0000     0.0000      0.46    2407.1440    0.0000   2407.1440  15003.5958   0.0000   15003.5958  65449.85 
1150000.00   22803        0        22803      27197        0        27197       4752        0         4752       679       0.8451     0.8451     0.0000     0.0000      0.46    2404.9491    0.0000   2404.9491  14825.9245   0.0000   14825.9245  65449.85 
