 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          9          0          9          0        1.0579     1.0579     0.0000     0.0000      0.59      6.7365     0.0000     6.7365     0.0000     0.0000     0.0000    65449.85 
 50000.00    18633        0        18633      31367        0        31367       1910        0         1910       369       0.8454     0.8454     0.0000     0.0000      0.46    1099.2650    0.0000   1099.2650  18087.7431   0.0000   18087.7431  65449.85 
100000.00    19409        0        19409      30591        0        30591       2301        0         2301       424       0.8494     0.8494     0.0000     0.0000      0.46    1307.3064    0.0000   1307.3064  17526.4638   0.0000   17526.4638  65449.85 
150000.00    19493        0        19493      30507        0        30507       2396        0         2396       435       0.8465     0.8465     0.0000     0.0000      0.46    1371.9965    0.0000   1371.9965  17469.9498   0.0000   17469.9498  65449.85 
200000.00    20897        0        20897      29103        0        29103       3007        0         3007       434       0.8441     0.8441     0.0000     0.0000      0.46    1695.8592    0.0000   1695.8592  16614.5231   0.0000   16614.5231  65449.85 
250000.00    20585        0        20585      29415        0        29415       2490        0         2490       452       0.8586     0.8586     0.0000     0.0000      0.46    1410.6661    0.0000   1410.6661  16798.3522   0.0000   16798.3522  65449.85 
300000.00    21477        0        21477      28523        0        28523       3828        0         3828       538       0.8600     0.8600     0.0000     0.0000      0.46    2177.7565    0.0000   2177.7565  16245.0647   0.0000   16245.0647  65449.85 
350000.00    21158        0        21158      28842        0        28842       3336        0         3336       480       0.8642     0.8642     0.0000     0.0000      0.46    1897.9480    0.0000   1897.9480  16402.2418   0.0000   16402.2418  65449.85 
400000.00    20278        0        20278      29722        0        29722       2679        0         2679       512       0.8388     0.8388     0.0000     0.0000      0.46    1517.0844    0.0000   1517.0844  16884.9579   0.0000   16884.9579  65449.85 
450000.00    20245        0        20245      29755        0        29755       2428        0         2428       541       0.8517     0.8517     0.0000     0.0000      0.46    1358.2570    0.0000   1358.2570  16879.0028   0.0000   16879.0028  65449.85 
500000.00    20864        0        20864      29136        0        29136       3624        0         3624       493       0.8498     0.8498     0.0000     0.0000      0.46    2024.1882    0.0000   2024.1882  16512.5376   0.0000   16512.5376  65449.85 
550000.00    20836        0        20836      29164        0        29164       5883        0         5883       540       0.8677     0.8677     0.0000     0.0000      0.46    3342.9190    0.0000   3342.9190  16518.7987   0.0000   16518.7987  65449.85 
600000.00    21419        0        21419      28581        0        28581       2268        0         2268       439       0.8532     0.8532     0.0000     0.0000      0.46    1291.2093    0.0000   1291.2093  16091.7947   0.0000   16091.7947  65449.85 
650000.00    20977        0        20977      29023        0        29023       3444        0         3444       558       0.8436     0.8436     0.0000     0.0000      0.45    1974.4195    0.0000   1974.4195  16343.6447   0.0000   16343.6447  65449.85 
700000.00    23036        0        23036      26964        0        26964       2508        0         2508       539       0.8447     0.8447     0.0000     0.0000      0.45    1443.9827    0.0000   1443.9827  15056.4810   0.0000   15056.4810  65449.85 
750000.00    22338        0        22338      27662        0        27662       2380        0         2380       439       0.8483     0.8483     0.0000     0.0000      0.45    1165.8603    0.0000   1165.8603  15372.7412   0.0000   15372.7412  65449.85 
800000.00    21674        0        21674      28326        0        28326       4333        0         4333       505       0.8613     0.8613     0.0000     0.0000      0.45    2224.1034    0.0000   2224.1034  15690.4221   0.0000   15690.4221  65449.85 
