 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          9          0          9          0        1.0579     1.0579     0.0000     0.0000      0.59      6.7365     0.0000     6.7365     0.0000     0.0000     0.0000    65449.85 
 50000.00    46151        0        46151       3849        0         3849       246         0         246        137       0.9950     0.9950     0.0000     0.0000      0.55     172.4550    0.0000    172.4550  2705.7126    0.0000   2705.7126   65449.85 
100000.00    40445        0        40445       9555        0         9555       534         0         534        156       0.9637     0.9637     0.0000     0.0000      0.55     374.0326    0.0000    374.0326  6685.9972    0.0000   6685.9972   65449.85 
150000.00    35767        0        35767      14233        0        14233       446         0         446        182       0.9805     0.9805     0.0000     0.0000      0.55     311.8127    0.0000    311.8127  9950.9286    0.0000   9950.9286   65449.85 
200000.00    32659        0        32659      17341        0        17341       477         0         477        197       0.9672     0.9672     0.0000     0.0000      0.55     332.8337    0.0000    332.8337  12094.2894   0.0000   12094.2894  65449.85 
250000.00    32213        0        32213      17787        0        17787       521         0         521        202       0.9776     0.9776     0.0000     0.0000      0.55     361.9919    0.0000    361.9919  12395.8676   0.0000   12395.8676  65449.85 
300000.00    29337        0        29337      20663        0        20663       576         0         576        240       0.9612     0.9612     0.0000     0.0000      0.55     401.9069    0.0000    401.9069  14384.8168   0.0000   14384.8168  65449.85 
350000.00    28164        0        28164      21836        0        21836       747         0         747        222       1.0087     1.0087     0.0000     0.0000      0.55     517.9994    0.0000    517.9994  15198.6605   0.0000   15198.6605  65449.85 
400000.00    27596        0        27596      22404        0        22404       1250        0         1250       302       0.9720     0.9720     0.0000     0.0000      0.55     869.7847    0.0000    869.7847  15580.8893   0.0000   15580.8893  65449.85 
450000.00    27702        0        27702      22298        0        22298       1181        0         1181       262       0.9714     0.9714     0.0000     0.0000      0.55     814.6715    0.0000    814.6715  15482.1898   0.0000   15482.1898  65449.85 
500000.00    27595        0        27595      22405        0        22405       1658        0         1658       260       0.9708     0.9708     0.0000     0.0000      0.55    1148.2857    0.0000   1148.2857  15569.7006   0.0000   15569.7006  65449.85 
550000.00    27284        0        27284      22716        0        22716       992         0         992        298       0.9615     0.9615     0.0000     0.0000      0.55     687.9669    0.0000    687.9669  15777.4762   0.0000   15777.4762  65449.85 
600000.00    26435        0        26435      23565        0        23565       994         0         994        294       0.9786     0.9786     0.0000     0.0000      0.55     685.2146    0.0000    685.2146  16354.0453   0.0000   16354.0453  65449.85 
650000.00    25954        0        25954      24046        0        24046       1895        0         1895       320       0.9702     0.9702     0.0000     0.0000      0.55    1311.3324    0.0000   1311.3324  16681.3492   0.0000   16681.3492  65449.85 
700000.00    25972        0        25972      24028        0        24028       1100        0         1100       286       0.9631     0.9631     0.0000     0.0000      0.55     763.9906    0.0000    763.9906  16669.3655   0.0000   16669.3655  65449.85 
750000.00    25710        0        25710      24290        0        24290       1055        0         1055       323       0.9629     0.9629     0.0000     0.0000      0.55     731.0855    0.0000    731.0855  16862.0091   0.0000   16862.0091  65449.85 
800000.00    26053        0        26053      23947        0        23947       1225        0         1225       323       0.9750     0.9750     0.0000     0.0000      0.55     854.1382    0.0000    854.1382  16602.6884   0.0000   16602.6884  65449.85 
850000.00    26436        0        26436      23564        0        23564       1395        0         1395       341       0.9710     0.9710     0.0000     0.0000      0.55     969.1383    0.0000    969.1383  16313.5287   0.0000   16313.5287  65449.85 
900000.00    25626        0        25626      24374        0        24374       1003        0         1003       324       0.9635     0.9635     0.0000     0.0000      0.55     692.4476    0.0000    692.4476  16883.6171   0.0000   16883.6171  65449.85 
950000.00    27076        0        27076      22924        0        22924       1266        0         1266       309       0.9968     0.9968     0.0000     0.0000      0.55     872.0670    0.0000    872.0670  15877.7799   0.0000   15877.7799  65449.85 
1000000.00   26240        0        26240      23760        0        23760       1683        0         1683       334       0.9805     0.9805     0.0000     0.0000      0.55    1161.9559    0.0000   1161.9559  16467.6265   0.0000   16467.6265  65449.85 
1050000.00   26521        0        26521      23479        0        23479       2088        0         2088       355       0.9672     0.9672     0.0000     0.0000      0.55    1440.7920    0.0000   1440.7920  16270.5005   0.0000   16270.5005  65449.85 
1100000.00   27600        0        27600      22400        0        22400       2710        0         2710       350       0.9569     0.9569     0.0000     0.0000      0.55    1867.0891    0.0000   1867.0891  15515.2592   0.0000   15515.2592  65449.85 
1150000.00   26011        0        26011      23989        0        23989       1860        0         1860       352       0.9595     0.9595     0.0000     0.0000      0.55    1281.8778    0.0000   1281.8778  16623.7556   0.0000   16623.7556  65449.85 
1200000.00   25277        0        25277      24723        0        24723       2046        0         2046       334       0.9654     0.9654     0.0000     0.0000      0.55    1413.7420    0.0000   1413.7420  17124.5270   0.0000   17124.5270  65449.85 
1250000.00   25351        0        25351      24649        0        24649       1390        0         1390       367       0.9800     0.9800     0.0000     0.0000      0.55     951.0347    0.0000    951.0347  17058.0102   0.0000   17058.0102  65449.85 
1300000.00   24970        0        24970      25030        0        25030       1890        0         1890       347       0.9658     0.9658     0.0000     0.0000      0.55    1302.8511    0.0000   1302.8511  17331.4605   0.0000   17331.4605  65449.85 
1350000.00   25905        0        25905      24095        0        24095       1606        0         1606       388       0.9809     0.9809     0.0000     0.0000      0.55    1108.0161    0.0000   1108.0161  16692.2500   0.0000   16692.2500  65449.85 
1400000.00   25764        0        25764      24236        0        24236       1834        0         1834       361       0.9753     0.9753     0.0000     0.0000      0.55    1263.3663    0.0000   1263.3663  16780.8557   0.0000   16780.8557  65449.85 
1450000.00   25867        0        25867      24133        0        24133       2332        0         2332       354       0.9611     0.9611     0.0000     0.0000      0.55    1612.3603    0.0000   1612.3603  16705.6757   0.0000   16705.6757  65449.85 
1500000.00   25740        0        25740      24260        0        24260       1501        0         1501       351       0.9843     0.9843     0.0000     0.0000      0.55    1034.9243    0.0000   1034.9243  16806.4200   0.0000   16806.4200  65449.85 
1550000.00   25795        0        25795      24205        0        24205       1707        0         1707       403       0.9822     0.9822     0.0000     0.0000      0.55    1173.5320    0.0000   1173.5320  16760.4624   0.0000   16760.4624  65449.85 
1600000.00   25773        0        25773      24227        0        24227       1356        0         1356       378       0.9562     0.9562     0.0000     0.0000      0.55     934.3948    0.0000    934.3948  16763.2654   0.0000   16763.2654  65449.85 
1650000.00   25146        0        25146      24854        0        24854       1677        0         1677       436       0.9597     0.9597     0.0000     0.0000      0.55    1162.2079    0.0000   1162.2079  17199.6743   0.0000   17199.6743  65449.85 
