 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       10999      100000      830       86330       345       83305        93       78451        69       76904        21       65695        11       59095        4        49311        2        37761        0          0     
   0.2       11027      100000      816       86192       355       83205        95       78503        57       75920        21       67055        8        57480        1        40567        1        40567        0          0     
   0.3       11505      100000      980       85677       416       82064        84       76054        53       74114        20       66280        14       62082        5        47343        2        28438        0          0     
   0.4       11622      100000      992       85436       418       81806        89       75982        56       73645        25       66403        17       61197        2        27606        1        18872        0          0     
   0.5       11857      100000      935       85075       386       81582        66       75723        44       74149        17       67875        9        61772        6        51376        2        25089        0          0     
   0.6       12084      100000      1065      84926       467       81118        99       74105        58       71176        30       65673        22       60411        2        15867        0          0          0          0     
   0.7       12038      100000      1058      84869       440       80938        80       74100        47       71777        21       65861        16       62753        4        31305        0          0          0          0     
   0.8       12376      100000      1001      84425       429       80796        82       74405        50       72137        20       65588        13       60662        3        33969        2        26676        0          0     
   0.9       12556      100000      1071      84136       471       80360        92       73327        43       70012        21       65683        16       62120        3        31008        1        19915        0          0     
   1.0       12697      100000      1070      83926       491       80192        71       71997        40       69920        19       64322        14       60291        3        28315        1        13061        0          0     
   1.1       12971      100000      1159      83815       476       79404        78       72148        42       69742        22       66043        17       62435        4        30823        1        10782        0          0     
   1.2       13093      100000      1181      83589       496       79221        75       71355        45       69347        19       63648        13       59008        4        37575        2        23658        0          0     
   1.3       13397      100000      1166      83084       502       78773        85       71000        47       68445        23       64219        16       58454        2        15607        0          0          0          0     
   1.4       13520      100000      1210      83198       524       78826        79       70768        45       68415        22       64085        16       59676        4        25222        0          0          0          0     
   1.5       13511      100000      1178      83100       474       78614        67       70885        38       68884        20       65743        20       65743        3        19230        0          0          0          0     
   1.6       14069      100000      1172      82212       479       77820        69       70411        31       67749        18       65354        15       63245        4        36239        2        25291        0          0     
   1.7       14177      100000      1216      82126       501       77583        63       69525        40       68052        23       64179        19       61525        2        18579        0          0          0          0     
   1.8       14266      100000      1208      81945       467       77216        57       69825        36       68309        21       65505        18       63328        3        19033        0          0          0          0     
   1.9       14357      100000      1193      81854       428       77028        57       70512        34       68972        20       66490        15       62892        4        34921        2        20470        0          0     
   2.0       14652      100000      1187      81333       431       76560        42       69846        27       68850        20       66718        17       64331        4        27175        0          0          0          0     
   2.1       14847      100000      1147      81072       397       76341        42       70362        30       69524        21       67312        17       64259        3        24351        0          0          0          0     
   2.2       14621      100000      1077      81355       360       76829        39       71525        26       70743        21       69528        18       67223        4        27211        0          0          0          0     
   2.3       14385      100000      1012      81734       321       77418        36       72690        24       71894        20       70430        16       67272        5        34741        0          0          0          0     
   2.4       14592      100000      888       81279       281       77439        30       73418        25       73136        20       71780        17       69387        5        36490        0          0          0          0     
   2.5       14259      100000      867       81914       279       78231        29       74310        24       73995        19       72908        16       70775        5        37068        0          0          0          0     
   2.6       13939      100000      836       82222       248       78458        23       74865        19       74639        17       74121        14       71960        5        43989        1        12948        0          0     
   2.7       13965      100000      768       82120       208       78677        21       75701        18       75494        17       75220        14       73152        6        47211        2        20285        0          0     
   2.8       13799      100000      757       82383       206       78940        24       76198        21       76023        18       75349        15       73183        7        50360        1        10363        0          0     
   2.9       13998      100000      736       82147       184       78715        21       76219        20       76146        17       75299        15       73781        8        55921        1        10510        0          0     
   3.0       13790      100000      701       82320       171       79050        21       76771        18       76573        16       75959        14       74634        8        60662        1        10602        0          0     
   3.1       13772      100000      635       82496       139       79407        18       77611        17       77554        16       77091        14       75818        7        59846        2        21350        0          0     
   3.2       13455      100000      606       82699       123       79729        17       78111        14       77917        12       77033        11       76474        8        71516        2        29325        0          0     
   3.3       13455      100000      560       82781       134       80106        13       78426        13       78426        11       77637        11       77637        8        72605        2        29693        0          0     
   3.4       13224      100000      569       83006       110       80176        15       78799        15       78799        12       77807        12       77807        8        68403        1        16293        0          0     
   3.5       13386      100000      513       82788       116       80346        16       78932        16       78932        13       78273        12       77528        6        62430        1        22103        0          0     
   3.6       13161      100000      542       83199       114       80559        16       79219        15       79163        13       78835        12       78116        7        64256        1        17832        0          0     
   3.7       13197      100000      539       83170        94       80426        15       79257        13       79139        13       79139        12       78397        8        69356        1        16668        0          0     
   3.8       13168      100000      489       83230        89       80789        13       79643        13       79643        13       79643        11       77921        8        69984        1        13115        0          0     
   3.9       13077      100000      487       83265       105       80910        13       79640        12       79572        11       79409        9        77746        8        73587        2        28942        0          0     
   4.0       12953      100000      477       83478        90       81104        11       80055        10       79983        10       79983        8        78359        8        78359        3        40694        0          0     
   4.1       12904      100000      485       83496        89       81019        11       80011        11       80011        11       80011        9        78450        7        71692        2        33912        0          0     
   4.2       13019      100000      465       83445        86       81114        11       80047        11       80047        11       80047        9        78524        7        71747        1        24130        0          0     
   4.3       13042      100000      455       83343        87       81058        11       80027        11       80027        11       80027        9        78648        7        71962        2        33938        0          0     
   4.4       12887      100000      471       83523        94       81234        11       80124        11       80124        11       80124        9        78917        8        76441        3        41189        0          0     
   4.5       13050      100000      479       83404        85       80924        9        79885        9        79885        9        79885        7        78805        5        71417        3        54448        0          0     
   4.6       13147      100000      484       83235        96       80858        9        79641        9        79641        8        79298        8        79298        6        74845        4        57941        0          0     
   4.7       12860      100000      488       83542       107       81182        10       79923        9        79863        7        79214        7        79214        6        76810        4        59796        0          0     
   4.8       13122      100000      468       83210        90       80870        9        79771        8        79695        7        79334        7        79334        5        74796        4        65632        0          0     
   4.9       13213      100000      491       83056        85       80597        8        79592        8        79592        7        79298        7        79298        6        76922        4        58854        0          0     
   5.0       13148      100000      527       83313       123       80783        11       79320        9        79178        9        79178        9        79178        7        75777        4        49925        0          0     
   5.1       13220      100000      489       83031        86       80499        7        79381        7        79381        7        79381        7        79381        5        76051        4        66826        0          0     
   5.2       13200      100000      481       83142        92       80733        7        79591        7        79591        7        79591        7        79591        5        76306        4        67132        0          0     
   5.3       13271      100000      475       83196        83       80769        8        79743        8        79743        8        79743        7        78769        6        76562        3        52962        0          0     
   5.4       13128      100000      451       83186        89       80958        8        79892        8        79892        8        79892        7        78976        6        76864        3        53136        0          0     
   5.5       13206      100000      444       83182        81       80958        8        79953        8        79953        8        79953        7        79175        6        77104        3        53355        0          0     
   5.6       12903      100000      442       83572        72       81293        8        80414        8        80414        8        80414        7        79717        6        77573        3        53714        0          0     
   5.7       13063      100000      462       83413        89       81151        7        80079        7        80079        7        80079        6        79401        5        77267        4        68097        0          0     
   5.8       12999      100000      476       83466        83       81055        10       80117        9        80063        9        80063        8        79477        7        77308        3        47467        0          0     
   5.9       13131      100000      499       83279        93       80795        9        79697        8        79643        7        79259        7        79259        6        77101        3        53761        0          0     
   6.0       13215      100000      510       83202        79       80584        9        79561        9        79561        8        79292        8        79292        7        77118        3        47412        0          0     
   6.1       13294      100000      496       83078        83       80504        9        79484        9        79484        8        79383        8        79383        7        77242        3        47671        0          0     
   6.2       13201      100000      512       83156        98       80623        8        79396        8        79396        8        79396        8        79396        7        77265        3        47689        0          0     
   6.3       13275      100000      504       83070        83       80498        8        79412        8        79412        8        79412        8        79412        7        77276        3        47541        0          0     
   6.4       13159      100000      503       83321        94       80774        7        79573        7        79573        7        79573        7        79573        6        77456        3        54309        0          0     
   6.5       13044      100000      492       83321        94       80824        9        79668        8        79612        8        79612        8        79612        7        77504        3        47885        0          0     
   6.6       13127      100000      481       83323        87       80935        6        79802        6        79802        6        79802        6        79802        5        77729        2        54670        0          0     
   6.7       12991      100000      431       83329        71       81134        7        80255        7        80255        7        80255        7        80255        6        78186        3        55049        0          0     
   6.8       12892      100000      450       83536        58       81123        7        80386        7        80386        7        80386        7        80386        6        78388        3        55343        0          0     
   6.9       12805      100000      441       83840        71       81560        6        80747        6        80747        6        80747        6        80747        5        78811        2        55688        0          0     
   7.0       12993      100000      425       83585        76       81429        6        80469        6        80469        6        80469        6        80469        5        78650        2        55627        0          0     
   7.1       12818      100000      434       83590        80       81418        5        80413        5        80413        5        80413        5        80413        4        78578        3        69351        0          0     
   7.2       13024      100000      401       83360        61       81281        5        80551        5        80551        5        80551        5        80551        4        78741        3        69566        0          0     
   7.3       12897      100000      408       83637        66       81554        5        80716        5        80716        5        80716        5        80716        4        79018        3        69756        0          0     
   7.4       12943      100000      406       83452        74       81417        6        80634        6        80634        6        80634        6        80634        5        78985        4        69755        0          0     
   7.5       12871      100000      403       83629        66       81557        6        80707        6        80707        6        80707        6        80707        5        79141        2        55930        0          0     
   7.6       12850      100000      412       83615        62       81483        6        80750        6        80750        6        80750        6        80750        5        79272        2        56044        0          0     
   7.7       12760      100000      392       83787        70       81784        7        80974        7        80974        7        80974        7        80974        6        79489        3        56325        0          0     
   7.8       12714      100000      429       83922        56       81617        6        80987        6        80987        6        80987        6        80987        5        79573        2        56243        0          0     
   7.9       12693      100000      426       83966        51       81680        6        81124        6        81124        6        81124        6        81124        5        79743        2        56285        0          0     
   8.0       12593      100000      410       83980        61       81881        8        81224        7        81172        6        81006        6        81006        5        79651        2        56426        0          0     
   8.1       12794      100000      412       83891        56       81689        7        81041        7        81041        7        81041        7        81041        6        79750        3        56628        0          0     
   8.2       12746      100000      422       83803        67       81632        7        80878        7        80878        7        80878        7        80878        6        79635        3        56716        0          0     
   8.3       12800      100000      399       83721        62       81619        7        80904        7        80904        7        80904        7        80904        6        79691        3        56729        0          0     
   8.4       12780      100000      416       83898        70       81746        7        80880        7        80880        7        80880        7        80880        6        79699        3        56648        0          0     
   8.5       12618      100000      381       83841        61       81883        6        81207        6        81207        6        81207        6        81207        5        79995        2        56934        0          0     
   8.6       12531      100000      387       84004        67       82048        7        81216        7        81216        7        81216        7        81216        6        80080        3        57131        0          0     
   8.7       12835      100000      416       83744        67       81599        8        80856        7        80806        7        80806        7        80806        6        79744        3        57004        0          0     
   8.8       12790      100000      418       83771        80       81658        7        80729        7        80729        7        80729        6        79748        6        79748        3        57076        0          0     
   8.9       12887      100000      461       83670        76       81350        6        80430        6        80430        6        80430        5        79542        5        79542        2        57057        0          0     
   9.0       12940      100000      462       83560        75       81220        6        80322        6        80322        6        80322        5        79501        5        79501        2        57098        0          0     
   9.1       13041      100000      443       83305        72       81055        7        80213        7        80213        7        80213        6        79483        6        79483        3        57001        0          0     
   9.2       13102      100000      446       83227        72       80935        7        80099        7        80099        7        80099        6        79471        6        79471        3        56888        0          0     
   9.3       13073      100000      395       83335        64       81309        7        80524        7        80524        7        80524        6        79918        6        79918        3        57359        0          0     
   9.4       12895      100000      420       83628        67       81463        7        80664        7        80664        7        80664        6        80090        6        80090        3        57427        0          0     
   9.5       12937      100000      405       83607        62       81536        7        80806        7        80806        6        80403        6        80403        6        80403        3        57683        0          0     
   9.6       12941      100000      381       83487        59       81561        7        80732        7        80732        6        80483        6        80483        6        80483        3        57711        0          0     
   9.7       12760      100000      382       83541        68       81606        8        80780        8        80780        7        80668        6        79783        6        79783        3        57864        0          0     
   9.8       12762      100000      406       83728        77       81755        6        80792        6        80792        6        80792        6        80792        6        80792        3        57933        0          0     
   9.9       12846      100000      400       83710        54       81585        7        80901        7        80901        7        80901        6        80047        6        80047        3        57915        0          0     
   10.0      12820      100000      410       83767        70       81698        7        80854        7        80854        7        80854        6        80059        6        80059        3        58038        0          0     
