 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       10609      100000      824       86764       351       83756        91       78797        70       77358        28       68576        16       60871        4        32703        1        16034        0          0     
   0.2       10856      100000      842       86443       370       83457        84       78266        51       76147        24       69541        13       62025        3        36933        2        27952        0          0     
   0.3       11340      100000      957       85806       407       82271        78       76104        46       73865        19       67471        13       63482        3        44167        1        30731        0          0     
   0.4       11566      100000      977       85513       444       82082        82       75300        46       72780        18       66683        12       62660        4        48740        1        26203        0          0     
   0.5       11752      100000      1042      85438       447       81636        88       75008        60       72929        21       65166        10       57433        1        37332        1        37332        0          0     
   0.6       12055      100000      1064      84867       454       80988        69       73682        44       71822        23       66959        16       62211        4        30863        1        10993        0          0     
   0.7       12056      100000      1076      84910       461       80957       103       74441        55       71201        26       64340        20       60176        3        24953        1        10907        0          0     
   0.8       12241      100000      1092      84586       480       80698        72       72916        45       71045        17       65243        12       62347        4        41132        1        18697        0          0     
   0.9       12585      100000      1072      84026       484       80318        84       72579        43       69778        24       66414        16       60807        3        33369        1        16495        0          0     
   1.0       12953      100000      1195      83876       542       79699        99       71466        53       68361        27       62736        17       56141        3        25012        0          0          0          0     
   1.1       12984      100000      1147      83750       488       79522        92       72107        56       69562        30       64212        23       59556        4        24088        0          0          0          0     
   1.2       13314      100000      1225      83297       524       78843        92       70949        51       68025        23       61803        20       59577        4        25698        0          0          0          0     
   1.3       13617      100000      1252      83052       539       78500        88       70462        46       67610        23       62729        19       59934        3        21411        0          0          0          0     
   1.4       13917      100000      1264      82490       543       77877        79       69417        47       67204        24       62059        23       61112        2        11958        0          0          0          0     
   1.5       14031      100000      1275      82468       512       77618        70       69627        43       67862        25       63692        24       62911        2        11231        0          0          0          0     
   1.6       14273      100000      1196      81811       441       77034        54       70269        34       68881        24       66463        23       65691        2        11649        0          0          0          0     
   1.7       14326      100000      1175      81821       438       77146        47       70358        29       69121        25       68613        24       67943        4        22701        0          0          0          0     
   1.8       14641      100000      1096      81419       399       76989        41       70494        29       69668        25       68908        24       68259        2        10764        0          0          0          0     
   1.9       14316      100000      1047      81708       354       77288        37       71700        24       70840        24       70840        23       70286        2        11384        0          0          0          0     
   2.0       14431      100000      1001      81602       313       77253        31       72701        25       72334        22       71590        22       71590        3        22322        1        10022        0          0     
   2.1       14336      100000      911       81607       275       77637        29       73828        24       73541        22       72978        20       71193        2        18245        1        12182        0          0     
   2.2       14023      100000      825       81891       229       78096        31       74805        27       74500        24       73893        22       72676        2        18698        1        12517        0          0     
   2.3       13899      100000      785       82150       227       78647        27       75651        25       75493        23       75182        21       74111        2        18886        1        12606        0          0     
   2.4       13762      100000      733       82320       193       78962        25       76411        24       76358        21       75297        21       75297        4        29564        1        12734        0          0     
   2.5       13753      100000      674       82179       157       78937        23       76936        22       76843        20       76258        20       76258        2        26138        1        19672        0          0     
   2.6       13713      100000      640       82526       168       79558        23       77476        21       77353        19       76996        19       76996        4        42366        1        22135        0          0     
   2.7       13614      100000      625       82582       125       79464        17       77928        17       77928        16       77696        16       77696        4        49428        1        28961        0          0     
   2.8       13147      100000      599       83190       131       80299        15       78659        15       78659        15       78659        14       77746        5        56697        2        37803        0          0     
   2.9       13027      100000      523       83316       112       80785        16       79376        16       79376        16       79376        15       78479        4        50571        2        38146        0          0     
   3.0       13091      100000      546       83339       120       80665        16       79270        16       79270        16       79270        15       78463        4        50546        2        38031        0          0     
   3.1       13109      100000      507       83331        91       80776        15       79746        15       79746        15       79746        14       78991        4        52324        2        39544        0          0     
   3.2       12962      100000      485       83289        96       80878        15       79778        15       79778        15       79778        14       79205        4        52799        2        39990        0          0     
   3.3       12997      100000      495       83304       101       80855        14       79660        13       79600        13       79600        12       79083        4        57330        2        41564        0          0     
   3.4       12964      100000      525       83501       120       81019        15       79560        13       79458        12       79010        12       79010        5        64019        2        41801        0          0     
   3.5       13127      100000      565       83289       115       80518        14       79143        14       79143        13       78773        13       78773        6        64092        2        36355        0          0     
   3.6       13207      100000      546       83106       112       80429        16       79051        16       79051        15       78729        15       78729        7        62919        2        28190        0          0     
   3.7       13319      100000      556       82954       115       80205        15       78771        12       78565        12       78565        12       78565        6        67338        2        36419        0          0     
