 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     1.4400     0.2500     1.1850     0.1950     1.4400     0.1900     1.4700     0.1800     1.2850     0.1850     1.3250     0.1700     1.3450     0.1600     1.2300  
   20.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1950     1.4400     0.1900     1.4700     0.1800     1.2850     0.1850     1.3400     0.1850     1.3550     0.1700     1.2400  
   30.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1950     1.4400     0.1900     1.4400     0.1600     1.2850     0.1850     1.3250     0.1700     1.3450     0.1600     1.2300  
   40.0      0.2500     1.7500     0.2200     1.4400     0.2500     1.1850     0.1950     1.4400     0.1900     1.4700     0.2000     1.2850     0.1850     1.3250     0.1700     1.3450     0.1500     1.2400  
   50.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1950     1.4400     0.1900     1.4700     0.1800     1.2850     0.1700     1.3250     0.1850     1.3450     0.1700     1.2300  
   60.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1950     1.4400     0.1650     1.4700     0.1600     1.2850     0.1700     1.3250     0.1600     1.3450     0.1500     1.2300  
   70.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1950     1.3950     0.1900     1.4400     0.1600     1.2850     0.1700     1.3250     0.1850     1.3300     0.1500     1.2200  
   80.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1600     1.3950     0.1650     1.4150     0.1600     1.2850     0.1700     1.3250     0.1600     1.3300     0.1500     1.2200  
   90.0      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1600     1.4400     0.1650     1.4700     0.1800     1.2850     0.1700     1.3250     0.1700     1.3450     0.1500     1.2300  
   99.9      0.2500     1.7500     0.2200     1.4400     0.1850     1.1850     0.1600     1.4400     0.1900     1.4700     0.1600     1.2850     0.1700     1.3400     0.1600     1.3550     0.1500     1.2400  
