 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       92378      100000       9          46         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       22246      100000      3322      72535       1731      62281       335       34167       113       18597        0          0          0          0          0          0          0          0          0          0     
   0.2       22350      100000      3186      72228       1644      62400       302       34652       125       22329        1         728         0          0          0          0          0          0          0          0     
   0.3       22300      100000      3308      72517       1702      62190       313       35181       129       22479        1         525         0          0          0          0          0          0          0          0     
   0.4       22419      100000      3215      72263       1621      62027       321       35948       114       21578        3         1603        0          0          0          0          0          0          0          0     
   0.5       22157      100000      3232      72429       1599      61827       324       36158       128       22573        3         1632        0          0          0          0          0          0          0          0     
   0.6       22425      100000      3216      72072       1639      61893       305       35483       119       22819        3         1875        0          0          0          0          0          0          0          0     
   0.7       22373      100000      3238      72294       1633      61923       320       35989       115       21742        2         1955        1         1329        0          0          0          0          0          0     
   0.8       22300      100000      3235      72279       1650      62085       295       34765       119       22608        2         1332        0          0          0          0          0          0          0          0     
   0.9       22346      100000      3243      72388       1639      61988       292       34521       115       22693        5         3140        0          0          0          0          0          0          0          0     
   1.0       22395      100000      3214      72157       1685      62270       292       33469       111       20988        4         2505        0          0          0          0          0          0          0          0     
   1.1       22214      100000      3265      72632       1677      62307       298       34316       108       21335        5         3483        0          0          0          0          0          0          0          0     
   1.2       22281      100000      3223      72334       1664      62269       299       34706       136       23530        5         2961        0          0          0          0          0          0          0          0     
   1.3       22240      100000      3239      72349       1657      62148       322       35170       109       20458        2         1576        1         1051        0          0          0          0          0          0     
   1.4       22297      100000      3269      72430       1704      62354       313       35225       127       22321        1         780         0          0          0          0          0          0          0          0     
   1.5       22332      100000      3163      72135       1654      62375       315       35435        94       19716        6         4255        1         1065        0          0          0          0          0          0     
   1.6       22400      100000      3282      72197       1669      61773       288       33818       115       21667        4         2876        1         1266        0          0          0          0          0          0     
