 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       25344      100000      2777      68892       1452      60406       366       37590       144       22220        0          0          0          0          0          0          0          0          0          0     
   0.2       24598      100000      2449      69810       1250      62201       353       43868       171       31293        1         500         0          0          0          0          0          0          0          0     
   0.3       24472      100000      2356      69803       1100      61835       313       46188       162       35617        4         2729        0          0          0          0          0          0          0          0     
   0.4       24425      100000      2273      69705       1104      62199       294       46317       160       36915        8         4931        0          0          0          0          0          0          0          0     
   0.5       24032      100000      2209      70122       1041      62643       266       48004       145       39475        12        8462        1         1041        0          0          0          0          0          0     
   0.6       23926      100000      2110      70222       1006      63181       258       48812       153       41605        13        9558        1         1005        0          0          0          0          0          0     
   0.7       23919      100000      2170      70373       1035      63167       236       48077       146       41977        21       13804        1         1285        0          0          0          0          0          0     
   0.8       24098      100000      2192      70259       1006      62660       231       47648       138       40790        16       11281        1         1025        0          0          0          0          0          0     
   0.9       24179      100000      2153      69906       1021      62652       225       46895       131       40357        25       16509        1         1046        0          0          0          0          0          0     
   1.0       24251      100000      2151      69586       1007      62333       236       47746       135       40708        20       14625        1         1440        0          0          0          0          0          0     
   1.1       23953      100000      2115      70218       980       62951       227       48665       128       41939        28       21126        4         4631        0          0          0          0          0          0     
   1.2       23943      100000      2140      70111       992       62846       217       47845       127       41585        25       18725        3         3402        0          0          0          0          0          0     
   1.3       24032      100000      2089      69920       912       62413       220       49596       136       43726        23       18404        3         4252        0          0          0          0          0          0     
   1.4       23937      100000      2079      70327       958       63179       209       48773       119       42729        28       22261        5         6413        0          0          0          0          0          0     
   1.5       24024      100000      2089      69913       944       62671       214       48737       130       43040        28       19942        2         2616        0          0          0          0          0          0     
   1.6       23860      100000      2036      70177       924       63088       209       49327       110       42579        31       23947        3         4082        0          0          0          0          0          0     
   1.7       24040      100000      2072      69863       905       62457       218       49527       117       42757        25       20480        5         6383        0          0          0          0          0          0     
   1.8       23904      100000      2082      70441       957       63266       206       49292       119       43247        27       22424        6         7381        0          0          0          0          0          0     
   1.9       24054      100000      2047      69939       933       62883       198       49079       115       43188        28       23599        8        10084        0          0          0          0          0          0     
   2.0       23945      100000      2053      70261       938       63225       207       49053       120       42935        25       22663        8        11293        0          0          0          0          0          0     
   2.1       23925      100000      2046      70198       937       63134       199       49231       117       43535        27       25186        9        12321        0          0          0          0          0          0     
   2.2       24247      100000      2048      69719       919       62545       200       48906       117       43107        29       24596        5         7240        0          0          0          0          0          0     
   2.3       24012      100000      2035      70177       867       62816       199       50238       117       44745        32       27447        7        10393        0          0          0          0          0          0     
   2.4       24061      100000      2053      69920       930       62635       179       48238       112       43498        28       26063        7        10455        0          0          0          0          0          0     
   2.5       24424      100000      2121      69606       906       61947       185       47998       106       42658        26       25582        10       14462        0          0          0          0          0          0     
   2.6       23860      100000      2063      70019       900       62645       192       49358       108       43303        27       25850        11       14542        0          0          0          0          0          0     
   2.7       24068      100000      2111      69979       931       62554       210       49013       109       41837        28       26342        12       15304        0          0          0          0          0          0     
   2.8       23889      100000      1992      70064       903       63091       191       49765       106       43869        25       26664        10       15335        0          0          0          0          0          0     
   2.9       24056      100000      2027      69794       879       62446       197       49727       108       43600        25       26098        9        14244        0          0          0          0          0          0     
   3.0       23917      100000      2039      70076       891       62775       191       49462       110       44041        28       27298        11       15691        0          0          0          0          0          0     
   3.1       24188      100000      2074      69810       922       62379       181       48531        96       42632        29       27717        8        12397        0          0          0          0          0          0     
   3.2       24286      100000      2164      69890       906       61873       176       47565        88       41332        27       29197        11       16726        0          0          0          0          0          0     
   3.3       24244      100000      2069      69642       904       62251       170       48697        83       42667        26       30910        13       21212        0          0          0          0          0          0     
   3.4       23846      100000      2048      70310       925       63237       173       49035        85       42995        26       29936        13       20338        0          0          0          0          0          0     
   3.5       24226      100000      2007      69689       852       62369       173       49213        82       42743        26       30873        11       19663        0          0          0          0          0          0     
   3.6       24425      100000      2125      69507       920       61864       153       47734        78       42712        26       31104        11       19895        0          0          0          0          0          0     
   3.7       24548      100000      2131      69279       947       61734       162       47314        76       41397        24       28950        11       19470        0          0          0          0          0          0     
   3.8       24244      100000      2084      69594       891       61944       164       48486        86       43274        22       28185        12       20433        0          0          0          0          0          0     
   3.9       24122      100000      2089      69985       941       62692       154       47601        78       42151        25       31222        14       23968        0          0          0          0          0          0     
   4.0       24159      100000      2010      69636       890       62417       161       48364        82       42870        25       31461        14       23397        0          0          0          0          0          0     
   4.1       23943      100000      2010      70009       888       62795       157       48862        71       42880        25       33307        15       26523        0          0          0          0          0          0     
   4.2       24289      100000      2025      69547       868       62211       141       48058        74       43529        24       32898        15       26828        0          0          0          0          0          0     
   4.3       24228      100000      2059      69464       905       62180       156       48178        79       42897        22       31811        13       25389        0          0          0          0          0          0     
   4.4       24456      100000      2152      69539       930       61745       138       46474        70       42096        24       32803        15       26207        0          0          0          0          0          0     
   4.5       24335      100000      2132      69657       931       62071       159       47245        67       40998        23       32519        14       25848        0          0          0          0          0          0     
   4.6       24422      100000      2118      69555       913       61823       142       47496        78       43202        23       32030        15       26206        0          0          0          0          0          0     
   4.7       24620      100000      2122      69067       935       61448       136       46290        65       41516        22       32491        16       28351        0          0          0          0          0          0     
   4.8       24704      100000      2137      69338       922       61592       133       46815        66       42372        21       32422        16       28887        0          0          0          0          0          0     
   4.9       24467      100000      2038      69403       873       62016       138       48028        77       43895        24       32058        13       23817        0          0          0          0          0          0     
   5.0       24598      100000      2061      68886       848       61162       136       47643        76       43629        20       30912        15       27067        0          0          0          0          0          0     
   5.1       24606      100000      1968      69071       810       61687       133       48772        75       44553        22       33805        17       30619        0          0          0          0          0          0     
   5.2       24223      100000      2099      70018       926       62578       125       47430        68       43335        23       34164        15       28413        0          0          0          0          0          0     
   5.3       24412      100000      2015      69496       840       62044       135       48746        70       44299        22       34137        14       28821        0          0          0          0          0          0     
   5.4       24286      100000      2030      69635       852       62130       143       48513        73       43681        21       33419        15       29653        0          0          0          0          0          0     
   5.5       24551      100000      1922      69076       851       62246       137       48423        67       43564        19       33221        14       29461        0          0          0          0          0          0     
   5.6       24676      100000      1988      69024       818       61619       153       48842        71       43216        21       33627        13       27562        0          0          0          0          0          0     
   5.7       24456      100000      2030      69326       887       62060       154       48743        73       43388        20       34126        12       27833        0          0          0          0          0          0     
   5.8       24393      100000      1989      69561       836       62172       141       49209        73       44326        20       34273        12       28802        0          0          0          0          0          0     
   5.9       24686      100000      2001      69059       854       61783       130       48303        68       43914        17       32895        13       29991        0          0          0          0          0          0     
   6.0       24446      100000      1920      69181       841       62354       134       49031        69       44614        19       34804        13       30565        0          0          0          0          0          0     
   6.1       24269      100000      1924      69302       805       62168       135       49661        72       45330        17       34410        13       31305        0          0          0          0          0          0     
   6.2       24549      100000      1948      69269       827       62099       137       49029        67       44221        17       35244        14       33499        0          0          0          0          0          0     
   6.3       24461      100000      1949      69368       788       61996       129       49172        68       44993        15       34028        14       33510        0          0          0          0          0          0     
   6.4       24496      100000      1971      69251       817       61892       142       49510        68       44258        16       34193        12       30922        0          0          0          0          0          0     
   6.5       24533      100000      1968      69170       818       61953       132       48939        70       44632        19       35306        13       31135        0          0          0          0          0          0     
   6.6       24871      100000      1973      68577       830       61384       123       48298        57       43725        16       35967        12       32625        0          0          0          0          0          0     
   6.7       24623      100000      1911      69052       804       62045       121       48955        61       44800        16       36747        13       34372        0          0          0          0          0          0     
   6.8       24708      100000      1900      68797       790       61753       118       49032        57       44748        15       36949        14       36137        0          0          0          0          0          0     
   6.9       24734      100000      1973      69064       811       61723       129       49328        56       44484        17       37167        14       35042        0          0          0          0          0          0     
   7.0       24413      100000      1960      69328       832       62085       129       49253        57       44656        17       37386        12       33448        0          0          0          0          0          0     
   7.1       24687      100000      1965      69005       785       61536       117       49241        53       45010        17       38892        12       35121        0          0          0          0          0          0     
   7.2       24813      100000      1961      69096       768       61475       110       49393        56       45896        16       38684        12       35493        0          0          0          0          0          0     
   7.3       24957      100000      1952      68823       787       61447       117       48745        48       44088        15       37599        12       35091        0          0          0          0          0          0     
   7.4       24586      100000      1897      69155       750       61881       104       49523        50       45850        17       40240        13       37462        0          0          0          0          0          0     
   7.5       24718      100000      1964      69031       799       61591        99       48686        52       45514        14       38707        13       37793        0          0          0          0          0          0     
   7.6       24781      100000      1977      68920       774       61187       104       48892        54       45571        15       38742        14       37838        0          0          0          0          0          0     
   7.7       24615      100000      1930      69018       776       61734       108       49362        55       45911        15       39326        14       38539        0          0          0          0          0          0     
   7.8       24816      100000      1896      68878       744       61495       106       49827        47       45852        14       39941        14       39941        0          0          0          0          0          0     
   7.9       24728      100000      1922      68744       780       61501        93       49153        45       45894        15       40224        13       38715        0          0          0          0          0          0     
   8.0       25061      100000      1934      68691       764       61218        90       49324        42       46278        18       42168        13       38617        1         5106        0          0          0          0     
   8.1       24616      100000      1919      68949       787       61832        93       49121        39       45361        15       40364        13       38714        1         5193        0          0          0          0     
   8.2       24851      100000      1872      68661       739       61529        95       49607        45       46269        15       40733        13       38786        1         5396        0          0          0          0     
   8.3       24668      100000      1935      69164       782       61869        93       49805        39       46271        16       42175        15       41603        1         5500        0          0          0          0     
   8.4       24904      100000      1873      68633       730       61395        85       49689        34       46159        15       42188        15       42188        1         5580        0          0          0          0     
   8.5       25059      100000      1842      68248       704       61036        79       49543        40       46860        15       42647        15       42647        1         5572        0          0          0          0     
   8.6       24896      100000      1950      68828       719       61025        77       49139        32       46110        15       43243        14       42396        1         5707        0          0          0          0     
   8.7       24820      100000      1870      68475       721       61126        72       49469        35       46913        15       43669        14       42723        1         5780        0          0          0          0     
   8.8       24798      100000      1883      68749       701       61265        66       50037        31       47666        15       44627        15       44627        1         5956        0          0          0          0     
   8.9       24564      100000      1847      69147       723       62021        78       50648        35       47804        15       44740        15       44740        1         5944        0          0          0          0     
   9.0       24921      100000      1822      68743       662       61395        67       50460        28       47767        15       45748        15       45748        1         6077        0          0          0          0     
   9.1       24928      100000      1870      68649       697       61287        66       50224        27       47677        15       45786        15       45786        2        11152        0          0          0          0     
   9.2       24880      100000      1800      68460       618       60983        61       50896        28       48642        15       46595        14       45645        2        11353        0          0          0          0     
   9.3       24581      100000      1714      68678       633       61828        64       51748        27       49322        15       47373        15       47373        2        11737        0          0          0          0     
   9.4       24562      100000      1777      69116       656       62059        57       51479        26       49374        15       47478        14       46698        2        11930        0          0          0          0     
   9.5       24686      100000      1759      68875       591       61458        55       51985        25       50026        15       48198        14       47364        2        12099        0          0          0          0     
   9.6       24522      100000      1716      69170       621       62255        54       52505        27       50652        15       48572        14       47945        3        17100        0          0          0          0     
   9.7       24712      100000      1701      68829       614       61932        54       52267        25       50273        15       48423        14       47883        3        17243        0          0          0          0     
   9.8       24444      100000      1688      69139       619       62379        48       52243        22       50524        15       49233        14       48399        3        17397        0          0          0          0     
   9.9       24393      100000      1703      69031       598       62006        47       52233        25       50879        15       49207        14       48486        3        17333        0          0          0          0     
   10.0      24468      100000      1625      68837       581       62241        46       52654        23       51137        15       49763        14       49136        3        17588        0          0          0          0     
   10.1      24664      100000      1614      68723       567       62161        38       52754        20       51528        15       50608        14       49718        5        27932        0          0          0          0     
   10.2      24293      100000      1683      69096       576       62090        42       52854        23       51591        15       50329        14       49637        4        23114        0          0          0          0     
   10.3      24468      100000      1674      69018       581       62057        43       53056        18       51452        15       50974        14       50241        4        23443        0          0          0          0     
   10.4      24501      100000      1631      69124       574       62413        36       52865        20       51875        15       51040        14       50220        5        28500        0          0          0          0     
   10.5      24541      100000      1670      68946       585       62098        35       52458        18       51336        15       50762        14       50169        4        23477        0          0          0          0     
   10.6      24622      100000      1573      68797       553       62293        46       53504        20       51889        15       51123        14       50476        5        28683        0          0          0          0     
   10.7      24456      100000      1643      69140       544       62285        42       53756        19       52318        15       51700        14       51000        5        28992        0          0          0          0     
   10.8      24140      100000      1578      69538       541       62948        44       54279        21       52820        15       52028        14       51286        5        29230        0          0          0          0     
   10.9      24376      100000      1556      69037       497       62345        45       54627        20       53031        14       52122        13       51435        5        33330        0          0          0          0     
   11.0      24075      100000      1544      69469       543       63086        39       54513        19       53214        15       52594        14       51832        5        29594        0          0          0          0     
   11.1      24178      100000      1575      69506       517       62892        39       54699        18       53373        15       52864        14       52139        5        29712        0          0          0          0     
   11.2      24027      100000      1576      69766       515       63020        35       54518        16       53271        14       52896        13       52084        5        34096        0          0          0          0     
   11.3      24267      100000      1594      69304       493       62376        39       54631        16       53110        15       52868        14       52099        5        29981        0          0          0          0     
   11.4      24086      100000      1561      69429       507       62722        34       54677        18       53707        15       53214        14       52445        5        30239        0          0          0          0     
