 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       32915      100000      3777      59179       1783      46283       202       15287        29        3666        0          0          0          0          0          0          0          0          0          0     
   0.2       32277      100000      3671      59751       1740      47408       189       17167        58        8348        0          0          0          0          0          0          0          0          0          0     
   0.3       32390      100000      3561      59478       1648      47224       213       19180        57        8529        0          0          0          0          0          0          0          0          0          0     
   0.4       32289      100000      3594      59537       1642      47027       201       18672        52        8586        0          0          0          0          0          0          0          0          0          0     
   0.5       32398      100000      3563      59493       1687      47607       197       18655        63        9610        0          0          0          0          0          0          0          0          0          0     
   0.6       31991      100000      3541      60030       1664      47968       209       19180        57        8914        0          0          0          0          0          0          0          0          0          0     
   0.7       32242      100000      3542      59764       1590      47188       221       20603        59        9729        0          0          0          0          0          0          0          0          0          0     
   0.8       32003      100000      3490      60168       1608      48150       232       21578        74       10586        0          0          0          0          0          0          0          0          0          0     
   0.9       32234      100000      3605      59681       1620      46953       212       19966        72       10604        0          0          0          0          0          0          0          0          0          0     
   1.0       32218      100000      3556      59621       1630      47200       202       19371        66       10212        0          0          0          0          0          0          0          0          0          0     
   1.1       32509      100000      3613      59507       1615      46616       205       19446        65        9967        0          0          0          0          0          0          0          0          0          0     
   1.2       32251      100000      3511      59609       1635      47569       222       20251        59        9002        0          0          0          0          0          0          0          0          0          0     
   1.3       32404      100000      3548      59434       1619      47088       221       20874        72       10718        0          0          0          0          0          0          0          0          0          0     
   1.4       32336      100000      3549      59696       1676      47634       211       19079        65        9498        0          0          0          0          0          0          0          0          0          0     
   1.5       32234      100000      3472      59508       1601      47463       217       20133        63        9800        0          0          0          0          0          0          0          0          0          0     
   1.6       32266      100000      3549      59596       1656      47372       211       19892        58        9728        0          0          0          0          0          0          0          0          0          0     
   1.7       32126      100000      3503      59982       1622      47958       222       20408        65        9769        0          0          0          0          0          0          0          0          0          0     
   1.8       32303      100000      3505      59605       1632      47501       214       19900        64        9618        0          0          0          0          0          0          0          0          0          0     
   1.9       31839      100000      3442      60027       1610      48208       222       20633        63        9851        0          0          0          0          0          0          0          0          0          0     
   2.0       32174      100000      3469      59769       1599      47789       218       21112        70       10909        1         500         0          0          0          0          0          0          0          0     
   2.1       32260      100000      3517      59635       1596      47210       212       19618        58        9322        1         656         0          0          0          0          0          0          0          0     
