 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       19358      100000      1664      76116       833       70861       308       60078       184       51604        21       16934        5         6544        0          0          0          0          0          0     
   0.2       18532      100000      1455      77121       701       72324       225       62974       158       58297        27       26270        10       14265        0          0          0          0          0          0     
   0.3       18143      100000      1295      77579       609       73284       192       65481       128       61033        37       40194        18       26382        0          0          0          0          0          0     
   0.4       18272      100000      1293      77362       610       73018       180       64962       127       61186        41       41210        18       25479        0          0          0          0          0          0     
   0.5       18225      100000      1264      77392       558       72934       166       65592       113       61923        35       43394        21       33265        0          0          0          0          0          0     
   0.6       18024      100000      1257      77333       520       72711       140       65480        98       62523        33       48059        16       35961        0          0          0          0          0          0     
   0.7       18022      100000      1159      77466       497       73286       123       66453        81       63480        28       50902        20       45131        1         6649        0          0          0          0     
   0.8       17805      100000      1139      77855       470       73683       122       67435        75       64374        34       54642        21       45724        1         5334        0          0          0          0     
   0.9       17662      100000      1148      77828       471       73611       101       66494        71       64386        32       55279        22       48788        3        16052        0          0          0          0     
   1.0       17720      100000      1181      78115       461       73553       101       67062        65       64523        24       54531        15       47233        3        19506        0          0          0          0     
   1.1       18026      100000      1151      77609       469       73281       105       66611        61       63433        26       56133        21       52604        1        13802        1        13802        0          0     
   1.2       17893      100000      1143      77535       462       73209        96       66360        59       63866        31       58238        19       49474        3        15748        0          0          0          0     
   1.3       17987      100000      1189      77617       473       73155        96       66097        62       63804        34       57421        18       45628        1         7023        0          0          0          0     
   1.4       18040      100000      1122      77426       451       73129        96       66413        63       64191        29       56238        19       49245        3        19730        0          0          0          0     
   1.5       17897      100000      1149      77535       446       73090        95       66738        57       64018        28       56215        19       49250        4        25217        0          0          0          0     
   1.6       17557      100000      1124      77850       424       73435        87       66999        59       65122        27       56089        16       48283        3        23501        1        11501        0          0     
   1.7       17965      100000      1109      77401       403       72915        81       67379        51       65388        25       58873        16       52084        5        32176        0          0          0          0     
