 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       10024      100000      892       87434       372       84113        77       78571        54       76965        21       68630        14       64338        6        43227        1        10287        0          0     
   0.2       10306      100000      948       86951       419       83573        94       76987        57       74447        20       66542        13       61181        2        38361        1        30707        0          0     
   0.3       10849      100000      1107      86553       501       82654        97       75218        64       72974        28       65057        13       54297        4        37282        1        17284        0          0     
   0.4       11038      100000      1123      86125       503       82211        87       74214        62       72568        28       65893        21       60769        3        22928        0          0          0          0     
   0.5       11374      100000      1170      85705       559       81787       102       73101        56       69914        24       63634        17       58109        4        26951        0          0          0          0     
   0.6       11765      100000      1284      85280       574       80750       125       72042        66       67865        32       61352        24       55681        3        16424        0          0          0          0     
   0.7       11973      100000      1282      85111       608       80817       125       71674        65       67537        26       60205        19       54960        4        27601        0          0          0          0     
   0.8       12533      100000      1355      84505       604       79682       103       70408        55       67001        24       61146        16       55544        5        33522        1        10251        0          0     
   0.9       12964      100000      1501      83914       684       78648       116       67833        55       63618        25       57476        20       53550        2        10641        0          0          0          0     
   1.0       13528      100000      1498      82912       646       77515        99       67305        42       63603        22       59871        18       56636        4        25545        0          0          0          0     
   1.1       14120      100000      1495      82116       629       76609        83       66652        42       63970        25       61550        20       57639        2        13377        0          0          0          0     
   1.2       14236      100000      1403      81890       569       76553        59       66988        35       65397        23       62868        20       60871        2        10351        0          0          0          0     
   1.3       14532      100000      1317      81436       485       76133        50       68268        31       66979        23       65467        17       60563        4        22190        0          0          0          0     
   1.4       14554      100000      1213      81390       430       76469        41       70102        24       68866        19       67717        16       65674        6        39602        1        10022        0          0     
   1.5       14440      100000      1052      81354       334       76837        26       71931        20       71576        19       71248        16       69514        6        41915        1        10639        0          0     
   1.6       13996      100000      917       81766       263       77657        23       73699        17       73292        16       72915        16       72915        7        48987        1        11328        0          0     
   1.7       13787      100000      852       82192       222       78249        15       75097        15       75097        14       74846        12       73373        7        60279        1        22929        0          0     
   1.8       13525      100000      702       82359       182       79125        15       76604        15       76604        15       76604        12       74519        6        55842        1        23720        0          0     
   1.9       13347      100000      637       82765       138       79650        15       77893        15       77893        14       77665        11       75783        7        63292        1        25616        0          0     
   2.0       13004      100000      557       83169       110       80412        15       79046        13       78920        11       78371        10       77768        7        69860        2        36147        0          0     
   2.1       12958      100000      555       83432       123       80779        13       79236        11       79095        10       78827        10       78827        7        70915        2        36518        0          0     
   2.2       12599      100000      518       83813        97       81244        11       80085        11       80085        11       80085        11       80085        7        70957        2        35702        0          0     
   2.3       12705      100000      431       83755        73       81530        11       80716        11       80716        11       80716        10       79730        6        70208        2        41648        0          0     
   2.4       12247      100000      424       84318        76       82191        11       81336        11       81336        11       81336        9        79458        6        71155        2        42217        0          0     
   2.5       12051      100000      387       84513        57       82488        10       81866        10       81866        10       81866        8        80467        7        78990        2        42673        0          0     
   2.6       11941      100000      350       84785        60       83030        11       82412        10       82361        9        82000        8        81348        7        80056        2        43128        0          0     
   2.7       12003      100000      352       84744        54       82926        11       82345        11       82345        10       82231        9        81721        7        79036        2        43369        0          0     
   2.8       11780      100000      311       84916        48       83343        10       82884        10       82884        9        82575        9        82575        7        80068        2        43985        0          0     
   2.9       11711      100000      284       85061        38       83572        9        83198        9        83198        9        83198        8        82320        7        81038        2        44676        0          0     
   3.0       11503      100000      321       85451        35       83693        9        83375        8        83281        7        82859        7        82859        7        82859        2        45040        0          0     
   3.1       11402      100000      282       85474        46       84040        9        83588        9        83588        8        83422        8        83422        7        82386        2        45408        0          0     
   3.2       11421      100000      301       85448        36       83868        8        83516        8        83516        8        83516        7        82703        7        82703        2        45504        0          0     
   3.3       11561      100000      294       85345        37       83787        8        83448        8        83448        8        83448        7        82786        7        82786        2        45593        0          0     
   3.4       11570      100000      281       85190        38       83733        8        83369        8        83369        7        82905        7        82905        7        82905        2        45918        0          0     
   3.5       11626      100000      282       85155        43       83719        8        83286        8        83286        7        83047        7        83047        7        83047        2        46226        0          0     
   3.6       11711      100000      301       85263        38       83691        7        83263        7        83263        7        83263        7        83263        7        83263        2        46547        0          0     
   3.7       11515      100000      277       85455        30       83965        7        83699        7        83699        7        83699        7        83699        6        78704        2        46944        0          0     
   3.8       11296      100000      245       85817        28       84530        7        84267        7        84267        7        84267        7        84267        6        79334        2        47436        0          0     
   3.9       11185      100000      211       85932        32       84833        7        84538        7        84538        7        84538        7        84538        6        79803        2        47713        0          0     
   4.0       10947      100000      268       86338        31       84931        7        84599        7        84599        7        84599        7        84599        6        80066        2        47966        0          0     
   4.1       11149      100000      244       85970        30       84664        7        84378        7        84378        7        84378        7        84378        6        80073        2        48157        0          0     
   4.2       11231      100000      263       85796        38       84472        7        84036        7        84036        7        84036        7        84036        6        79976        2        48289        0          0     
   4.3       11388      100000      279       85502        35       84016        7        83665        7        83665        7        83665        7        83665        6        79698        2        48191        0          0     
   4.4       11730      100000      292       85101        35       83573        7        83227        7        83227        7        83227        7        83227        6        79291        2        48236        0          0     
   4.5       11712      100000      282       85106        36       83626        7        83257        7        83257        7        83257        7        83257        6        79363        2        48352        0          0     
   4.6       11531      100000      283       85224        32       83713        7        83414        7        83414        7        83414        7        83414        6        79650        2        48710        0          0     
   4.7       11590      100000      310       85468        40       83865        7        83453        7        83453        7        83453        7        83453        6        79851        2        48904        0          0     
   4.8       11587      100000      311       85439        42       83821        7        83384        7        83384        7        83384        7        83384        6        79897        2        49200        0          0     
   4.9       11609      100000      259       85402        27       83980        7        83747        7        83747        7        83747        7        83747        5        75387        2        49565        0          0     
   5.0       11504      100000      286       85381        33       83828        7        83483        7        83483        7        83483        7        83483        5        75324        2        49482        0          0     
   5.1       11575      100000      292       85308        38       83782        7        83404        7        83404        7        83404        7        83404        5        75498        2        49686        0          0     
   5.2       11364      100000      262       85417        32       84028        7        83710        7        83710        7        83710        7        83710        5        75994        2        50110        0          0     
