 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       89614      100000       34        180         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       18360      100000      2306      77553       1244      70795       365       52728       191       40334        5         3057        0          0          0          0          0          0          0          0     
   0.2       18201      100000      2243      77452       1151      70442       305       53847       180       45322        14        9109        0          0          0          0          0          0          0          0     
   0.3       18329      100000      2214      77442       1108      70301       278       53752       165       46110        22       15805        1         1443        0          0          0          0          0          0     
   0.4       18266      100000      2171      77394       1144      70752       269       53319       145       44875        28       20343        4         4570        0          0          0          0          0          0     
   0.5       18387      100000      2140      77169       1080      70326       262       53733       132       44847        26       21955        6         8840        0          0          0          0          0          0     
   0.6       18219      100000      2250      77424       1118      70160       255       53023       138       44972        21       19141        4         7013        0          0          0          0          0          0     
   0.7       18417      100000      2172      77140       1098      70200       271       53853       143       44892        24       21402        5         7529        0          0          0          0          0          0     
   0.8       18539      100000      2198      77034       1100      70046       255       53158       143       45378        25       21307        8         9845        0          0          0          0          0          0     
   0.9       18512      100000      2178      77190       1097      70212       232       52437       133       45456        26       23089        8        11009        0          0          0          0          0          0     
   1.0       18774      100000      2230      76652       1100      69396       239       52264       125       44449        28       23425        5         6634        0          0          0          0          0          0     
   1.1       18900      100000      2238      76686       1107      69406       241       51906       121       43538        32       25762        6         7512        0          0          0          0          0          0     
   1.2       18885      100000      2208      76494       1104      69328       229       52190       136       45749        22       21465        9        12522        0          0          0          0          0          0     
   1.3       18872      100000      2195      76700       1083      69615       239       53234       130       45837        25       25165        14       17613        0          0          0          0          0          0     
   1.4       18951      100000      2198      76520       1076      69291       213       52434       117       45890        29       27586        10       13948        0          0          0          0          0          0     
   1.5       19061      100000      2224      76112       1079      68748       232       52157       119       44373        23       24271        11       15965        0          0          0          0          0          0     
   1.6       19051      100000      2284      76294       1140      69023       237       51275       114       42815        22       24014        10       15150        0          0          0          0          0          0     
   1.7       19311      100000      2248      75855       1126      68698       219       50711       113       43385        19       24655        12       19441        0          0          0          0          0          0     
   1.8       19105      100000      2298      76377       1138      68986       214       50666       103       43054        20       26638        12       21255        0          0          0          0          0          0     
   1.9       19657      100000      2303      75339       1089      67521       191       49409        91       42436        20       27342        10       19984        0          0          0          0          0          0     
   2.0       19819      100000      2277      75329       1091      67688       213       50938        96       43071        18       27932        11       22694        0          0          0          0          0          0     
   2.1       20002      100000      2335      75132       1103      67191       192       49300        91       42371        20       30047        10       22927        0          0          0          0          0          0     
   2.2       20196      100000      2386      74696       1114      66512       188       48890        71       41062        20       31716        10       24969        0          0          0          0          0          0     
   2.3       20394      100000      2283      74406       1036      66394       164       49862        69       43504        17       33346        10       28772        0          0          0          0          0          0     
   2.4       20644      100000      2278      73978       1040      65999       139       48540        61       43204        18       35044        12       31119        0          0          0          0          0          0     
   2.5       20720      100000      2161      73744       976       66194       133       50286        61       45324        16       35944        11       32762        0          0          0          0          0          0     
   2.6       20638      100000      2140      73742       905       65870       120       51345        54       46712        19       40873        10       34827        1         5067        0          0          0          0     
   2.7       20755      100000      2131      73929       849       65730       118       52428        54       48214        15       40763        10       37505        3        15645        0          0          0          0     
   2.8       20749      100000      2035      73623       820       65856        97       52536        53       49476        13       40928        10       39108        2        11247        0          0          0          0     
   2.9       21007      100000      2050      73696       815       65803        93       52318        40       48521        11       42382        10       41581        3        17171        0          0          0          0     
   3.0       20740      100000      1914      73546       734       66153        96       54568        44       51148        11       45226        10       44257        3        18282        0          0          0          0     
   3.1       20749      100000      1887      73563       741       66290        79       54569        32       51341        11       47909        10       46980        5        29668        0          0          0          0     
   3.2       20678      100000      1751      73543       651       66521        65       55834        31       53610        11       50366        11       50366        6        36220        0          0          0          0     
   3.3       20669      100000      1675      73464       622       66761        50       56900        23       55196        9        52809        9        52809        6        47210        1        14771        0          0     
   3.4       20555      100000      1581      73617       528       66923        49       58803        22       56976        9        54878        8        53879        6        49189        1        15436        0          0     
   3.5       20474      100000      1500      73805       493       67465        38       59867        16       58486        8        56981        8        56981        6        53950        1        16071        0          0     
   3.6       20257      100000      1395      73910       399       67663        36       61560        12       59874        7        59040        7        59040        5        55907        1        24974        0          0     
   3.7       19954      100000      1316      74486       397       68730        24       62115        10       61185        7        60777        7        60777        5        57691        1        25774        0          0     
   3.8       19707      100000      1236      74635       330       68910        20       63897        12       63386        7        62739        7        62739        5        59520        1        26630        0          0     
   3.9       19534      100000      1109      74761       310       69769        13       65085        7        64723        6        64480        5        63505        4        61354        1        34177        0          0     
   4.0       19371      100000      1016      74944       260       70257        16       66506        8        65954        6        65708        5        65004        4        62803        1        34998        0          0     
   4.1       19029      100000      961       75442       235       70868        14       67526        7        67080        5        66541        5        66541        4        64277        1        35887        0          0     
   4.2       18731      100000      906       76013       227       71899        11       68554        8        68356        5        67914        5        67914        4        65754        2        46882        0          0     
   4.3       18346      100000      836       76400       204       72421        7        69468        5        69331        5        69331        5        69331        4        67205        3        57935        0          0     
   4.4       18021      100000      784       76985       171       73154        6        70684        5        70634        5        70634        5        70634        4        68638        3        59198        0          0     
   4.5       17746      100000      715       77201       136       73594        6        71733        5        71681        5        71681        5        71681        4        69807        3        60154        0          0     
   4.6       17583      100000      669       77572       135       74275        5        72498        5        72498        5        72498        5        72498        4        70686        3        61013        0          0     
   4.7       17458      100000      593       77518        82       74353        5        73361        5        73361        5        73361        5        73361        4        71479        3        61605        0          0     
   4.8       17205      100000      561       77965        82       75043        5        74064        5        74064        5        74064        5        74064        4        72249        4        72249        0          0     
   4.9       17036      100000      506       78251        67       75565        5        74782        5        74782        5        74782        5        74782        4        73050        4        73050        0          0     
   5.0       16830      100000      469       78511        48       75978        5        75437        5        75437        5        75437        5        75437        4        73750        4        73750        0          0     
   5.1       16529      100000      437       78908        53       76559        5        75939        5        75939        5        75939        5        75939        4        74422        4        74422        0          0     
   5.2       16367      100000      414       79260        50       77067        5        76514        5        76514        5        76514        5        76514        4        75067        4        75067        0          0     
   5.3       16084      100000      378       79505        52       77563        5        77001        5        77001        5        77001        5        77001        4        75696        4        75696        0          0     
   5.4       16079      100000      373       79662        43       77670        5        77205        5        77205        5        77205        5        77205        4        76097        4        76097        0          0     
   5.5       15924      100000      353       79639        35       77746        5        77362        5        77362        5        77362        5        77362        4        76352        4        76352        0          0     
   5.6       15860      100000      393       79960        29       77801        5        77505        5        77505        5        77505        4        76598        4        76598        4        76598        0          0     
   5.7       15866      100000      360       79958        36       77996        5        77598        5        77598        5        77598        4        76896        4        76896        4        76896        0          0     
   5.8       15842      100000      360       79917        42       78042        5        77584        5        77584        4        77109        4        77109        4        77109        4        77109        0          0     
   5.9       15909      100000      373       79936        36       77905        5        77555        5        77555        4        77258        4        77258        4        77258        4        77258        0          0     
   6.0       15675      100000      382       80106        37       78050        5        77639        5        77639        4        77479        4        77479        4        77479        4        77479        0          0     
   6.1       15730      100000      365       80083        42       78148        4        77705        4        77705        4        77705        4        77705        4        77705        4        77705        0          0     
   6.2       15616      100000      327       80238        36       78485        3        78112        3        78112        3        78112        3        78112        3        78112        3        78112        0          0     
   6.3       15536      100000      323       80229        29       78471        3        78147        3        78147        3        78147        3        78147        3        78147        3        78147        0          0     
   6.4       15644      100000      304       80221        21       78522        4        78305        4        78305        4        78305        4        78305        4        78305        4        78305        0          0     
   6.5       15625      100000      290       80368        24       78772        4        78530        4        78530        4        78530        4        78530        4        78530        4        78530        0          0     
   6.6       15556      100000      302       80369        27       78724        4        78446        4        78446        4        78446        4        78446        4        78446        4        78446        0          0     
   6.7       15524      100000      313       80554        25       78871        4        78614        4        78614        4        78614        4        78614        4        78614        4        78614        0          0     
   6.8       15440      100000      300       80431        29       78793        3        78490        3        78490        3        78490        3        78490        3        78490        3        78490        0          0     
   6.9       15285      100000      325       80730        29       78963        3        78660        3        78660        3        78660        3        78660        3        78660        3        78660        0          0     
   7.0       15422      100000      312       80612        24       78909        3        78671        3        78671        3        78671        3        78671        3        78671        3        78671        0          0     
   7.1       15314      100000      288       80808        29       79248        3        78926        3        78926        3        78926        3        78926        3        78926        3        78926        0          0     
   7.2       15179      100000      304       81019        19       79329        3        79131        3        79131        3        79131        3        79131        3        79131        3        79131        0          0     
   7.3       15335      100000      259       80783        20       79355        3        79165        3        79165        3        79165        3        79165        3        79165        3        79165        0          0     
   7.4       15193      100000      277       80940        14       79378        3        79250        3        79250        3        79250        3        79250        3        79250        3        79250        0          0     
   7.5       15138      100000      264       81023        18       79543        3        79379        3        79379        3        79379        3        79379        3        79379        3        79379        0          0     
   7.6       14899      100000      284       81214        28       79692        3        79380        3        79380        3        79380        3        79380        3        79380        3        79380        0          0     
   7.7       14983      100000      296       81102        21       79457        3        79208        3        79208        3        79208        3        79208        3        79208        3        79208        0          0     
