 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7316      100000      643       90797       272       88400        39       84023        21       82849        4        79456        2        78178        1        76401        1        76401        1        76401   
   0.2        8027      100000      843       89813       376       86906        62       81100        33       79048        14       75196        7        69895        2        59113        1        49459        0          0     
   0.3        8595      100000      933       89087       418       85815        75       79237        40       76903        12       71941        9        70187        1        49872        1        49872        0          0     
   0.4        9530      100000      1141      88158       495       83985        90       75936        47       73067        21       68070        18       65754        3        31186        2        24974        0          0     
   0.5       10475      100000      1311      86917       621       82497        81       72354        35       69277        22       67424        18       64727        5        35483        0          0          0          0     
   0.6       11278      100000      1339      85663       551       80616        66       72068        39       70199        23       67234        19       63936        4        26674        0          0          0          0     
   0.7       12100      100000      1303      84530       538       79641        53       71044        29       69526        21       68156        18       65506        4        28540        1        10716        0          0     
   0.8       12122      100000      1201      84436       441       79553        36       72341        21       71417        19       70560        17       69291        2        21835        1        15140        0          0     
   0.9       12242      100000      1026      84124       324       79665        26       74822        18       74328        16       74095        15       73574        6        46577        1        13096        0          0     
   1.0       12224      100000      940       84105       259       79799        16       76010        14       75844        14       75844        14       75844        7        52965        1        10143        0          0     
   1.1       11803      100000      746       84485       183       80945        18       78464        16       78357        14       77470        14       77470        7        53644        0          0          0          0     
   1.2       11593      100000      631       84760       145       81704        13       79761        12       79707        11       79489        10       78793        6        63818        3        38083        0          0     
   1.3       11432      100000      592       85132       115       82190        13       80660        13       80660        12       80392        12       80392        5        53338        2        29492        0          0     
   1.4       11161      100000      458       85450        78       83128        10       82239        10       82239        10       82239        10       82239        4        59397        3        50607        0          0     
   1.5       10619      100000      393       86342        67       84348        7        83594        7        83594        7        83594        7        83594        3        65391        3        65391        0          0     
   1.6       10356      100000      372       86636        58       84703        8        84045        8        84045        8        84045        8        84045        4        66873        2        53027        0          0     
   1.7       10685      100000      393       86203        68       84218        11       83404        8        83197        8        83197        7        82251        5        73185        2        51526        0          0     
   1.8       10744      100000      394       86093        62       84028        11       83354        10       83292        9        83008        9        83008        5        66159        3        52375        0          0     
   1.9       10893      100000      401       85884        59       83822        8        83154        8        83154        8        83154        8        83154        4        66394        2        52866        0          0     
   2.0       10325      100000      314       86628        41       84979        7        84531        7        84531        7        84531        7        84531        4        72185        2        58350        0          0     
   2.1       10206      100000      307       86918        42       85280        8        84851        8        84851        8        84851        8        84851        4        68429        2        54499        0          0     
   2.2       10159      100000      260       87045        24       85631        7        85426        7        85426        7        85426        7        85426        5        77268        2        54957        0          0     
   2.3        9804      100000      280       87486        32       86013        5        85656        5        85656        5        85656        5        85656        4        81824        2        68014        0          0     
   2.4        9783      100000      268       87464        29       86026        5        85703        5        85703        5        85703        5        85703        4        81961        2        67964        0          0     
   2.5       10063      100000      274       87051        34       85606        7        85219        7        85219        7        85219        7        85219        3        69362        2        63443        0          0     
