 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       24845      100000      4956      68232       2285      50921       150       10789        16        2251        0          0          0          0          0          0          0          0          0          0     
   0.8        6888      100000      788       91365       381       88814        97       83189        64       80668        25       72259        16       66410        4        42917        3        37185        0          0     
   1.7        7399      100000      863       90615       410       87740        96       81704        57       78855        19       70622        11       64993        3        43291        2        36969        0          0     
   2.5        7542      100000      979       90487       458       87168        85       80144        41       77060        14       71157        10       68327        6        62047        2        31985        0          0     
   3.3        7452      100000      950       90618       438       87382        97       80743        64       78367        23       69508        17       65646        4        38900        2        25519        0          0     
   4.2        7659      100000      943       90154       439       86865        89       80114        45       77184        15       71585        11       68743        3        53271        2        44054        0          0     
   5.0        7557      100000      908       90447       436       87448        92       80979        54       78351        17       69770        9        64910        3        53396        1        42306        0          0     
   5.8        7722      100000      946       90169       458       86982        94       80281        54       77478        20       70240        13       66419        5        54436        2        32912        0          0     
   6.7        7747      100000      971       90242       470       87022       106       80176        55       76736        18       69453        12       65062        2        45166        2        45166        0          0     
   7.5        7801      100000      956       90045       491       87073       103       79565        66       76925        29       70369        21       64540        2        26229        2        26229        0          0     
   8.3        7774      100000      1037      90105       491       86587       102       78755        47       75155        12       66886        10       65645        1        47235        1        47235        0          0     
   9.2        7874      100000      1039      90143       499       86693       113       79263        60       75844        18       66935        15       64661        3        33874        1        18182        0          0     
   10.0       7772      100000      990       90106       493       86934       128       79622        72       75906        16       64210        10       59939        2        39856        1        31438        0          0     
   10.8       7885      100000      1000      89935       470       86493       107       79342        66       76663        17       66659        13       63568        4        39213        1        15492        0          0     
   11.7       7739      100000      1009      90215       502       86962       114       79514        63       75987        25       67952        17       62406        3        27516        1        12751        0          0     
   12.5       7793      100000      1040      90158       481       86583        97       79004        55       76119        18       67450        11       63220        4        41304        2        24475        0          0     
   13.3       7626      100000      1032      90363       486       86806       112       79690        70       76691        26       68322        17       61636        3        31733        2        24169        0          0     
   14.2       7793      100000      992       90092       496       86916       106       79281        60       76093        20       67663        16       64779        2        37278        2        37278        0          0     
   15.0       7873      100000      955       89875       474       86792        99       79459        56       76434        20       68843        13       63865        3        43013        1        25317        0          0     
   15.8       7972      100000      1018      89895       436       86146        99       79469        53       76096        16       67922        12       65418        4        48348        3        43264        0          0     
