 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7377      100000      708       90756       312       88211        42       83132        20       81711        1        77328        1        77328        1        77328        1        77328        1        77328   
   0.2        7903      100000      772       90146       341       87376        50       81842        25       80143        7        76818        4        74921        1        68397        1        68397        1        68397   
   0.3        8428      100000      861       89511       361       86307        53       80533        21       78516        7        75914        3        72428        2        71330        1        63962        1        63962   
   0.4        8972      100000      991       88814       448       85366        71       78116        37       75806        13       70865        8        67600        2        55645        2        55645        0          0     
   0.5        9638      100000      1125      87956       542       84195       108       75949        58       72579        29       66730        22       61848        1        13406        1        13406        0          0     
   0.6       10615      100000      1252      86700       540       82128        97       73895        48       70661        22       65394        20       64203        3        23742        0          0          0          0     
   0.7       11441      100000      1311      85621       552       80741        75       71780        37       69172        18       66230        17       65504        3        24251        1        11521        0          0     
   0.8       12100      100000      1274      84567       467       79436        47       71977        25       70611        18       69597        15       67653        4        33296        2        20818        0          0     
   0.9       12197      100000      1161      84311       412       79590        38       73308        21       72236        17       71470        17       71470        4        28214        0          0          0          0     
   1.0       12344      100000      949       83912       260       79608        18       75771        16       75657        16       75657        16       75657        5        42675        1        13574        0          0     
   1.1       11758      100000      695       84431       156       81083        17       79086        16       79036        16       79036        16       79036        7        53901        0          0          0          0     
   1.2       11445      100000      586       85094       116       82159        13       80789        13       80789        13       80789        13       80789        7        63537        1        15827        0          0     
   1.3       11112      100000      538       85491       116       82892        11       81330        11       81330        11       81330        11       81330        8        75460        3        40258        0          0     
   1.4       11252      100000      496       85302       100       82865        12       81574        12       81574        12       81574        12       81574        8        73874        3        38586        0          0     
   1.5       11273      100000      513       85441       107       82908        15       81669        15       81669        15       81669        13       80015        6        61094        4        49224        0          0     
   1.6       11255      100000      527       85417       106       82854        13       81608        13       81608        10       80504        9        79719        6        70681        4        58613        0          0     
   1.7       11252      100000      539       85436       104       82672        13       81275        13       81275        10       80678        10       80678        7        72465        4        54622        0          0     
   1.8       11174      100000      545       85566        99       82786        10       81591        9        81538        9        81538        8        80896        6        74074        4        62516        0          0     
   1.9       11095      100000      444       85518        73       83248        13       82363        12       82272        10       81998        9        81304        5        69123        4        63411        0          0     
   2.0       10967      100000      357       85782        60       83965        10       83278        10       83278        9        82948        9        82948        5        70856        4        65469        0          0     
   2.1       10681      100000      314       86209        43       84607        9        84171        9        84171        9        84171        9        84171        6        77343        4        66900        0          0     
   2.2       10335      100000      288       86725        36       85194        7        84861        7        84861        7        84861        6        83899        5        79402        4        74234        0          0     
   2.3       10120      100000      248       86866        31       85552        7        85216        7        85216        6        84764        6        84764        5        80247        4        75202        0          0     
   2.4        9978      100000      280       87408        36       85947        7        85549        6        85496        6        85496        6        85496        4        76070        4        76070        0          0     
   2.5        9875      100000      207       87385        18       86241        5        86086        5        86086        5        86086        5        86086        4        81591        4        81591        0          0     
   2.6        9589      100000      192       87886        13       86837        5        86733        5        86733        5        86733        5        86733        4        82270        4        82270        0          0     
   2.7        9362      100000      224       88205        23       87005        5        86784        5        86784        5        86784        5        86784        4        82588        4        82588        0          0     
   2.8        9583      100000      186       87814        18       86813        5        86662        5        86662        5        86662        5        86662        4        82751        4        82751        0          0     
   2.9        9559      100000      209       87844        24       86728        5        86504        5        86504        5        86504        5        86504        4        82792        4        82792        0          0     
