 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        9780      100000      1025      87856       500       84513       120       77295        71       73823        32       64282        17       52369        4        27428        0          0          0          0     
   0.2       10238      100000      1104      87091       492       83127        99       75479        67       73187        32       65307        23       58815        4        23129        0          0          0          0     
   0.3       10630      100000      1184      86669       560       82697       124       74517        66       70446        25       61964        14       54687        1        26317        1        26317        0          0     
   0.4       10913      100000      1313      86456       628       82070       126       72256        68       68304        28       60753        20       55167        2        12743        0          0          0          0     
   0.5       11366      100000      1357      85826       638       81254       147       71632        84       67458        36       59207        23       49958        1         5027        0          0          0          0     
   0.6       11880      100000      1446      85095       695       80216       135       69205        69       64609        27       55655        20       51101        1         6087        0          0          0          0     
   0.7       12339      100000      1573      84620       746       79281       130       67426        63       62952        24       55120        22       53826        1         5397        0          0          0          0     
   0.8       13180      100000      1641      83452       731       77637       123       65657        62       61570        20       54128        19       53530        2        11097        0          0          0          0     
   0.9       13815      100000      1667      82648       732       76632        93       64558        36       60660        18       57832        17       57124        4        24445        0          0          0          0     
   1.0       14406      100000      1577      81526       643       75523        60       64953        25       62632        16       61000        13       58557        5        39443        1        11359        0          0     
   1.1       14668      100000      1405      81025       537       75468        34       66670        19       65643        13       64234        13       64234        4        39853        2        26433        0          0     
   1.2       14599      100000      1272      80984       397       75467        23       69361        14       68710        13       68458        13       68458        4        42742        2        28462        0          0     
   1.3       14274      100000      1045      81322       271       76418        17       72366        11       71987        11       71987        11       71987        3        48940        2        39638        0          0     
   1.4       13931      100000      806       81742       181       77862        10       75330        9        75242        9        75242        8        74287        5        64414        2        39697        0          0     
   1.5       13446      100000      714       82414       142       78896        13       77128        12       77059        12       77059        10       75566        6        61364        4        43358        0          0     
   1.6       13438      100000      630       82406       130       79302        15       77658        11       77381        10       77031        9        76395        5        62325        4        52535        0          0     
   1.7       13362      100000      672       82611       136       79308        10       77581        10       77581        9        77298        9        77298        5        63440        5        63440        0          0     
   1.8       13222      100000      554       82593        92       79720        10       78615        10       78615        10       78615        10       78615        5        63468        5        63468        0          0     
   1.9       12855      100000      493       83228        85       80721        10       79679        10       79679        10       79679        9        78709        5        64912        5        64912        0          0     
   2.0       12449      100000      512       83952        88       81343        10       80396        10       80396        10       80396        9        79659        7        72378        4        54409        0          0     
   2.1       12636      100000      450       83616        66       81305        9        80582        9        80582        8        80423        8        80423        5        68290        4        62944        0          0     
   2.2       12333      100000      392       84131        43       82021        9        81612        9        81612        9        81612        9        81612        6        69497        4        56355        0          0     
   2.3       11788      100000      336       84811        40       82995        8        82518        8        82518        8        82518        8        82518        5        70519        5        70519        0          0     
   2.4       11673      100000      325       85088        37       83342        8        82989        8        82989        8        82989        8        82989        5        71441        3        58175        0          0     
   2.5       11674      100000      320       85048        42       83379        9        82957        9        82957        9        82957        9        82957        5        69911        3        58719        0          0     
   2.6       11787      100000      351       84855        51       83053        11       82555        10       82475        9        82363        9        82363        5        70049        3        58633        0          0     
   2.7       11900      100000      345       84805        48       83013        9        82499        9        82499        9        82499        9        82499        5        71071        3        59490        0          0     
   2.8       11793      100000      344       84813        52       83084        9        82490        8        82404        8        82404        8        82404        6        77651        3        60388        0          0     
   2.9       11874      100000      343       84843        49       83080        9        82538        9        82538        8        82226        7        81719        5        73317        3        61317        0          0     
   3.0       11747      100000      306       85048        46       83492        6        82966        6        82966        6        82966        6        82966        5        78164        3        65791        0          0     
