 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       94226      100000       5          25         0          0          0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       27926      100000      4182      65034       2000      50930       194       15514        36        5075        0          0          0          0          0          0          0          0          0          0     
   0.2       27994      100000      4128      64867       1966      50978       218       17284        38        5289        0          0          0          0          0          0          0          0          0          0     
   0.3       27947      100000      4053      65144       1966      51669       206       17717        47        7050        0          0          0          0          0          0          0          0          0          0     
   0.4       27591      100000      4033      65487       1924      51832       222       18592        46        6689        0          0          0          0          0          0          0          0          0          0     
   0.5       27822      100000      4062      65294       1908      51398       199       17312        47        6794        0          0          0          0          0          0          0          0          0          0     
   0.6       27920      100000      4052      64894       1945      51404       209       17352        38        6051        0          0          0          0          0          0          0          0          0          0     
   0.7       27743      100000      4010      65058       1924      51647       228       18637        58        7692        0          0          0          0          0          0          0          0          0          0     
   0.8       27916      100000      4067      64859       1927      51052       212       17296        37        5337        0          0          0          0          0          0          0          0          0          0     
   0.9       27853      100000      4053      64955       1942      51341       225       17532        39        5006        0          0          0          0          0          0          0          0          0          0     
   1.0       27940      100000      4004      64856       1927      51562       228       18720        45        6418        0          0          0          0          0          0          0          0          0          0     
   1.1       27895      100000      4061      65010       1946      51356       209       17744        48        6821        0          0          0          0          0          0          0          0          0          0     
   1.2       27856      100000      4044      65178       1929      51603       210       18619        58        8308        0          0          0          0          0          0          0          0          0          0     
   1.3       27859      100000      4028      65058       1944      51629       222       18427        51        6963        0          0          0          0          0          0          0          0          0          0     
   1.4       28048      100000      4051      64679       1919      51048       214       17732        47        6626        0          0          0          0          0          0          0          0          0          0     
   1.5       27922      100000      4054      64922       1958      51379       196       16433        38        5639        0          0          0          0          0          0          0          0          0          0     
   1.6       27816      100000      4035      65241       1928      51601       220       18141        44        5911        0          0          0          0          0          0          0          0          0          0     
   1.7       27759      100000      4115      65182       1904      50967       211       17878        51        7099        0          0          0          0          0          0          0          0          0          0     
   1.8       28023      100000      3998      64938       1938      51637       222       18250        51        7050        0          0          0          0          0          0          0          0          0          0     
   1.9       28275      100000      4128      64517       1965      50542       214       16371        35        4638        0          0          0          0          0          0          0          0          0          0     
   2.0       28145      100000      4120      64602       1968      50643       203       16598        43        5953        0          0          0          0          0          0          0          0          0          0     
   2.1       27840      100000      4039      65122       1891      51221       233       19267        51        6753        0          0          0          0          0          0          0          0          0          0     
   2.2       27981      100000      4126      64997       1885      50586       206       17833        51        7539        0          0          0          0          0          0          0          0          0          0     
   2.3       27601      100000      4039      65630       1948      52300       222       17863        39        5379        0          0          0          0          0          0          0          0          0          0     
   2.4       27696      100000      4045      65391       1934      51700       223       18157        39        5406        0          0          0          0          0          0          0          0          0          0     
   2.5       28128      100000      3963      64557       1902      51183       210       18190        52        7378        0          0          0          0          0          0          0          0          0          0     
   2.6       27954      100000      4017      64752       1928      51339       220       18115        50        6792        0          0          0          0          0          0          0          0          0          0     
   2.7       27969      100000      4121      65131       2019      51623       207       16411        34        4731        0          0          0          0          0          0          0          0          0          0     
   2.8       27669      100000      4065      64933       2047      51896       225       17383        34        4875        0          0          0          0          0          0          0          0          0          0     
