 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       24845      100000      4956      68232       2285      50921       150       10789        16        2251        0          0          0          0          0          0          0          0          0          0     
   0.8        8227      100000      1495      89773       841       85576       233       73638       133       66841        44       47275        15       26659        0          0          0          0          0          0     
   1.7        8403      100000      1561      89533       850       84999       240       72712       138       65265        33       43328        13       28700        0          0          0          0          0          0     
   2.5        8519      100000      1548      89279       807       84520       217       72257       136       66610        34       45634        16       32592        0          0          0          0          0          0     
   3.3        8335      100000      1527      89614       835       85084       236       72667       144       66178        32       41352        14       29567        1         6159        0          0          0          0     
   4.2        8432      100000      1529      89520       855       85188       218       72253       132       66306        38       47517        16       32955        1         5059        0          0          0          0     
   5.0        8359      100000      1531      89624       874       85364       267       72757       145       64223        31       39233        16       28427        0          0          0          0          0          0     
   5.8        8440      100000      1516      89506       852       85216       261       73071       144       65076        40       42671        16       26805        0          0          0          0          0          0     
   6.7        8321      100000      1523      89699       850       85316       213       72520       127       66575        28       43752        17       35356        0          0          0          0          0          0     
   7.5        8571      100000      1553      89263       853       84770       222       72040       135       65987        39       46392        16       29975        0          0          0          0          0          0     
   8.3        8522      100000      1548      89402       890       85123       234       72049       129       64826        30       44284        15       33072        0          0          0          0          0          0     
   9.2        8345      100000      1608      89815       867       85054       236       72044       152       66267        36       43245        13       26290        0          0          0          0          0          0     
   10.0       8200      100000      1494      89807       845       85629       240       73284       137       65874        32       41366        13       28764        1         6763        0          0          0          0     
   10.8       8429      100000      1520      89442       837       85113       241       72837       149       66365        32       42654        14       30779        0          0          0          0          0          0     
   11.7       8422      100000      1558      89538       802       84602       233       72790       129       65659        31       44547        18       35286        0          0          0          0          0          0     
   12.5       8381      100000      1503      89665       802       85135       221       73616       133       67682        28       43780        17       36378        1         5991        0          0          0          0     
   13.3       8365      100000      1491      89637       814       85288       233       73485       130       66624        33       45853        17       35385        1         8462        0          0          0          0     
   14.2       8342      100000      1522      89665       829       85276       243       73326       155       67236        33       41495        13       28045        1         5139        0          0          0          0     
   15.0       8424      100000      1482      89507       814       85182       211       73436       126       67527        35       48559        19       36691        1         5596        0          0          0          0     
   15.8       8350      100000      1471      89515       823       85326       244       73197       147       66426        37       42769        14       25725        0          0          0          0          0          0     
   16.7       8381      100000      1527      89649       887       85553       235       72439       145       66259        41       43367        12       23104        0          0          0          0          0          0     
   17.5       8389      100000      1517      89600       820       85106       224       72885       137       66731        39       47582        17       32934        0          0          0          0          0          0     
   18.3       8357      100000      1501      89650       805       85129       226       73386       125       66261        37       47125        15       32228        0          0          0          0          0          0     
   19.2       8321      100000      1495      89733       799       85252       228       73656       145       67699        26       41672        15       32934        0          0          0          0          0          0     
   20.0       8418      100000      1538      89630       861       85232       235       72618       139       66084        35       44908        12       28672        1         5100        0          0          0          0     
   20.8       8272      100000      1505      89698       825       85240       233       73143       125       65444        33       45353        12       30118        1         6355        0          0          0          0     
   21.7       8242      100000      1495      89768       825       85473       236       73251       137       66363        38       46149        15       29972        1         5697        0          0          0          0     
   22.5       8405      100000      1562      89581       837       84845       219       72453       133       66612        40       45376        16       29526        0          0          0          0          0          0     
   23.3       8253      100000      1518      89857       824       85338       227       72880       132       66494        40       47040        14       28498        0          0          0          0          0          0     
   24.2       8432      100000      1567      89493       850       84830       240       72496       136       65399        31       43917        18       35195        0          0          0          0          0          0     
   25.0       8359      100000      1543      89743       867       85427       258       73024       144       65140        35       42453        13       27198        1         5853        0          0          0          0     
   25.8       8206      100000      1481      89786       809       85497       252       74469       135       66308        35       44381        11       27201        1        10081        1        10081        0          0     
   26.7       8270      100000      1513      89767       855       85468       216       72618       128       66168        31       44287        13       32204        1         7795        0          0          0          0     
   27.5       8435      100000      1612      89657       879       84926       264       72572       156       65241        34       38343        12       22498        0          0          0          0          0          0     
   28.3       8292      100000      1521      89739       816       85235       220       73260       126       66583        41       48128        14       28644        0          0          0          0          0          0     
   29.2       8512      100000      1563      89505       890       85164       268       72589       158       65038        34       39557        13       24645        0          0          0          0          0          0     
   30.0       8410      100000      1528      89484       815       84870       230       72897       124       65450        33       45671        13       30270        1         9161        0          0          0          0     
   30.8       8573      100000      1575      89324       876       84829       262       72323       157       64769        38       38188        14       21273        0          0          0          0          0          0     
   31.7       8352      100000      1550      89686       839       85134       227       72876       137       66523        35       44855        16       31908        0          0          0          0          0          0     
   32.5       8314      100000      1542      89642       823       85029       239       73059       143       66431        38       43888        15       27395        0          0          0          0          0          0     
   33.3       8308      100000      1566      89811       837       85111       231       72923       139       66642        30       43913        16       34199        1         9414        0          0          0          0     
   34.2       8456      100000      1499      89477       773       84786       203       73389       133       68426        32       46395        16       34975        1         5079        0          0          0          0     
   35.0       8337      100000      1578      89764       844       85018       241       72973       143       66255        38       42733        16       27559        0          0          0          0          0          0     
   35.8       8392      100000      1524      89601       835       85182       248       73250       147       66142        35       41388        17       28590        0          0          0          0          0          0     
   36.7       8356      100000      1490      89494       833       85215       241       73434       137       66014        30       42011        17       33054        0          0          0          0          0          0     
   37.5       8257      100000      1520      89729       879       85547       243       72581       149       66176        34       42224        15       27766        0          0          0          0          0          0     
   38.3       8376      100000      1610      89802       913       85348       252       72004       141       64098        37       42734        15       26553        0          0          0          0          0          0     
   39.2       8339      100000      1514      89666       852       85373       233       72847       132       65833        30       44299        14       32437        1         6269        0          0          0          0     
   40.0       8394      100000      1512      89484       833       85049       231       73453       127       66237        33       46435        14       33638        1        10951        1        10951        0          0     
   40.8       8576      100000      1535      89461       851       85015       239       72563       155       66886        37       42768        16       28360        0          0          0          0          0          0     
   41.7       8277      100000      1540      89704       839       85254       221       72761       139       66945        37       45327        19       32999        0          0          0          0          0          0     
   42.5       8282      100000      1563      89739       868       85192       255       72819       147       65574        30       39236        12       26085        0          0          0          0          0          0     
   43.3       8492      100000      1532      89366       815       84719       238       72848       158       67244        35       41221        16       28135        0          0          0          0          0          0     
   44.2       8356      100000      1462      89622       828       85530       242       73730       136       66340        35       44581        12       27561        1         7057        0          0          0          0     
   45.0       8450      100000      1544      89627       845       85096       262       73090       157       65495        35       39630        12       23725        1         5656        0          0          0          0     
   45.8       8362      100000      1436      89565       771       85292       214       74115       125       67957        34       48636        17       36490        0          0          0          0          0          0     
   46.7       8326      100000      1503      89660       811       85216       238       73187       138       66220        33       42488        15       28952        1         6584        0          0          0          0     
   47.5       8326      100000      1543      89639       858       85189       253       73092       147       65654        34       41011        12       25524        1         5444        0          0          0          0     
   48.3       8427      100000      1586      89523       833       84635       248       72883       141       65720        34       42659        8        23880        1        10345        1        10345        0          0     
   49.2       8369      100000      1464      89520       796       85249       226       73696       132       67084        37       46180        18       33119        0          0          0          0          0          0     
   50.0       8385      100000      1517      89602       826       85129       247       73759       140       66354        36       43796        15       29204        1         7771        0          0          0          0     
   50.8       8227      100000      1491      89715       817       85423       251       74161       154       67135        40       44950        19       30778        0          0          0          0          0          0     
   51.7       8396      100000      1557      89594       805       84745       236       73653       142       67171        36       45796        15       31017        0          0          0          0          0          0     
   52.5       8686      100000      1536      89251       820       84590       218       72448       131       66298        35       44968        13       30119        0          0          0          0          0          0     
   53.3       8458      100000      1541      89394       838       84832       254       73486       149       66297        44       45153        15       25106        0          0          0          0          0          0     
   54.2       8392      100000      1488      89598       834       85382       260       73610       161       66511        45       42315        13       20699        0          0          0          0          0          0     
   55.0       8484      100000      1495      89479       804       85049       237       73249       138       66151        40       46164        12       27487        0          0          0          0          0          0     
   55.8       8262      100000      1526      89853       827       85392       219       73350       132       67243        33       46466        18       36423        1         5703        0          0          0          0     
   56.7       8415      100000      1557      89616       852       85080       219       72400       131       66360        37       45491        15       29919        0          0          0          0          0          0     
   57.5       8249      100000      1468      89692       792       85343       237       74297       135       67227        31       43537        14       31269        1         5887        0          0          0          0     
   58.3       8375      100000      1471      89535       810       85280       240       73112       142       66303        36       43861        17       30386        0          0          0          0          0          0     
   59.2       8320      100000      1542      89651       849       85178       243       73157       153       66915        32       39318        18       29762        0          0          0          0          0          0     
   60.0       8173      100000      1500      89821       801       85303       234       73719       134       66997        31       45987        20       37987        1         5752        0          0          0          0     
   60.8       8351      100000      1508      89616       804       85061       234       73590       142       67246        39       45223        13       25708        0          0          0          0          0          0     
   61.7       8451      100000      1530      89412       869       85182       242       72501       149       66073        38       41820        15       25667        0          0          0          0          0          0     
   62.5       8436      100000      1544      89453       867       85087       266       73478       151       65537        37       42398        18       28452        0          0          0          0          0          0     
   63.3       8449      100000      1491      89445       804       84971       208       72916       129       67414        34       46217        16       32653        0          0          0          0          0          0     
   64.2       8510      100000      1537      89612       842       85065       243       72222       146       65430        40       44429        19       30334        0          0          0          0          0          0     
   65.0       8446      100000      1491      89382       832       85177       254       73220       139       65279        34       43636        12       27797        0          0          0          0          0          0     
   65.8       8422      100000      1551      89499       868       85090       252       72411       150       65066        37       39485        15       24046        0          0          0          0          0          0     
   66.7       8317      100000      1514      89773       842       85442       236       73254       138       66461        38       45714        17       31668        0          0          0          0          0          0     
   67.5       8315      100000      1565      89751       856       85134       247       72373       144       65368        40       42987        17       27535        0          0          0          0          0          0     
   68.3       8417      100000      1527      89479       824       84955       236       73152       147       67101        39       44627        13       27234        1         5089        0          0          0          0     
   69.2       8497      100000      1508      89463       792       84862       215       73379       130       67476        32       46413        13       33270        1        10282        1        10282        0          0     
   70.0       8406      100000      1518      89501       833       85082       229       72642       125       65374        28       44532        18       37725        1         6260        0          0          0          0     
   70.8       8453      100000      1557      89488       872       84995       248       72299       143       64767        34       41710        16       28496        0          0          0          0          0          0     
   71.7       8483      100000      1507      89477       825       85038       226       73277       132       66814        36       45759        17       31601        0          0          0          0          0          0     
   72.5       8309      100000      1520      89755       842       85317       242       72944       145       66217        43       46577        18       27440        0          0          0          0          0          0     
   73.3       8300      100000      1554      89719       854       85108       240       72881       151       66736        38       41799        13       22955        0          0          0          0          0          0     
   74.2       8280      100000      1520      89726       842       85318       232       73225       140       66872        39       44282        15       28659        1         6024        0          0          0          0     
   75.0       8310      100000      1549      89519       856       84932       227       72283       136       65835        41       45565        13       27652        0          0          0          0          0          0     
   75.8       8436      100000      1555      89592       891       85354       250       72280       144       65010        35       40730        13       24567        0          0          0          0          0          0     
