 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.3300     1.2200     0.3100     1.1850     0.2750     1.2800     0.2500     1.1650     0.2400     1.2200     0.2500     1.2800     0.2300     1.2050     0.2150     1.1250  
   20.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2800     0.2500     1.1900     0.2200     1.2200     0.2150     1.2800     0.2050     1.2050     0.1950     1.1250  
   30.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2800     0.2200     1.2200     0.2000     1.2400     0.2300     1.2950     0.2050     1.2200     0.1950     1.1350  
   40.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2800     0.2200     1.1900     0.2200     1.2400     0.2150     1.2950     0.2050     1.2200     0.1950     1.1350  
   50.0      0.2500     1.7500     0.3300     1.3300     0.2500     1.1850     0.2400     1.2800     0.2500     1.2200     0.2400     1.2400     0.2150     1.2950     0.2200     1.2300     0.2100     1.1350  
   60.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2800     0.2200     1.1900     0.2200     1.2200     0.2000     1.2950     0.2300     1.2200     0.1950     1.1250  
   70.0      0.2500     1.7500     0.3300     1.3300     0.2500     1.1850     0.2400     1.2800     0.2200     1.2200     0.2200     1.2400     0.2300     1.2950     0.2050     1.2300     0.1950     1.1350  
   80.0      0.2500     1.7500     0.3300     1.3300     0.2500     1.1850     0.2400     1.2800     0.2200     1.2200     0.2400     1.2400     0.2150     1.3250     0.2050     1.2300     0.1850     1.1350  
   90.0      0.2500     1.7500     0.3300     1.3300     0.2500     1.1850     0.2400     1.2800     0.2200     1.2200     0.2000     1.2400     0.2000     1.2950     0.2050     1.2300     0.1850     1.1350  
   99.9      0.2500     1.7500     0.3300     1.3300     0.2500     1.1850     0.2400     1.2800     0.2500     1.2200     0.2200     1.2400     0.2300     1.2950     0.2050     1.2300     0.1950     1.1350  
