 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7271      100000      551       90861       193       88588        19       85425        7        84601        2        83808        1        83116        1        83116        1        83116        1        83116   
   0.2        7908      100000      664       90098       300       87781        31       82675        16       81623        2        78716        1        77946        1        77946        1        77946        1        77946   
   0.3        8322      100000      748       89586       323       86865        51       81696        23       79881        5        76783        1        73984        1        73984        1        73984        1        73984   
   0.4        8870      100000      884       88929       378       85688        51       79856        26       78131        7        74282        4        72276        2        69390        1        62826        1        62826   
   0.5        9229      100000      910       88385       405       85128        56       78562        33       77053        14       73610        12       72259        4        53591        1        35355        0          0     
   0.6        9912      100000      989       87510       406       83802        63       77386        30       75127        16       72915        12       70121        3        48821        1        37550        0          0     
   0.7       10405      100000      1088      86931       472       82999        72       75365        32       72608        13       69403        12       68878        5        52317        2        32021        0          0     
   0.8       10833      100000      1111      86324       466       82204        52       74729        25       72995        12       70505        10       69395        4        54275        2        39603        0          0     
   0.9       11232      100000      1127      85717       425       81231        55       74555        27       72724        16       70323        15       69542        7        46648        0          0          0          0     
   1.0       11767      100000      1103      84872       413       80494        50       74211        32       73038        16       70130        15       69517        5        39364        1        11801        0          0     
   1.1       12190      100000      1062      84388       372       79998        40       74389        24       73316        17       72322        17       72322        5        39618        1        12446        0          0     
   1.2       12153      100000      949       84364       291       80160        29       75906        20       75324        20       75324        19       74782        4        33235        1        12909        0          0     
   1.3       12112      100000      738       84392       202       81035        21       78289        19       78145        18       77869        18       77869        4        35309        1        13533        0          0     
   1.4       11529      100000      664       85218       170       82138        17       79881        17       79881        17       79881        16       78973        5        44132        1        13827        0          0     
   1.5       11426      100000      520       85086       120       82582        16       81056        16       81056        16       81056        15       80300        7        58083        1        14149        0          0     
   1.6       11035      100000      483       85664        86       83226        16       82240        16       82240        16       82240        15       81597        7        59101        1        14423        0          0     
   1.7       10762      100000      394       86144        79       84276        15       83415        15       83415        14       83043        14       83043        7        61011        1        14705        0          0     
   1.8       10506      100000      368       86568        64       84751        15       84101        15       84101        14       83888        13       83053        9        71276        1        15093        0          0     
   1.9       10239      100000      356       86980        59       85156        13       84520        13       84520        13       84520        12       83877        8        72118        2        27859        0          0     
   2.0       10340      100000      324       86843        55       85222        12       84662        11       84604        10       84265        10       84265        6        69514        3        46638        0          0     
   2.1       10452      100000      355       86643        65       84883        12       84192        12       84192        11       83871        11       83871        7        69364        3        39280        0          0     
