             TauR                           MSD              
            0.000                         0.000000           
            0.167                         2.473117           
            0.333                        11.090604           
            0.500                        27.865456           
            0.667                        54.224052           
            0.833                        91.056559           
            1.000                        136.970041          
            1.167                        192.124094          
            1.333                        255.491207          
            1.500                        326.201750          
            1.667                        404.761287          
            1.833                        491.160332          
            2.000                        585.122080          
            2.167                        685.370731          
            2.333                        791.258128          
            2.500                        902.570323          
            2.667                       1016.878035          
            2.833                       1135.414920          
            3.000                       1257.656354          
            3.167                       1383.761691          
            3.333                       1515.471970          
            3.500                       1653.339147          
            3.667                       1797.176779          
            3.833                       1946.572981          
            4.000                       2099.654101          
            4.167                       2257.093434          
            4.333                       2419.572309          
            4.500                       2585.912880          
            4.667                       2756.423978          
            4.833                       2930.880460          
            5.000                       3108.893530          
            5.167                       3292.970688          
            5.333                       3482.432716          
            5.500                       3676.798421          
            5.667                       3873.533115          
            5.833                       4070.885009          
            6.000                       4270.303632          
            6.167                       4471.464355          
            6.333                       4673.929677          
            6.500                       4876.713021          
            6.667                       5079.949933          
            6.833                       5283.662737          
            7.000                       5486.500634          
            7.167                       5689.082516          
            7.333                       5892.941516          
            7.500                       6098.512020          
            7.667                       6306.835938          
            7.833                       6518.360856          
            8.000                       6731.294036          
            8.167                       6945.773394          
            8.333                       7162.384630          
            8.500                       7381.216846          
            8.667                       7603.252273          
            8.833                       7825.257730          
            9.000                       8048.435821          
            9.167                       8273.254198          
            9.333                       8499.268411          
            9.500                       8727.749856          
            9.667                       8958.085148          
            9.833                       9191.449048          
            10.000                      9429.557536          
            10.167                      9672.388858          
            10.333                      9917.056052          
            10.500                      10162.129505         
            10.667                      10407.730510         
            10.833                      10654.204342         
            11.000                      10899.282985         
            11.167                      11143.032214         
            11.333                      11386.295339         
            11.500                      11630.452411         
            11.667                      11875.283512         
            11.833                      12120.240559         
            12.000                      12367.490491         
            12.167                      12615.913047         
            12.333                      12862.230299         
            12.500                      13107.775358         
            12.667                      13356.071911         
            12.833                      13611.088925         
            13.000                      13869.864097         
            13.167                      14131.997084         
            13.333                      14393.659280         
            13.500                      14655.839603         
            13.667                      14919.454503         
            13.833                      15183.440820         
            14.000                      15450.277288         
            14.167                      15721.176871         
            14.333                      15994.625243         
            14.500                      16271.260541         
            14.667                      16547.915832         
            14.833                      16824.779423         
            15.000                      17102.329190         
            15.167                      17382.177242         
            15.333                      17663.971500         
            15.500                      17947.055539         
            15.667                      18234.042723         
            15.833                      18525.563839         
            16.000                      18820.263267         
            16.167                      19117.735024         
            16.333                      19419.234235         
            16.500                      19724.451132         
            16.667                      20030.562111         
            16.833                      20335.089934         
            17.000                      20638.001919         
            17.167                      20940.737499         
            17.333                      21245.593490         
            17.500                      21554.098909         
            17.667                      21865.071770         
            17.833                      22176.990433         
            18.000                      22487.734755         
            18.167                      22798.884686         
            18.333                      23110.888547         
            18.500                      23425.076629         
            18.667                      23741.842189         
            18.833                      24062.860659         
            19.000                      24386.605178         
            19.167                      24711.687380         
            19.333                      25040.735735         
            19.500                      25372.647781         
            19.667                      25704.887017         
            19.833                      26038.323503         
            20.000                      26373.172877         
            20.167                      26710.198113         
            20.333                      27048.158824         
            20.500                      27387.725685         
            20.667                      27729.668349         
            20.833                      28071.660190         
            21.000                      28412.439960         
            21.167                      28754.309806         
            21.333                      29099.171020         
            21.500                      29446.666712         
            21.667                      29798.467273         
            21.833                      30153.400272         
            22.000                      30511.865566         
            22.167                      30875.680011         
            22.333                      31242.867872         
            22.500                      31613.623074         
            22.667                      31985.834858         
            22.833                      32357.846466         
            23.000                      32727.479086         
            23.167                      33098.671658         
            23.333                      33473.672176         
            23.500                      33852.315804         
            23.667                      34236.079585         
            23.833                      34624.258810         
            24.000                      35013.864356         
            24.167                      35406.171191         
            24.333                      35800.646266         
            24.500                      36196.190035         
            24.667                      36593.482900         
            24.833                      36993.706864         
            25.000                      37400.093194         
            25.167                      37811.634014         
            25.333                      38225.320974         
            25.500                      38642.012882         
            25.667                      39062.062193         
            25.833                      39484.971257         
            26.000                      39909.801892         
            26.167                      40337.576923         
            26.333                      40766.055685         
            26.500                      41193.092507         
            26.667                      41617.302272         
            26.833                      42035.962555         
            27.000                      42450.379536         
            27.167                      42864.688449         
            27.333                      43278.544226         
            27.500                      43688.570643         
            27.667                      44094.093047         
            27.833                      44496.668726         
            28.000                      44899.197662         
            28.167                      45303.184224         
            28.333                      45710.077524         
            28.500                      46117.950196         
            28.667                      46528.580992         
            28.833                      46941.878985         
            29.000                      47360.436632         
            29.167                      47786.609502         
            29.333                      48216.996923         
            29.500                      48650.145471         
            29.667                      49084.960737         
            29.833                      49522.685447         
            30.000                      49961.824074         
            30.167                      50397.881385         
            30.333                      50830.199164         
            30.500                      51261.150562         
            30.667                      51693.729497         
            30.833                      52128.577348         
            31.000                      52565.363506         
            31.167                      53006.178215         
            31.333                      53448.438093         
            31.500                      53888.985108         
            31.667                      54331.221894         
            31.833                      54776.275454         
            32.000                      55226.157679         
            32.167                      55678.987835         
            32.333                      56134.470279         
            32.500                      56589.413171         
            32.667                      57042.471141         
            32.833                      57494.438939         
            33.000                      57949.267154         
            33.167                      58406.829416         
            33.333                      58867.600494         
            33.500                      59334.058940         
            33.667                      59804.364131         
            33.833                      60277.584375         
            34.000                      60750.275457         
            34.167                      61223.343883         
            34.333                      61696.007712         
            34.500                      62167.458679         
            34.667                      62636.034039         
            34.833                      63104.268255         
            35.000                      63570.330550         
            35.167                      64038.520934         
            35.333                      64507.687020         
            35.500                      64975.858800         
            35.667                      65443.862834         
            35.833                      65914.847198         
            36.000                      66393.309410         
            36.167                      66878.392285         
            36.333                      67362.819016         
            36.500                      67848.304285         
            36.667                      68337.055466         
            36.833                      68830.382478         
            37.000                      69326.432731         
            37.167                      69824.377711         
            37.333                      70321.560437         
            37.500                      70819.292288         
            37.667                      71315.818213         
            37.833                      71815.028102         
            38.000                      72314.594460         
            38.167                      72818.303035         
            38.333                      73326.537504         
            38.500                      73840.890052         
            38.667                      74362.153796         
            38.833                      74889.243798         
            39.000                      75420.443544         
            39.167                      75955.382355         
            39.333                      76490.642581         
            39.500                      77023.207047         
            39.667                      77556.486149         
            39.833                      78090.451644         
            40.000                      78626.507021         
            40.167                      79167.868723         
            40.333                      79715.476483         
            40.500                      80264.079544         
            40.667                      80811.810403         
            40.833                      81359.585836         
            41.000                      81909.644308         
            41.167                      82460.195058         
            41.333                      83010.296123         
            41.500                      83562.702100         
            41.666                      84116.011625         
            41.833                      84670.298568         
            42.000                      85221.887757         
            42.166                      85772.283055         
            42.333                      86317.984494         
            42.500                      86862.555866         
            42.666                      87410.505446         
            42.833                      87961.617027         
            43.000                      88513.480543         
            43.166                      89067.995495         
            43.333                      89628.336380         
            43.500                      90188.432518         
            43.666                      90748.969436         
            43.833                      91308.115982         
            44.000                      91867.308978         
            44.166                      92425.092992         
            44.333                      92982.477364         
            44.500                      93542.516323         
            44.666                      94105.961546         
            44.833                      94672.049138         
            45.000                      95238.040830         
            45.166                      95801.681798         
            45.333                      96366.395518         
            45.500                      96933.783012         
            45.666                      97504.982628         
            45.833                      98080.972278         
            46.000                      98663.871449         
            46.166                      99250.072924         
            46.333                      99837.463743         
            46.500                     100424.852914         
            46.666                     101013.358920         
            46.833                     101606.423023         
            47.000                     102201.994620         
            47.166                     102800.280723         
            47.333                     103400.894564         
            47.500                     104003.126428         
            47.666                     104608.928212         
            47.833                     105218.066786         
            48.000                     105826.567817         
            48.166                     106434.029681         
