             TauR                           MSD              
            0.000                         0.000000           
            0.167                         3.212396           
            0.333                        13.676900           
            0.500                        32.266436           
            0.667                        58.806078           
            0.833                        92.356610           
            1.000                        131.069620          
            1.167                        173.799283          
            1.333                        218.363070          
            1.500                        264.690748          
            1.667                        312.717930          
            1.833                        363.748143          
            2.000                        417.146300          
            2.167                        472.350502          
            2.333                        529.058793          
            2.500                        586.607158          
            2.667                        645.051714          
            2.833                        705.345120          
            3.000                        767.330167          
            3.167                        830.829051          
            3.333                        895.087416          
            3.500                        959.503259          
            3.667                       1024.705778          
            3.833                       1091.072608          
            4.000                       1159.247842          
            4.167                       1229.275137          
            4.333                       1300.759868          
            4.500                       1373.083780          
            4.667                       1445.345146          
            4.833                       1518.415811          
            5.000                       1592.397947          
            5.167                       1668.016671          
            5.333                       1744.813528          
            5.500                       1821.440243          
            5.667                       1898.291482          
            5.833                       1975.952942          
            6.000                       2055.040000          
            6.167                       2136.402243          
            6.333                       2220.375581          
            6.500                       2307.003470          
            6.667                       2395.922659          
            6.833                       2487.486637          
            7.000                       2581.806947          
            7.167                       2676.318752          
            7.333                       2770.696649          
            7.500                       2865.265673          
            7.667                       2960.256272          
            7.833                       3055.700769          
            8.000                       3151.841492          
            8.167                       3249.705324          
            8.333                       3348.147381          
            8.500                       3446.716432          
            8.667                       3545.238849          
            8.833                       3643.595413          
            9.000                       3742.120953          
            9.167                       3840.460952          
            9.333                       3939.015893          
            9.500                       4036.828024          
            9.667                       4133.241004          
            9.833                       4229.022104          
            10.000                      4324.540243          
            10.167                      4418.993180          
            10.333                      4514.307583          
            10.500                      4612.268482          
            10.667                      4712.322922          
            10.833                      4814.022501          
            11.000                      4916.835805          
            11.167                      5019.808735          
            11.333                      5122.755451          
            11.500                      5224.640653          
            11.667                      5328.028797          
            11.833                      5435.895209          
            12.000                      5547.010649          
            12.167                      5660.855657          
            12.333                      5775.520624          
            12.500                      5890.464609          
            12.667                      6006.372171          
            12.833                      6124.294153          
            13.000                      6244.283177          
            13.167                      6364.802952          
            13.333                      6485.337672          
            13.500                      6606.554268          
            13.667                      6728.364214          
            13.833                      6851.658400          
            14.000                      6976.605793          
            14.167                      7103.570060          
            14.333                      7231.896505          
            14.500                      7361.147278          
            14.667                      7491.482603          
            14.833                      7623.848487          
            15.000                      7757.059031          
            15.167                      7892.579281          
            15.333                      8031.634424          
            15.500                      8173.216469          
            15.667                      8316.066077          
            15.833                      8460.785207          
            16.000                      8605.186487          
            16.167                      8751.806324          
            16.333                      8902.263488          
            16.500                      9056.101246          
            16.667                      9211.450446          
            16.833                      9368.470715          
            17.000                      9526.191686          
            17.167                      9682.822580          
            17.333                      9838.213808          
            17.500                      9992.636928          
            17.667                      10146.698463         
            17.833                      10301.890899         
            18.000                      10458.861821         
            18.167                      10617.354112         
            18.333                      10776.363318         
            18.500                      10936.282745         
            18.667                      11099.644291         
            18.833                      11266.083275         
            19.000                      11434.599726         
            19.167                      11605.782074         
            19.333                      11780.827453         
            19.500                      11957.898694         
            19.667                      12136.337636         
            19.833                      12315.309233         
            20.000                      12495.665620         
            20.167                      12675.568748         
            20.333                      12854.480236         
            20.500                      13035.216339         
            20.667                      13215.852509         
            20.833                      13398.278123         
            21.000                      13580.096339         
            21.167                      13761.112686         
            21.333                      13945.274238         
            21.500                      14131.232739         
            21.667                      14321.458202         
            21.833                      14518.085084         
            22.000                      14718.363476         
            22.167                      14918.726111         
            22.333                      15121.756354         
            22.500                      15328.109667         
            22.667                      15536.234085         
