             TauR                           MSD              
            0.000                         0.000000           
            0.167                         2.748171           
            0.333                        12.305342           
            0.500                        30.183343           
            0.667                        59.021809           
            0.833                        101.061000          
            1.000                        161.901823          
            1.167                        249.068052          
            1.333                        360.067738          
            1.500                        495.198663          
            1.667                        652.923005          
            1.833                        831.835067          
            2.000                       1027.700442          
            2.167                       1238.286151          
            2.333                       1463.424146          
            2.500                       1704.735080          
            2.667                       1964.960646          
            2.833                       2242.437758          
            3.000                       2533.980104          
            3.167                       2840.798627          
            3.333                       3161.905274          
            3.500                       3492.726419          
            3.667                       3831.588537          
            3.833                       4182.605792          
            4.000                       4548.976665          
            4.167                       4928.631830          
            4.333                       5319.618513          
            4.500                       5723.528197          
            4.667                       6144.674284          
            4.833                       6584.226291          
            5.000                       7040.338462          
            5.167                       7512.701018          
            5.333                       7997.689375          
            5.500                       8492.127273          
            5.667                       8993.632277          
            5.833                       9501.614756          
            6.000                       10015.651142         
            6.167                       10537.619531         
            6.333                       11066.173883         
            6.500                       11601.524132         
            6.667                       12140.666191         
            6.833                       12684.538407         
            7.000                       13233.589354         
            7.167                       13786.014112         
            7.333                       14343.235812         
            7.500                       14904.557099         
            7.667                       15469.177231         
            7.833                       16036.036773         
            8.000                       16606.447755         
            8.167                       17177.985092         
            8.333                       17751.609092         
            8.500                       18325.533300         
            8.667                       18901.953845         
            8.833                       19480.060018         
            9.000                       20058.237504         
            9.167                       20638.563773         
            9.333                       21221.699763         
            9.500                       21810.681753         
            9.667                       22404.824009         
            9.833                       23005.612319         
            10.000                      23611.442072         
            10.167                      24221.338549         
            10.333                      24834.730010         
            10.500                      25452.657745         
            10.667                      26078.493443         
            10.833                      26708.915189         
            11.000                      27340.951547         
            11.167                      27972.167816         
            11.333                      28603.433192         
            11.500                      29234.509262         
            11.667                      29867.554044         
            11.833                      30502.825428         
            12.000                      31139.348497         
            12.167                      31776.986667         
            12.333                      32415.694570         
            12.500                      33057.584515         
            12.667                      33701.189350         
            12.833                      34346.455868         
            13.000                      34995.652202         
            13.167                      35646.304458         
            13.333                      36300.763087         
            13.500                      36960.074966         
            13.667                      37626.754317         
            13.833                      38300.438609         
            14.000                      38979.569980         
            14.167                      39665.982246         
            14.333                      40357.425765         
            14.500                      41052.084137         
            14.667                      41753.812218         
            14.833                      42462.468766         
            15.000                      43174.540381         
            15.167                      43888.732710         
            15.333                      44601.688653         
            15.500                      45314.853105         
            15.667                      46032.829994         
            15.833                      46754.100714         
            16.000                      47480.490338         
            16.167                      48209.987272         
            16.333                      48940.065651         
            16.500                      49670.363384         
            16.667                      50402.176290         
            16.833                      51133.184702         
            17.000                      51863.948049         
            17.167                      52594.166827         
            17.333                      53327.133018         
            17.500                      54063.614121         
            17.667                      54802.229242         
            17.833                      55542.986831         
            18.000                      56285.179136         
            18.167                      57027.210941         
            18.333                      57771.829805         
            18.500                      58520.021567         
            18.667                      59276.064632         
            18.833                      60041.333294         
            19.000                      60810.589910         
            19.167                      61583.301019         
            19.333                      62360.961218         
            19.500                      63137.128591         
            19.667                      63911.256292         
            19.833                      64686.196890         
            20.000                      65464.754143         
            20.167                      66243.555843         
            20.333                      67022.189621         
            20.500                      67798.590887         
            20.667                      68574.157083         
            20.833                      69347.522551         
            21.000                      70117.498474         
            21.167                      70883.669170         
            21.333                      71650.611563         
            21.500                      72421.173943         
            21.667                      73194.300636         
            21.833                      73969.864408         
            22.000                      74745.844321         
            22.167                      75521.022434         
            22.333                      76296.557067         
            22.500                      77073.217439         
            22.667                      77851.155526         
            22.833                      78629.639489         
            23.000                      79406.337059         
            23.167                      80182.217315         
            23.333                      80954.423090         
            23.500                      81725.170616         
            23.667                      82493.105151         
            23.833                      83260.477506         
            24.000                      84027.998502         
            24.167                      84797.037477         
            24.333                      85569.809701         
            24.500                      86344.997804         
            24.667                      87126.422859         
            24.833                      87911.893618         
            25.000                      88699.156969         
            25.167                      89484.439232         
            25.333                      90269.863938         
            25.500                      91055.731657         
            25.667                      91842.811234         
            25.833                      92635.469653         
            26.000                      93434.883149         
            26.167                      94237.720211         
            26.333                      95042.495421         
            26.500                      95847.330255         
            26.667                      96654.524997         
            26.833                      97463.741984         
            27.000                      98273.076826         
            27.167                      99079.688891         
            27.333                      99882.913195         
            27.500                     100684.150432         
            27.667                     101486.442353         
            27.833                     102288.134147         
            28.000                     103087.187832         
            28.167                     103888.246068         
            28.333                     104692.253889         
            28.500                     105499.822146         
            28.667                     106312.051706         
            28.833                     107129.470087         
            29.000                     107950.286874         
            29.167                     108772.092226         
            29.333                     109594.430693         
            29.500                     110419.422408         
            29.667                     111244.730528         
            29.833                     112069.451754         
            30.000                     112897.992897         
            30.167                     113727.209025         
            30.333                     114560.835833         
            30.500                     115397.319133         
            30.667                     116241.145883         
            30.833                     117085.109949         
            31.000                     117928.687775         
            31.167                     118766.602655         
            31.333                     119601.118639         
            31.500                     120431.133269         
            31.667                     121261.362084         
            31.833                     122093.914184         
            32.000                     122927.752139         
            32.167                     123763.981130         
            32.333                     124601.757966         
            32.500                     125440.990119         
            32.667                     126282.699883         
            32.833                     127122.129476         
            33.000                     127960.110162         
            33.167                     128796.910197         
            33.333                     129632.125353         
            33.500                     130468.926853         
            33.667                     131308.132858         
            33.833                     132150.825744         
            34.000                     132993.792824         
            34.167                     133833.392701         
            34.333                     134674.076265         
            34.500                     135515.500627         
            34.667                     136359.720500         
            34.833                     137213.002670         
            35.000                     138071.216929         
            35.167                     138937.996087         
            35.333                     139807.238173         
            35.500                     140674.225705         
            35.667                     141542.707033         
            35.833                     142411.647944         
            36.000                     143276.855986         
            36.167                     144137.553533         
            36.333                     144997.304803         
            36.500                     145856.233420         
            36.667                     146717.399143         
            36.833                     147583.489705         
            37.000                     148451.894778         
            37.167                     149324.066414         
            37.333                     150196.229772         
            37.500                     151067.268653         
            37.667                     151939.014037         
            37.833                     152813.267786         
            38.000                     153691.237791         
            38.167                     154565.621342         
            38.333                     155436.021214         
            38.500                     156309.990349         
            38.667                     157188.616522         
            38.833                     158068.609888         
            39.000                     158947.884041         
            39.167                     159824.214967         
            39.333                     160699.663268         
            39.500                     161578.197861         
            39.667                     162461.739835         
            39.833                     163347.829971         
            40.000                     164235.288524         
            40.167                     165119.544930         
            40.333                     166003.601389         
            40.500                     166890.285939         
            40.667                     167781.472734         
            40.833                     168669.198581         
            41.000                     169552.927841         
            41.167                     170431.321733         
            41.333                     171306.180411         
            41.500                     172177.987968         
            41.666                     173052.238502         
            41.833                     173926.795091         
            42.000                     174802.649830         
            42.166                     175677.545884         
            42.333                     176553.153440         
            42.500                     177430.884765         
            42.666                     178313.956698         
