             TauR                           MSD              
            25.667                      45616.258384         
            25.833                      45970.818928         
            26.000                      46325.744300         
            26.167                      46683.895989         
            26.333                      47042.823280         
            26.500                      47400.889505         
            26.667                      47757.867781         
            26.833                      48116.155528         
            27.000                      48475.923179         
            27.167                      48835.748748         
            27.333                      49195.940565         
            27.500                      49558.044297         
            27.667                      49921.528634         
            27.833                      50284.709165         
            28.000                      50647.534285         
            28.167                      51009.442255         
            28.333                      51367.937636         
            28.500                      51724.340328         
            28.667                      52080.021597         
            28.833                      52434.874844         
            29.000                      52789.369649         
            29.167                      53146.279859         
            29.333                      53507.111707         
            29.500                      53872.810502         
            29.667                      54246.156066         
            29.833                      54624.018205         
            30.000                      55002.318018         
            30.167                      55382.412633         
            30.333                      55761.678620         
            30.500                      56141.276106         
            30.667                      56520.973015         
            30.833                      56901.637904         
            31.000                      57287.724367         
            31.167                      57678.546574         
            31.333                      58074.744385         
            31.500                      58474.617915         
            31.667                      58878.191391         
            31.833                      59281.561573         
            32.000                      59682.809612         
            32.167                      60083.411377         
            32.333                      60484.666441         
            32.500                      60889.063273         
            32.667                      61297.822942         
            32.833                      61706.709102         
            33.000                      62115.977567         
            33.167                      62526.858830         
            33.333                      62941.346660         
            33.500                      63362.896510         
            33.667                      63786.828099         
            33.833                      64215.562899         
            34.000                      64649.624776         
            34.167                      65088.772414         
            34.333                      65532.048479         
            34.500                      65981.954490         
            34.667                      66433.688827         
            34.833                      66890.597107         
            35.000                      67351.870300         
            35.167                      67818.352115         
            35.333                      68288.988375         
            35.500                      68760.313393         
            35.667                      69231.951908         
            35.833                      69703.434334         
            36.000                      70175.542074         
            36.167                      70653.556456         
            36.333                      71135.655899         
            36.500                      71621.824691         
            36.667                      72110.711667         
            36.833                      72602.024333         
            37.000                      73093.495634         
            37.167                      73580.033901         
            37.333                      74065.484904         
            37.500                      74549.559722         
            37.667                      75029.454392         
            37.833                      75502.149698         
            38.000                      75970.477890         
            38.167                      76434.949906         
            38.333                      76902.726664         
            38.500                      77374.782401         
            38.667                      77851.963371         
            38.833                      78334.174489         
            39.000                      78821.129165         
            39.167                      79312.443656         
            39.333                      79806.539355         
            39.500                      80302.576575         
            39.667                      80801.640630         
            39.833                      81300.393916         
            40.000                      81802.805546         
            40.167                      82310.827529         
            40.333                      82822.715521         
            40.500                      83338.618164         
            40.667                      83858.935961         
            40.833                      84377.214016         
            41.000                      84891.185565         
            41.167                      85400.381272         
            41.333                      85900.746601         
            41.500                      86392.783415         
            41.666                      86878.058019         
            41.833                      87359.076487         
            42.000                      87841.117878         
            42.166                      88319.160301         
            42.333                      88794.588478         
            42.500                      89270.721803         
            42.666                      89749.033492         
            42.833                      90233.469112         
            43.000                      90718.475526         
            43.166                      91204.927683         
            43.333                      91690.531253         
            43.500                      92175.860828         
            43.666                      92668.254405         
            43.833                      93170.134449         
            44.000                      93678.372782         
            44.166                      94192.285611         
            44.333                      94714.180434         
            44.500                      95243.987575         
            44.666                      95783.007049         
            44.833                      96329.201025         
            45.000                      96880.114331         
            45.166                      97436.355586         
            45.333                      97996.317964         
            45.500                      98550.072922         
            45.666                      99098.493400         
            45.833                      99640.245651         
            46.000                     100179.007134         
            46.166                     100715.960279         
            46.333                     101253.350634         
            46.500                     101792.288602         
            46.666                     102327.641207         
            46.833                     102859.938364         
            47.000                     103392.025921         
            47.166                     103919.424137         
            47.333                     104445.337926         
            47.500                     104972.558360         
            47.666                     105505.959863         
            47.833                     106044.809188         
            48.000                     106587.276216         
            48.166                     107129.783957         
            48.333                     107676.616158         
            48.500                     108223.577641         
            48.666                     108770.047547         
            48.833                     109317.624404         
            49.000                     109873.073705         
            49.166                     110439.675705         
            49.333                     111016.779642         
            49.500                     111602.344346         
            49.666                     112189.013017         
            49.833                     112778.834273         
            50.000                     113371.225854         
            50.166                     113964.946322         
            50.333                     114556.870989         
            50.500                     115147.043204         
            50.666                     115741.172950         
            50.833                     116331.865027         
            51.000                     116924.142304         
            51.166                     117513.191912         
            51.333                     118100.287898         
            51.500                     118691.019512         
            51.666                     119285.282104         
            51.833                     119883.059921         
            52.000                     120484.073318         
            52.166                     121082.304195         
            52.333                     121680.384361         
            52.500                     122274.778462         
            52.666                     122863.505682         
            52.833                     123451.350810         
            53.000                     124035.472022         
            53.166                     124619.365356         
            53.333                     125201.531476         
            53.500                     125781.665510         
            53.666                     126355.744499         
            53.833                     126923.953111         
            54.000                     127485.766542         
            54.166                     128042.983093         
            54.333                     128601.834839         
            54.500                     129163.749262         
            54.666                     129725.431600         
            54.833                     130290.187505         
            55.000                     130854.045399         
            55.166                     131419.416714         
            55.333                     131990.517509         
            55.500                     132561.791114         
            55.666                     133137.670794         
            55.833                     133713.890335         
            56.000                     134290.418842         
            56.166                     134870.803651         
            56.333                     135451.035142         
            56.500                     136032.305417         
            56.666                     136611.215845         
            56.833                     137188.917940         
            57.000                     137766.287278         
            57.166                     138347.252977         
            57.333                     138935.527997         
            57.500                     139533.038139         
            57.666                     140140.390267         
            57.833                     140755.687283         
            58.000                     141372.441923         
            58.166                     141990.548175         
            58.333                     142613.691183         
            58.500                     143237.190153         
            58.666                     143858.169874         
            58.833                     144475.475844         
            59.000                     145088.765077         
            59.166                     145701.570289         
            59.333                     146310.738730         
            59.500                     146918.516297         
            59.666                     147526.137463         
            59.833                     148134.716203         
            60.000                     148741.535357         
            60.166                     149344.689289         
            60.333                     149945.703035         
            60.500                     150546.161749         
            60.666                     151143.313488         
            60.833                     151731.786556         
            61.000                     152316.722435         
            61.166                     152901.006021         
            61.333                     153488.444333         
            61.500                     154078.347847         
            61.666                     154669.505551         
            61.833                     155260.052600         
            62.000                     155848.260469         
            62.166                     156438.203113         
            62.333                     157025.574956         
            62.500                     157610.676657         
            62.666                     158191.741050         
            62.833                     158765.960076         
            63.000                     159337.856931         
            63.166                     159905.917399         
            63.333                     160469.993320         
            63.500                     161028.821613         
            63.666                     161588.014481         
            63.833                     162144.124318         
            64.000                     162694.201614         
            64.166                     163238.540404         
            64.333                     163781.109132         
            64.500                     164319.431845         
            64.666                     164849.438811         
            64.833                     165374.377581         
            65.000                     165897.863744         
            65.166                     166420.232913         
            65.333                     166937.310925         
            65.500                     167447.444719         
            65.666                     167952.605265         
            65.833                     168453.443987         
            66.000                     168951.048093         
            66.166                     169448.786193         
            66.333                     169943.846541         
            66.500                     170435.176983         
            66.666                     170924.908928         
            66.833                     171414.072393         
            67.000                     171901.739094         
            67.166                     172389.882993         
            67.333                     172875.788905         
            67.500                     173362.921228         
            67.666                     173849.966736         
            67.833                     174335.379972         
            68.000                     174818.535583         
            68.166                     175300.513024         
            68.333                     175781.261796         
            68.500                     176261.614813         
            68.666                     176743.794415         
            68.833                     177229.077514         
            69.000                     177717.292988         
            69.166                     178208.820525         
            69.333                     178706.218990         
            69.500                     179209.554686         
            69.666                     179719.851620         
            69.833                     180237.360353         
            70.000                     180759.390206         
            70.166                     181281.759750         
            70.333                     181802.486994         
            70.500                     182320.866380         
            70.666                     182838.223309         
            70.833                     183358.725230         
            71.000                     183881.831841         
            71.166                     184406.718258         
            71.333                     184936.850793         
            71.500                     185472.596949         
            71.666                     186011.889208         
            71.833                     186548.444741         
            72.000                     187081.413364         
            72.166                     187610.126806         
            72.333                     188139.536909         
            72.500                     188670.897920         
            72.666                     189208.489922         
            72.833                     189749.719133         
            73.000                     190296.098208         
            73.166                     190851.657479         
            73.333                     191412.883016         
            73.500                     191977.765583         
            73.666                     192539.510075         
            73.833                     193099.818084         
            74.000                     193660.220830         
            74.166                     194218.417921         
            74.333                     194773.299146         
            74.500                     195322.554850         
            74.666                     195866.157016         
            74.833                     196407.451803         
            75.000                     196945.255084         
            75.166                     197478.535454         
            75.333                     198007.056912         
            75.500                     198532.315311         
            75.666                     199055.739219         
            75.833                     199578.466271         
            76.000                     200099.015429         
            76.166                     200618.334087         
            76.333                     201136.539244         
            76.500                     201652.397652         
            76.666                     202168.516445         
            76.833                     202684.762646         
            77.000                     203203.277089         
            77.166                     203720.715378         
            77.333                     204236.801741         
            77.500                     204749.812584         
            77.666                     205260.785821         
            77.833                     205770.511788         
            78.000                     206279.513254         
            78.166                     206786.185046         
            78.333                     207294.203656         
            78.500                     207802.900102         
            78.666                     208311.149663         
            78.833                     208823.450169         
            79.000                     209340.308400         
            79.166                     209860.123415         
            79.333                     210381.080532         
            79.500                     210903.641693         
            79.666                     211430.662285         
            79.833                     211964.822268         
            80.000                     212502.215921         
            80.166                     213044.823262         
            80.333                     213587.801585         
            80.500                     214129.532771         
            80.666                     214668.890956         
            80.833                     215207.326124         
            81.000                     215746.441982         
            81.166                     216282.078337         
            81.333                     216816.587234         
            81.500                     217349.738882         
            81.666                     217882.788450         
            81.833                     218416.159769         
            82.000                     218951.146860         
            82.166                     219488.664107         
            82.333                     220028.331484         
            82.500                     220571.795244         
            82.666                     221122.403697         
            82.833                     221673.881074         
            83.000                     222225.634856         
            83.166                     222776.978519         
            83.333                     223329.108584         
            83.500                     223884.587962         
            83.666                     224439.516164         
            83.833                     224995.955973         
            84.000                     225549.712646         
            84.166                     226101.588539         
            84.333                     226656.275383         
            84.500                     227212.444613         
            84.666                     227771.364388         
            84.833                     228330.893529         
            85.000                     228889.397633         
            85.166                     229447.160572         
            85.333                     230004.695608         
            85.500                     230561.074122         
            85.666                     231119.453386         
            85.833                     231680.492260         
            86.000                     232246.868415         
            86.166                     232814.786938         
            86.333                     233382.709590         
            86.500                     233947.814511         
            86.666                     234504.503510         
            86.833                     235054.170792         
            87.000                     235596.773355         
            87.166                     236136.557479         
            87.333                     236674.553714         
            87.500                     237210.019891         
            87.666                     237742.545369         
            87.833                     238274.238919         
            88.000                     238808.134669         
            88.166                     239343.377049         
            88.333                     239880.234576         
            88.500                     240422.847590         
            88.666                     240967.219051         
            88.833                     241511.844651         
            89.000                     242057.534805         
            89.166                     242608.480608         
            89.333                     243165.225233         
            89.500                     243724.143563         
            89.666                     244284.170464         
            89.833                     244846.203576         
            90.000                     245411.599033         
            90.166                     245981.100970         
            90.333                     246554.834735         
            90.500                     247135.169937         
            90.666                     247716.308636         
            90.833                     248300.068154         
            91.000                     248885.284941         
            91.166                     249474.635108         
            91.333                     250062.303257         
            91.500                     250647.528056         
            91.666                     251235.959388         
            91.833                     251826.288348         
            92.000                     252414.901295         
            92.166                     253001.161869         
            92.333                     253584.770719         
            92.500                     254165.370918         
            92.666                     254741.600326         
            92.833                     255315.806504         
            93.000                     255891.294671         
            93.166                     256468.241321         
            93.333                     257046.517723         
            93.500                     257624.412598         
            93.666                     258198.995114         
            93.833                     258770.397806         
            94.000                     259337.401821         
            94.166                     259900.521505         
            94.333                     260463.507023         
            94.500                     261022.243357         
            94.666                     261578.094895         
            94.833                     262133.781555         
            95.000                     262689.841418         
            95.166                     263252.282347         
            95.333                     263819.400357         
            95.500                     264390.619929         
            95.666                     264964.340347         
            95.833                     265542.786927         
            96.000                     266125.061246         
            96.166                     266714.202963         
            96.333                     267307.826156         
            96.500                     267900.861772         
            96.666                     268496.116456         
            96.833                     269094.313122         
            97.000                     269695.632455         
            97.166                     270300.919023         
            97.333                     270904.536060         
            97.500                     271507.469870         
            97.666                     272114.362797         
            97.833                     272722.511618         
            98.000                     273328.263577         
            98.166                     273934.637732         
            98.333                     274542.653105         
            98.500                     275158.141813         
            98.666                     275783.697841         
            98.833                     276412.925543         
            99.000                     277046.826346         
            99.166                     277687.049311         
            99.333                     278328.301892         
            99.500                     278965.211923         
            99.666                     279599.008020         
            99.833                     280234.333933         
           100.000                     280870.175594         
