             TauR                           MSD              
            0.000                         0.000000           
            0.167                         8.272554           
            0.333                        37.145532           
            0.500                        89.492636           
            0.667                        166.928850          
            0.833                        263.852600          
            1.000                        381.699323          
            1.167                        521.745950          
            1.333                        684.195915          
            1.500                        867.250301          
            1.667                       1080.717472          
            1.833                       1335.451024          
            2.000                       1628.488358          
            2.167                       1962.044013          
            2.333                       2343.900139          
            2.500                       2774.864028          
            2.667                       3266.312672          
            2.833                       3817.919320          
            3.000                       4417.421997          
            3.167                       5057.142995          
            3.333                       5734.474003          
            3.500                       6436.386547          
            3.667                       7156.895460          
            3.833                       7909.109278          
            4.000                       8694.663845          
            4.167                       9506.588441          
            4.333                       10328.089559         
            4.500                       11158.490268         
            4.667                       12005.323706         
            4.833                       12869.034375         
            5.000                       13745.818136         
            5.167                       14637.834835         
            5.333                       15545.242290         
            5.500                       16463.390925         
            5.667                       17378.914398         
            5.833                       18313.293287         
            6.000                       19264.282606         
            6.167                       20228.986008         
            6.333                       21216.589890         
            6.500                       22221.200153         
            6.667                       23244.866823         
            6.833                       24290.933356         
            7.000                       25350.656723         
            7.167                       26425.577625         
            7.333                       27527.076748         
            7.500                       28650.619304         
            7.667                       29797.330375         
            7.833                       30967.355630         
            8.000                       32146.357789         
            8.167                       33334.982120         
            8.333                       34546.584135         
            8.500                       35781.354221         
            8.667                       37042.926323         
            8.833                       38348.869519         
            9.000                       39696.065800         
            9.167                       41079.470873         
            9.333                       42500.722191         
            9.500                       43975.156028         
            9.667                       45486.918978         
            9.833                       47021.833156         
            10.000                      48564.791181         
            10.167                      50128.481120         
            10.333                      51694.956771         
            10.500                      53259.284627         
            10.667                      54822.952340         
            10.833                      56382.911333         
            11.000                      57939.584860         
            11.167                      59505.579410         
            11.333                      61078.585466         
            11.500                      62654.460138         
            11.667                      64228.908360         
            11.833                      65812.483627         
            12.000                      67412.943062         
            12.167                      69032.408281         
            12.333                      70652.963222         
            12.500                      72287.692784         
            12.667                      73933.911432         
            12.833                      75592.154018         
            13.000                      77244.068156         
            13.167                      78885.460833         
            13.333                      80508.795670         
            13.500                      82117.037334         
            13.667                      83716.499632         
            13.833                      85308.143062         
            14.000                      86913.697821         
            14.167                      88544.476145         
            14.333                      90203.040362         
            14.500                      91892.740916         
            14.667                      93615.214412         
            14.833                      95377.787964         
            15.000                      97174.654476         
            15.167                      98992.399289         
            15.333                     100808.283120         
            15.500                     102640.702466         
            15.667                     104481.682167         
            15.833                     106331.020298         
            16.000                     108180.054494         
            16.167                     110038.581054         
            16.333                     111908.752152         
            16.500                     113793.562215         
            16.667                     115680.013870         
            16.833                     117567.763674         
            17.000                     119454.720514         
            17.167                     121329.978955         
            17.333                     123207.916245         
            17.500                     125104.003947         
            17.667                     127012.454831         
            17.833                     128932.391202         
            18.000                     130859.777417         
            18.167                     132799.289618         
            18.333                     134752.268484         
            18.500                     136693.505820         
            18.667                     138621.004068         
            18.833                     140547.044248         
            19.000                     142465.696133         
            19.167                     144393.131684         
            19.333                     146329.506235         
            19.500                     148263.995773         
            19.667                     150185.439488         
            19.833                     152084.017563         
            20.000                     153970.852221         
            20.167                     155843.036768         
            20.333                     157690.390732         
            20.500                     159520.507442         
            20.667                     161335.421418         
            20.833                     163128.803084         
            21.000                     164905.942760         
            21.167                     166672.435259         
            21.333                     168439.532789         
            21.500                     170196.777649         
            21.667                     171953.768358         
            21.833                     173711.293947         
            22.000                     175468.756754         
            22.167                     177209.379812         
            22.333                     178950.605083         
            22.500                     180689.738362         
            22.667                     182422.585411         
            22.833                     184162.272829         
            23.000                     185901.083654         
            23.167                     187635.711200         
            23.333                     189362.787703         
            23.500                     191072.966470         
            23.667                     192768.298692         
            23.833                     194460.989949         
            24.000                     196147.363109         
            24.167                     197817.810900         
            24.333                     199481.956079         
            24.500                     201152.976228         
            24.667                     202839.119744         
            24.833                     204543.631672         
            25.000                     206264.344504         
            25.167                     207991.954003         
            25.333                     209723.788202         
            25.500                     211467.664721         
            25.667                     213199.324300         
            25.833                     214928.261215         
            26.000                     216662.522619         
            26.167                     218402.840637         
            26.333                     220157.830579         
            26.500                     221924.735898         
            26.667                     223718.539766         
            26.833                     225547.682202         
            27.000                     227402.903756         
            27.167                     229277.209101         
            27.333                     231170.246343         
            27.500                     233088.551892         
            27.667                     235016.444624         
            27.833                     236964.644445         
            28.000                     238926.561467         
            28.167                     240904.942513         
            28.333                     242900.312772         
            28.500                     244904.934797         
            28.667                     246918.511370         
            28.833                     248928.548074         
            29.000                     250937.241778         
            29.167                     252942.937447         
            29.333                     254924.883204         
            29.500                     256888.571729         
            29.667                     258852.262013         
            29.833                     260795.473495         
            30.000                     262724.486458         
            30.167                     264645.592816         
            30.333                     266559.067592         
            30.500                     268463.616602         
            30.667                     270372.581225         
            30.833                     272296.242726         
            31.000                     274234.440183         
            31.167                     276187.873019         
            31.333                     278145.964078         
            31.500                     280119.795123         
            31.667                     282128.826040         
            31.833                     284163.032607         
            32.000                     286215.201923         
            32.167                     288287.107124         
            32.333                     290375.319827         
            32.500                     292478.121518         
            32.667                     294588.391426         
            32.833                     296692.038057         
            33.000                     298797.843304         
            33.167                     300917.571186         
            33.333                     303069.628632         
            33.500                     305253.049154         
            33.667                     307458.302598         
            33.833                     309691.179153         
