             TauR                           MSD              
            26.333                     143839.849963         
            26.500                     145008.340781         
            26.667                     146172.820937         
            26.833                     147324.027041         
            27.000                     148468.955109         
            27.167                     149603.181905         
            27.333                     150731.888849         
            27.500                     151857.672436         
            27.667                     152974.468394         
            27.833                     154081.166897         
            28.000                     155187.923157         
            28.167                     156309.873437         
            28.333                     157437.186924         
            28.500                     158568.931101         
            28.667                     159697.429503         
            28.833                     160819.972634         
            29.000                     161941.235152         
            29.167                     163067.945362         
            29.333                     164205.736540         
            29.500                     165354.506742         
            29.667                     166507.508864         
            29.833                     167660.544362         
            30.000                     168804.579617         
            30.167                     169938.602404         
            30.333                     171073.101914         
            30.500                     172213.353959         
            30.667                     173363.481397         
            30.833                     174532.107325         
            31.000                     175717.326553         
            31.167                     176904.134868         
            31.333                     178095.064193         
            31.500                     179284.028089         
            31.667                     180480.375477         
            31.833                     181689.910174         
            32.000                     182903.069418         
            32.167                     184096.035952         
            32.333                     185281.857193         
            32.500                     186469.134257         
            32.667                     187652.954293         
            32.833                     188824.735109         
            33.000                     189994.509786         
            33.167                     191160.854100         
            33.333                     192321.468638         
            33.500                     193495.316973         
            33.667                     194676.566553         
            33.833                     195863.519584         
            34.000                     197078.632501         
            34.167                     198312.834588         
            34.333                     199555.065748         
            34.500                     200791.100344         
            34.667                     202020.293379         
            34.833                     203250.667012         
            35.000                     204479.092384         
            35.167                     205710.348322         
            35.333                     206951.044288         
            35.500                     208187.400777         
            35.667                     209412.121915         
            35.833                     210622.550713         
            36.000                     211819.661918         
            36.167                     213000.383576         
            36.333                     214167.607124         
            36.500                     215326.095104         
            36.667                     216481.399612         
            36.833                     217639.303732         
            37.000                     218795.423770         
            37.167                     219952.975154         
            37.333                     221119.391095         
            37.500                     222290.445973         
            37.667                     223451.589474         
            37.833                     224592.983053         
            38.000                     225723.458259         
            38.167                     226833.797973         
            38.333                     227946.512554         
            38.500                     229070.548995         
            38.667                     230197.318847         
            38.833                     231327.773976         
            39.000                     232470.277781         
            39.167                     233615.104069         
            39.333                     234757.065007         
            39.500                     235898.694935         
            39.667                     237023.705028         
            39.833                     238134.520298         
            40.000                     239246.008614         
            40.167                     240356.081152         
            40.333                     241478.228210         
            40.500                     242611.688757         
            40.667                     243761.686305         
            40.833                     244924.266616         
            41.000                     246084.441528         
            41.167                     247228.563717         
            41.333                     248368.093724         
            41.500                     249497.905469         
            41.666                     250623.585715         
            41.833                     251737.515690         
            42.000                     252845.247224         
            42.166                     253934.970968         
            42.333                     255002.071164         
            42.500                     256056.409889         
            42.666                     257101.600388         
            42.833                     258143.875913         
            43.000                     259188.044403         
            43.166                     260235.268102         
            43.333                     261283.067185         
            43.500                     262325.461323         
            43.666                     263369.343212         
            43.833                     264416.877446         
            44.000                     265471.719905         
            44.166                     266529.187948         
            44.333                     267600.818292         
            44.500                     268683.627179         
            44.666                     269773.110283         
            44.833                     270871.692430         
            45.000                     271974.647021         
            45.166                     273080.683440         
            45.333                     274183.858811         
            45.500                     275275.292787         
            45.666                     276353.664872         
            45.833                     277426.153572         
            46.000                     278493.065516         
            46.166                     279554.462109         
            46.333                     280619.062838         
            46.500                     281689.732091         
            46.666                     282765.911401         
            46.833                     283848.529362         
            47.000                     284942.981852         
            47.166                     286044.414592         
            47.333                     287152.592162         
            47.500                     288257.696081         
            47.666                     289364.669581         
            47.833                     290477.631800         
            48.000                     291600.091920         
            48.166                     292724.717042         
            48.333                     293857.503843         
            48.500                     294995.934427         
            48.666                     296131.152547         
            48.833                     297252.647170         
            49.000                     298353.049952         
            49.166                     299452.417669         
            49.333                     300552.930513         
            49.500                     301658.871263         
            49.666                     302783.037210         
            49.833                     303903.902059         
            50.000                     305022.900725         
            50.166                     306126.003263         
            50.333                     307228.712076         
            50.500                     308334.350261         
            50.666                     309433.854859         
            50.833                     310528.028976         
            51.000                     311609.408094         
            51.166                     312692.433885         
            51.333                     313791.195401         
            51.500                     314894.674321         
            51.666                     316008.852646         
            51.833                     317140.788223         
            52.000                     318282.116083         
            52.166                     319424.724950         
            52.333                     320565.583923         
            52.500                     321703.439306         
            52.666                     322851.269684         
            52.833                     323994.437592         
            53.000                     325128.957323         
            53.166                     326265.207040         
            53.333                     327410.672795         
            53.500                     328566.601592         
            53.666                     329733.022643         
            53.833                     330907.826485         
            54.000                     332076.778245         
            54.166                     333234.914611         
            54.333                     334383.725546         
            54.500                     335523.490615         
            54.666                     336663.143960         
            54.833                     337811.123017         
            55.000                     338965.536245         
            55.166                     340124.100007         
            55.333                     341282.881710         
            55.500                     342436.334439         
            55.666                     343582.859266         
            55.833                     344714.637033         
            56.000                     345839.589846         
            56.166                     346951.527195         
            56.333                     348056.001766         
            56.500                     349158.324502         
            56.666                     350265.457985         
            56.833                     351361.067867         
            57.000                     352449.738935         
            57.166                     353547.604404         
            57.333                     354651.658085         
            57.500                     355757.444941         
            57.666                     356864.822112         
            57.833                     357973.310869         
            58.000                     359090.405317         
            58.166                     360214.107534         
            58.333                     361347.401917         
            58.500                     362485.231256         
            58.666                     363629.676197         
            58.833                     364767.490113         
            59.000                     365901.551181         
            59.166                     367027.429586         
            59.333                     368139.198253         
            59.500                     369240.330798         
            59.666                     370342.800019         
            59.833                     371442.107578         
            60.000                     372543.793625         
            60.166                     373654.139680         
            60.333                     374772.930769         
            60.500                     375898.857382         
            60.666                     377026.517691         
            60.833                     378159.277891         
            61.000                     379304.219035         
            61.166                     380445.172575         
            61.333                     381582.298072         
            61.500                     382722.324374         
            61.666                     383864.082340         
            61.833                     385004.509398         
            62.000                     386149.630502         
            62.166                     387294.352956         
            62.333                     388442.230756         
            62.500                     389593.478414         
            62.666                     390752.390370         
            62.833                     391921.395830         
            63.000                     393097.935900         
            63.166                     394274.559924         
            63.333                     395445.410670         
            63.500                     396613.301180         
            63.666                     397774.706091         
            63.833                     398948.752653         
            64.000                     400131.057069         
            64.166                     401323.560124         
            64.333                     402511.325996         
            64.500                     403706.737822         
            64.666                     404915.463655         
            64.833                     406134.963566         
            65.000                     407359.921889         
            65.166                     408576.304309         
            65.333                     409787.917355         
            65.500                     410999.773276         
            65.666                     412218.635143         
            65.833                     413440.890622         
            66.000                     414670.282187         
            66.166                     415898.031805         
            66.333                     417127.800688         
            66.500                     418362.934182         
            66.666                     419599.285905         
            66.833                     420835.184939         
            67.000                     422079.325638         
            67.166                     423322.500222         
            67.333                     424560.470434         
            67.500                     425795.685157         
            67.666                     427037.436637         
            67.833                     428283.473006         
            68.000                     429531.724064         
            68.166                     430781.605191         
            68.333                     432037.613162         
            68.500                     433297.675614         
            68.666                     434556.880192         
            68.833                     435822.236154         
            69.000                     437082.966090         
            69.166                     438346.667029         
            69.333                     439609.256898         
            69.500                     440863.828730         
            69.666                     442114.912598         
            69.833                     443357.422705         
            70.000                     444583.625136         
            70.166                     445798.491334         
            70.333                     447003.395031         
            70.500                     448199.329435         
            70.666                     449388.561439         
            70.833                     450588.857829         
            71.000                     451791.786664         
            71.166                     453000.254584         
            71.333                     454206.242901         
            71.500                     455407.815837         
            71.666                     456623.374476         
            71.833                     457864.483007         
            72.000                     459121.654975         
            72.166                     460391.803685         
            72.333                     461668.977235         
            72.500                     462959.771763         
            72.666                     464250.982143         
            72.833                     465538.890646         
            73.000                     466819.066493         
            73.166                     468094.427040         
            73.333                     469368.305834         
            73.500                     470630.980205         
            73.666                     471888.597398         
            73.833                     473151.058040         
            74.000                     474409.776212         
            74.166                     475665.629893         
            74.333                     476913.060121         
            74.500                     478151.000995         
            74.666                     479375.217777         
            74.833                     480592.818737         
            75.000                     481790.433452         
            75.166                     482964.659290         
            75.333                     484130.650013         
            75.500                     485295.994525         
            75.666                     486456.538380         
            75.833                     487603.603773         
            76.000                     488742.176332         
            76.166                     489878.074033         
            76.333                     491014.335387         
            76.500                     492149.971105         
            76.666                     493294.889707         
            76.833                     494447.436311         
            77.000                     495609.254252         
            77.166                     496766.787498         
            77.333                     497916.435950         
            77.500                     499059.755359         
            77.666                     500215.655350         
            77.833                     501390.612660         
            78.000                     502572.193087         
            78.166                     503749.183282         
            78.333                     504928.009680         
            78.500                     506100.592762         
            78.666                     507276.652150         
            78.833                     508456.671101         
            79.000                     509628.473165         
            79.166                     510798.354472         
            79.333                     511965.237018         
            79.500                     513134.317433         
            79.666                     514314.570067         
            79.833                     515510.253082         
            80.000                     516718.577532         
            80.166                     517933.222274         
            80.333                     519133.295445         
            80.500                     520322.280683         
            80.666                     521507.786734         
            80.833                     522684.958558         
            81.000                     523856.401894         
            81.166                     525022.814326         
            81.333                     526180.511303         
            81.500                     527336.124021         
            81.666                     528491.993711         
            81.833                     529637.496495         
            82.000                     530776.726056         
            82.166                     531926.259570         
            82.333                     533074.869306         
            82.500                     534215.152920         
            82.666                     535339.871103         
            82.833                     536454.471807         
            83.000                     537564.706368         
            83.166                     538680.941671         
            83.333                     539804.936765         
            83.500                     540930.019161         
            83.666                     542048.472854         
            83.833                     543166.183131         
            84.000                     544284.882415         
            84.166                     545398.649718         
            84.333                     546516.350978         
            84.500                     547636.269812         
            84.666                     548760.709644         
            84.833                     549891.850026         
            85.000                     551032.330702         
            85.166                     552175.747892         
            85.333                     553326.349663         
            85.500                     554483.672385         
            85.666                     555641.624597         
            85.833                     556801.421611         
            86.000                     557970.660399         
            86.166                     559140.561167         
            86.333                     560318.324046         
            86.500                     561502.149853         
            86.666                     562687.397546         
            86.833                     563883.375670         
            87.000                     565088.873046         
            87.166                     566292.994190         
            87.333                     567489.158868         
            87.500                     568678.586368         
            87.666                     569861.970844         
            87.833                     571048.931650         
            88.000                     572250.452806         
            88.166                     573455.257664         
            88.333                     574662.837731         
            88.500                     575876.869346         
            88.666                     577096.546912         
            88.833                     578315.090252         
            89.000                     579535.838221         
            89.166                     580769.917962         
            89.333                     582006.737785         
            89.500                     583234.609919         
            89.666                     584443.320156         
            89.833                     585639.099198         
            90.000                     586836.474558         
            90.166                     588047.569113         
            90.333                     589253.789670         
            90.500                     590461.180624         
            90.666                     591677.606983         
            90.833                     592910.892801         
            91.000                     594164.780278         
            91.166                     595444.213923         
            91.333                     596754.844961         
            91.500                     598104.632705         
            91.666                     599478.586790         
            91.833                     600870.492225         
            92.000                     602266.264919         
            92.166                     603663.025204         
            92.333                     605071.007243         
            92.500                     606495.707570         
            92.666                     607923.978115         
            92.833                     609353.323928         
            93.000                     610776.072536         
            93.166                     612193.589277         
            93.333                     613616.932667         
            93.500                     615045.369031         
            93.666                     616463.352860         
            93.833                     617878.800103         
            94.000                     619315.865041         
            94.166                     620772.876799         
            94.333                     622252.447025         
            94.500                     623757.972533         
            94.666                     625286.226621         
            94.833                     626817.012095         
            95.000                     628344.734049         
            95.166                     629868.032417         
            95.333                     631391.536366         
            95.500                     632898.389499         
            95.666                     634388.639210         
            95.833                     635879.962715         
            96.000                     637381.239107         
            96.166                     638874.824470         
            96.333                     640370.338467         
            96.500                     641887.313826         
            96.666                     643431.548023         
            96.833                     644999.437214         
            97.000                     646558.753737         
            97.166                     648117.348336         
            97.333                     649699.137065         
            97.500                     651310.442143         
            97.666                     652926.579388         
            97.833                     654550.724714         
            98.000                     656193.001368         
            98.166                     657857.284278         
            98.333                     659528.792082         
            98.500                     661194.767131         
            98.666                     662851.931581         
            98.833                     664502.190764         
            99.000                     666155.225807         
            99.166                     667807.787989         
            99.333                     669457.356836         
            99.500                     671104.317054         
            99.666                     672756.558937         
            99.833                     674426.437881         
           100.000                     676097.120492         
