             TauR                           MSD              
            0.000                         0.000000           
            0.167                         2.910654           
            0.333                         7.758602           
            0.500                        14.795418           
            0.667                        25.305054           
            0.833                        36.170033           
            1.000                        54.587349           
            1.167                        112.823655          
            1.333                        183.585109          
            1.500                        258.469741          
            1.667                        337.239816          
            1.833                        424.227130          
            2.000                        556.270335          
            2.167                        736.049799          
            2.333                        984.100431          
            2.500                       1415.161770          
            2.667                       1850.242461          
            2.833                       2248.984770          
            3.000                       2632.368062          
            3.167                       3018.404198          
            3.333                       3415.318876          
            3.500                       3852.531966          
            3.667                       4317.265932          
            3.833                       4780.901023          
            4.000                       5241.631019          
            4.167                       5724.190205          
            4.333                       6283.036976          
            4.500                       6859.000053          
            4.667                       7421.047558          
            4.833                       7983.753120          
            5.000                       8527.073919          
            5.167                       9071.623641          
            5.333                       9651.128897          
            5.500                       10251.933555         
            5.667                       10812.700182         
            5.833                       11312.813951         
            6.000                       11791.365471         
            6.167                       12242.202786         
            6.333                       12673.766685         
            6.500                       13142.833620         
            6.667                       13626.524771         
            6.833                       14181.137505         
            7.000                       14851.037073         
            7.167                       15701.269193         
            7.333                       16649.671231         
            7.500                       17553.682727         
            7.667                       18414.407107         
            7.833                       19211.577304         
            8.000                       20123.956495         
            8.167                       21136.342015         
            8.333                       22191.778312         
            8.500                       23265.387273         
            8.667                       24342.511888         
            8.833                       25414.447860         
            9.000                       26488.356762         
            9.167                       27574.619612         
            9.333                       28626.998619         
            9.500                       29647.036663         
            9.667                       30650.883326         
            9.833                       31627.424943         
            10.000                      32609.474343         
            10.167                      33581.264877         
            10.333                      34541.744430         
            10.500                      35490.697787         
            10.667                      36416.113569         
            10.833                      37330.510793         
            11.000                      38240.219773         
            11.167                      39153.756730         
            11.333                      40061.810304         
            11.500                      40987.831576         
            11.667                      41922.583742         
            11.833                      42869.899882         
            12.000                      43831.699805         
            12.167                      44799.578061         
            12.333                      45759.273432         
            12.500                      46690.335764         
            12.667                      47628.443638         
            12.833                      48580.524553         
            13.000                      49556.016598         
            13.167                      50558.608421         
            13.333                      51601.871236         
            13.500                      52681.363202         
            13.667                      53810.045588         
            13.833                      54974.874105         
            14.000                      56136.602246         
            14.167                      57304.263394         
            14.333                      58482.815960         
            14.500                      59678.280127         
            14.667                      60905.260538         
            14.833                      62157.126991         
            15.000                      63445.634402         
            15.167                      64753.285232         
            15.333                      66071.781259         
            15.500                      67407.467173         
            15.667                      68753.993775         
            15.833                      70056.441837         
            16.000                      71313.536265         
            16.167                      72509.492204         
            16.333                      73663.814177         
            16.500                      74751.878111         
            16.667                      75782.270788         
            16.833                      76728.450915         
            17.000                      77625.840077         
            17.167                      78471.261312         
            17.333                      79280.835540         
            17.500                      80049.075403         
            17.667                      80779.745063         
            17.833                      81498.500453         
            18.000                      82224.302727         
            18.167                      82958.809541         
            18.333                      83692.732555         
            18.500                      84436.242370         
            18.667                      85186.129491         
            18.833                      85931.501811         
            19.000                      86691.694805         
            19.167                      87468.524965         
            19.333                      88291.702278         
            19.500                      89150.723141         
            19.667                      90038.029476         
            19.833                      90948.310631         
            20.000                      91875.259742         
            20.167                      92811.852915         
            20.333                      93768.992079         
            20.500                      94754.657889         
            20.667                      95787.673851         
            20.833                      96844.019809         
            21.000                      97908.136613         
            21.167                      98957.297812         
            21.333                      99959.944497         
            21.500                     100931.514702         
            21.667                     101870.142121         
            21.833                     102779.534853         
            22.000                     103664.541497         
            22.167                     104535.246219         
            22.333                     105393.505030         
            22.500                     106228.321382         
            22.667                     107035.754218         
            22.833                     107818.669309         
            23.000                     108585.618542         
            23.167                     109332.613382         
            23.333                     110070.730729         
            23.500                     110811.266121         
            23.667                     111575.553159         
            23.833                     112348.646173         
            24.000                     113115.570944         
            24.167                     113884.405524         
            24.333                     114650.153917         
            24.500                     115398.319876         
            24.667                     116134.231211         
            24.833                     116859.870388         
            25.000                     117557.433716         
            25.167                     118236.476090         
            25.333                     118912.202751         
            25.500                     119606.695099         
            25.667                     120320.318821         
            25.833                     121060.774311         
            26.000                     121809.249768         
            26.167                     122569.105942         
            26.333                     123328.407077         
            26.500                     124105.850341         
            26.667                     124902.023883         
            26.833                     125705.215823         
            27.000                     126514.759882         
            27.167                     127357.546870         
            27.333                     128233.741992         
            27.500                     129129.008131         
            27.667                     130014.548995         
            27.833                     130923.983105         
            28.000                     131877.881189         
            28.167                     132885.370839         
            28.333                     133973.830999         
            28.500                     135166.153763         
            28.667                     136479.839577         
