             TauR                           MSD              
            57.333                     207180.996473         
            57.500                     207972.718651         
            57.666                     208768.908089         
            57.833                     209572.409350         
            58.000                     210382.676954         
            58.166                     211194.837297         
            58.333                     212004.769532         
            58.500                     212813.346490         
            58.666                     213621.699565         
            58.833                     214429.731363         
            59.000                     215239.710750         
            59.166                     216048.337396         
            59.333                     216855.671780         
            59.500                     217661.000618         
            59.666                     218465.747571         
            59.833                     219272.834379         
            60.000                     220083.068137         
            60.166                     220896.507944         
            60.333                     221712.363573         
            60.500                     222530.930653         
            60.666                     223352.519686         
            60.833                     224174.677331         
            61.000                     224997.582089         
            61.166                     225819.436541         
            61.333                     226639.879022         
            61.500                     227458.622454         
            61.666                     228275.945060         
            61.833                     229095.510102         
            62.000                     229914.138574         
            62.166                     230729.871030         
            62.333                     231546.188648         
            62.500                     232362.421853         
            62.666                     233178.747815         
            62.833                     233994.517183         
            63.000                     234811.589545         
            63.166                     235631.650486         
            63.333                     236454.249446         
            63.500                     237278.523276         
            63.666                     238104.667095         
            63.833                     238931.322704         
            64.000                     239758.777228         
            64.166                     240587.814054         
            64.333                     241417.772787         
            64.500                     242247.425899         
            64.666                     243076.741694         
            64.833                     243904.518271         
            65.000                     244731.281603         
            65.166                     245557.278798         
            65.333                     246383.510234         
            65.500                     247210.891346         
            65.666                     248038.486580         
            65.833                     248864.897480         
            66.000                     249691.344455         
            66.166                     250518.922151         
            66.333                     251350.084858         
            66.500                     252185.668146         
            66.666                     253026.209731         
            66.833                     253868.164783         
            67.000                     254711.312896         
            67.166                     255557.246738         
            67.333                     256407.710839         
            67.500                     257263.551065         
            67.666                     258122.991042         
            67.833                     258981.021918         
            68.000                     259838.308515         
            68.166                     260696.115610         
            68.333                     261556.514823         
            68.500                     262418.561500         
            68.666                     263278.844292         
            68.833                     264139.848051         
            69.000                     265000.428907         
            69.166                     265861.100979         
            69.333                     266724.779208         
            69.500                     267590.133247         
            69.666                     268455.809932         
            69.833                     269321.581149         
            70.000                     270184.707348         
            70.166                     271047.539915         
            70.333                     271908.802780         
            70.500                     272771.083900         
            70.666                     273635.723632         
            70.833                     274501.049054         
            71.000                     275366.654178         
            71.166                     276233.737377         
            71.333                     277100.338431         
            71.500                     277963.842641         
            71.666                     278826.960527         
            71.833                     279694.282763         
            72.000                     280565.223200         
            72.166                     281437.935896         
            72.333                     282317.400489         
            72.500                     283199.666187         
            72.666                     284083.495508         
            72.833                     284969.804617         
            73.000                     285858.969136         
            73.166                     286749.283657         
            73.333                     287640.196682         
            73.500                     288531.477478         
            73.666                     289425.307803         
            73.833                     290323.851510         
            74.000                     291223.558640         
            74.166                     292123.350420         
            74.333                     293023.755919         
            74.500                     293924.104038         
            74.666                     294823.552900         
            74.833                     295721.985030         
            75.000                     296618.736884         
            75.166                     297516.887306         
            75.333                     298415.636087         
            75.500                     299316.023701         
            75.666                     300216.295797         
            75.833                     301119.608465         
            76.000                     302025.988233         
            76.166                     302932.400142         
            76.333                     303839.282790         
            76.500                     304748.423149         
            76.666                     305659.744297         
            76.833                     306570.677341         
            77.000                     307478.441847         
            77.166                     308381.934485         
            77.333                     309282.425664         
            77.500                     310178.474357         
            77.666                     311070.678846         
            77.833                     311963.175210         
            78.000                     312859.771327         
            78.166                     313762.413381         
            78.333                     314666.710002         
            78.500                     315570.199997         
            78.666                     316475.932361         
            78.833                     317384.846882         
            79.000                     318293.547060         
            79.166                     319202.444372         
            79.333                     320115.446473         
            79.500                     321031.018887         
            79.666                     321948.647305         
            79.833                     322871.205563         
            80.000                     323798.530425         
            80.166                     324727.523239         
            80.333                     325657.979181         
            80.500                     326588.388192         
            80.666                     327517.837176         
            80.833                     328445.263476         
            81.000                     329371.777468         
            81.166                     330298.973718         
            81.333                     331228.258874         
            81.500                     332160.334200         
            81.666                     333094.844119         
            81.833                     334029.933121         
            82.000                     334964.596989         
            82.166                     335895.746328         
            82.333                     336824.258020         
            82.500                     337752.819836         
            82.666                     338680.585816         
            82.833                     339607.649619         
            83.000                     340539.324707         
            83.166                     341475.154923         
            83.333                     342413.895610         
            83.500                     343357.738912         
            83.666                     344303.554002         
            83.833                     345251.354948         
            84.000                     346197.254361         
            84.166                     347139.487567         
            84.333                     348076.969695         
            84.500                     349007.698576         
            84.666                     349934.171065         
            84.833                     350859.796047         
            85.000                     351784.333661         
            85.166                     352710.974389         
            85.333                     353638.123825         
            85.500                     354565.622736         
            85.666                     355490.074647         
            85.833                     356413.168291         
            86.000                     357336.688308         
            86.166                     358263.421841         
            86.333                     359192.148062         
            86.500                     360124.940859         
            86.666                     361059.225725         
            86.833                     361995.348234         
            87.000                     362934.564212         
            87.166                     363873.871146         
            87.333                     364815.658313         
            87.500                     365759.208196         
            87.666                     366703.582338         
            87.833                     367650.689626         
            88.000                     368602.575515         
            88.166                     369560.189442         
            88.333                     370527.192453         
            88.500                     371496.477051         
            88.666                     372467.994229         
            88.833                     373436.951756         
            89.000                     374402.783747         
            89.166                     375363.882973         
            89.333                     376318.559390         
            89.500                     377271.992605         
            89.666                     378224.609177         
            89.833                     379178.827009         
            90.000                     380134.922607         
            90.166                     381096.076462         
            90.333                     382060.815206         
            90.500                     383027.841693         
            90.666                     383996.579662         
            90.833                     384964.748426         
            91.000                     385933.010950         
            91.166                     386900.045157         
            91.333                     387869.592150         
            91.500                     388842.728525         
            91.666                     389817.584539         
            91.833                     390791.633304         
            92.000                     391767.585937         
            92.166                     392746.871228         
            92.333                     393728.501360         
            92.500                     394710.066477         
            92.666                     395687.895961         
            92.833                     396664.403726         
            93.000                     397640.482291         
            93.166                     398617.102793         
            93.333                     399589.128699         
            93.500                     400560.179056         
            93.666                     401533.326055         
            93.833                     402502.257890         
            94.000                     403467.003548         
            94.166                     404426.808822         
            94.333                     405382.790290         
            94.500                     406336.577727         
            94.666                     407289.164048         
            94.833                     408240.691574         
            95.000                     409191.202138         
            95.166                     410142.598284         
            95.333                     411094.862315         
            95.500                     412051.529509         
            95.666                     413014.173135         
            95.833                     413979.088102         
            96.000                     414942.775694         
            96.166                     415902.961153         
            96.333                     416860.877795         
            96.500                     417814.357643         
            96.666                     418764.771769         
            96.833                     419712.346015         
            97.000                     420660.777258         
            97.166                     421609.377923         
            97.333                     422558.199241         
            97.500                     423508.305290         
            97.666                     424457.682847         
            97.833                     425407.079375         
            98.000                     426359.742838         
            98.166                     427318.014363         
            98.333                     428283.303863         
            98.500                     429253.063450         
            98.666                     430228.215749         
            98.833                     431208.298188         
            99.000                     432192.811089         
            99.166                     433179.679675         
            99.333                     434164.711007         
            99.500                     435150.424388         
            99.666                     436139.043807         
            99.833                     437128.089249         
           100.000                     438115.234239         
