             TauR                           MSD              
            21.500                     153385.846009         
            21.667                     154957.529512         
            21.833                     156531.299310         
            22.000                     158103.392178         
            22.167                     159674.687515         
            22.333                     161253.983469         
            22.500                     162839.829116         
            22.667                     164437.450383         
            22.833                     166048.303629         
            23.000                     167671.191633         
            23.167                     169299.199251         
            23.333                     170933.923754         
            23.500                     172573.141230         
            23.667                     174209.756254         
            23.833                     175852.299570         
            24.000                     177498.836698         
            24.167                     179143.671209         
            24.333                     180795.361854         
            24.500                     182451.707203         
            24.667                     184112.517493         
            24.833                     185773.035242         
            25.000                     187419.116190         
            25.167                     189047.621196         
            25.333                     190670.480076         
            25.500                     192290.274807         
            25.667                     193902.846473         
            25.833                     195505.185710         
            26.000                     197105.573026         
            26.167                     198702.525148         
            26.333                     200302.084580         
            26.500                     201903.855796         
            26.667                     203513.750968         
            26.833                     205135.911677         
            27.000                     206763.319144         
            27.167                     208379.721498         
            27.333                     209985.533713         
            27.500                     211594.675924         
            27.667                     213208.720079         
            27.833                     214828.557156         
            28.000                     216447.038653         
            28.167                     218068.328403         
            28.333                     219696.959864         
            28.500                     221332.456214         
            28.667                     222972.787807         
            28.833                     224625.616600         
            29.000                     226296.053482         
            29.167                     227986.366608         
            29.333                     229684.044858         
            29.500                     231391.384466         
            29.667                     233109.282506         
            29.833                     234830.059909         
            30.000                     236547.873280         
            30.167                     238267.831756         
            30.333                     239993.750381         
            30.500                     241733.077428         
            30.667                     243488.839373         
            30.833                     245261.976887         
            31.000                     247063.086589         
            31.167                     248883.338122         
            31.333                     250720.120014         
            31.500                     252566.329483         
            31.667                     254422.536635         
            31.833                     256288.735117         
            32.000                     258170.376580         
            32.167                     260062.487426         
            32.333                     261950.060925         
            32.500                     263838.284645         
            32.667                     265738.319678         
            32.833                     267651.835241         
            33.000                     269571.923405         
            33.167                     271507.583302         
            33.333                     273456.752565         
            33.500                     275412.263450         
            33.667                     277372.751289         
            33.833                     279348.435039         
            34.000                     281320.899834         
            34.167                     283271.053922         
            34.333                     285201.769125         
            34.500                     287121.269008         
            34.667                     289042.675694         
            34.833                     290972.908191         
            35.000                     292906.318766         
            35.167                     294831.306486         
            35.333                     296743.408923         
            35.500                     298637.871587         
            35.667                     300523.435449         
            35.833                     302402.798905         
            36.000                     304276.180441         
            36.167                     306130.190935         
            36.333                     307983.073223         
            36.500                     309837.538556         
            36.667                     311691.785641         
            36.833                     313554.721104         
            37.000                     315418.012528         
            37.167                     317277.664901         
            37.333                     319133.436995         
            37.500                     320985.030479         
            37.667                     322831.689738         
            37.833                     324689.677057         
            38.000                     326561.658204         
            38.167                     328449.753346         
            38.333                     330351.041297         
            38.500                     332244.056781         
            38.667                     334133.040234         
            38.833                     336016.604769         
            39.000                     337902.837339         
            39.167                     339784.830110         
            39.333                     341671.932082         
            39.500                     343556.566075         
            39.667                     345430.224289         
            39.833                     347290.052738         
            40.000                     349136.078066         
            40.167                     350970.841050         
            40.333                     352794.478717         
            40.500                     354624.481416         
            40.667                     356459.280578         
            40.833                     358303.952234         
            41.000                     360145.041520         
            41.167                     361980.129032         
            41.333                     363804.850998         
            41.500                     365625.681220         
            41.666                     367440.739285         
            41.833                     369246.649460         
            42.000                     371053.722264         
            42.166                     372870.812889         
            42.333                     374690.498168         
            42.500                     376503.017990         
            42.666                     378305.718196         
            42.833                     380093.260843         
            43.000                     381868.199433         
            43.166                     383639.027693         
            43.333                     385406.742756         
            43.500                     387177.988505         
            43.666                     388954.863433         
            43.833                     390731.857769         
            44.000                     392515.723263         
            44.166                     394299.359238         
            44.333                     396086.498000         
            44.500                     397875.099229         
            44.666                     399660.651612         
            44.833                     401442.051261         
            45.000                     403221.577283         
            45.166                     405001.556448         
            45.333                     406772.224583         
            45.500                     408540.791828         
            45.666                     410312.895927         
            45.833                     412090.531039         
            46.000                     413886.319221         
            46.166                     415706.909168         
            46.333                     417542.139882         
            46.500                     419390.599705         
            46.666                     421253.887745         
            46.833                     423116.542622         
            47.000                     424972.734317         
            47.166                     426828.652852         
            47.333                     428698.425232         
            47.500                     430573.148176         
            47.666                     432436.357252         
            47.833                     434299.473944         
            48.000                     436158.122848         
            48.166                     438014.239113         
            48.333                     439864.420621         
            48.500                     441706.985468         
            48.666                     443539.695459         
            48.833                     445378.323194         
            49.000                     447220.414461         
            49.166                     449063.722631         
            49.333                     450903.739431         
            49.500                     452740.518716         
            49.666                     454575.680303         
            49.833                     456411.744559         
            50.000                     458256.183468         
            50.166                     460097.675736         
            50.333                     461940.083527         
            50.500                     463781.351739         
            50.666                     465628.170382         
            50.833                     467491.388885         
            51.000                     469366.472637         
            51.166                     471241.579296         
            51.333                     473124.072990         
            51.500                     475012.194556         
            51.666                     476905.224264         
            51.833                     478805.393771         
            52.000                     480698.986011         
            52.166                     482572.859666         
            52.333                     484433.402202         
            52.500                     486294.810064         
            52.666                     488170.436486         
            52.833                     490063.517490         
            53.000                     491965.796546         
            53.166                     493876.535494         
            53.333                     495793.454048         
            53.500                     497715.174597         
            53.666                     499648.373955         
            53.833                     501594.867061         
            54.000                     503544.616168         
            54.166                     505495.880028         
            54.333                     507448.298615         
            54.500                     509392.484432         
            54.666                     511331.358568         
            54.833                     513267.933697         
            55.000                     515197.641882         
            55.166                     517126.083002         
            55.333                     519058.789269         
            55.500                     520986.868913         
            55.666                     522914.448109         
            55.833                     524846.172655         
            56.000                     526793.444718         
            56.166                     528773.492858         
            56.333                     530772.984038         
            56.500                     532772.916056         
            56.666                     534776.652801         
            56.833                     536786.925788         
            57.000                     538791.652539         
            57.166                     540789.235539         
            57.333                     542771.760254         
            57.500                     544737.939892         
            57.666                     546705.950480         
            57.833                     548675.628952         
            58.000                     550645.305513         
            58.166                     552616.433079         
            58.333                     554599.157820         
            58.500                     556585.954385         
            58.666                     558573.105550         
            58.833                     560570.966755         
            59.000                     562581.924734         
            59.166                     564593.718907         
            59.333                     566617.046040         
            59.500                     568647.048551         
            59.666                     570674.715866         
            59.833                     572697.768431         
            60.000                     574710.727409         
            60.166                     576702.243256         
            60.333                     578677.113499         
            60.500                     580634.940505         
            60.666                     582578.062626         
            60.833                     584503.443030         
            61.000                     586416.100970         
            61.166                     588325.143004         
            61.333                     590233.190105         
            61.500                     592136.200484         
            61.666                     594040.353110         
            61.833                     595945.326143         
            62.000                     597850.574285         
            62.166                     599762.092956         
            62.333                     601667.188496         
            62.500                     603574.903692         
            62.666                     605499.538998         
            62.833                     607445.910649         
            63.000                     609400.444385         
            63.166                     611342.931303         
            63.333                     613276.297726         
            63.500                     615215.904449         
            63.666                     617169.139773         
            63.833                     619133.635517         
            64.000                     621089.242599         
            64.166                     623042.470061         
            64.333                     625002.100182         
            64.500                     626961.676000         
            64.666                     628911.839143         
            64.833                     630861.550828         
            65.000                     632825.515804         
            65.166                     634798.716858         
            65.333                     636771.802444         
            65.500                     638741.823849         
            65.666                     640704.390593         
            65.833                     642672.921416         
            66.000                     644654.667665         
            66.166                     646646.772320         
            66.333                     648634.097931         
            66.500                     650617.040008         
            66.666                     652602.304849         
            66.833                     654599.797191         
            67.000                     656602.210772         
            67.166                     658608.699901         
            67.333                     660612.030660         
            67.500                     662612.616830         
            67.666                     664613.735361         
            67.833                     666620.689704         
            68.000                     668645.128737         
            68.166                     670675.788684         
            68.333                     672705.325765         
            68.500                     674752.888254         
            68.666                     676806.735356         
            68.833                     678866.428052         
            69.000                     680931.330571         
            69.166                     682991.896930         
            69.333                     685059.059455         
            69.500                     687130.845996         
            69.666                     689195.301260         
            69.833                     691244.165611         
            70.000                     693288.395466         
            70.166                     695339.404976         
            70.333                     697393.690264         
            70.500                     699454.531288         
            70.666                     701505.802597         
            70.833                     703546.053848         
            71.000                     705583.403524         
            71.166                     707633.684622         
            71.333                     709689.612676         
            71.500                     711756.897372         
            71.666                     713834.996519         
            71.833                     715924.248250         
            72.000                     718023.255513         
            72.166                     720109.575043         
            72.333                     722176.628093         
            72.500                     724240.330848         
            72.666                     726297.719118         
            72.833                     728346.868927         
            73.000                     730397.855387         
            73.166                     732437.459045         
            73.333                     734463.322244         
            73.500                     736483.926584         
            73.666                     738494.780452         
            73.833                     740494.097502         
            74.000                     742490.449196         
            74.166                     744478.493292         
            74.333                     746461.382312         
            74.500                     748447.772684         
            74.666                     750438.827547         
            74.833                     752434.732801         
            75.000                     754434.187170         
            75.166                     756438.920823         
            75.333                     758445.527367         
            75.500                     760447.984793         
            75.666                     762441.846741         
            75.833                     764420.366134         
            76.000                     766397.425090         
            76.166                     768377.784580         
            76.333                     770354.855465         
            76.500                     772320.933013         
            76.666                     774284.519853         
            76.833                     776233.127468         
            77.000                     778176.558377         
            77.166                     780112.153536         
            77.333                     782040.299059         
            77.500                     783973.896834         
            77.666                     785913.525374         
            77.833                     787869.839438         
            78.000                     789843.346485         
            78.166                     791825.927000         
            78.333                     793809.154856         
            78.500                     795794.064569         
            78.666                     797791.581211         
            78.833                     799795.635691         
            79.000                     801795.644762         
            79.166                     803796.857483         
            79.333                     805798.813913         
            79.500                     807817.062959         
            79.666                     809842.894473         
            79.833                     811869.409957         
            80.000                     813894.763922         
            80.166                     815911.409181         
            80.333                     817924.990455         
            80.500                     819945.856798         
            80.666                     821984.622482         
            80.833                     824034.675879         
            81.000                     826106.099482         
            81.166                     828187.919311         
            81.333                     830261.862464         
            81.500                     832322.112751         
            81.666                     834378.975650         
            81.833                     836442.916034         
            82.000                     838504.509950         
            82.166                     840568.783159         
            82.333                     842633.025896         
            82.500                     844703.675054         
            82.666                     846789.837639         
            82.833                     848886.591063         
            83.000                     851001.815218         
            83.166                     853139.015464         
            83.333                     855298.655597         
            83.500                     857471.813601         
            83.666                     859662.240483         
            83.833                     861867.221234         
            84.000                     864070.859925         
            84.166                     866273.117494         
            84.333                     868484.487767         
            84.500                     870690.445646         
            84.666                     872884.476221         
            84.833                     875071.329176         
            85.000                     877258.893170         
            85.166                     879445.185217         
            85.333                     881639.205444         
            85.500                     883839.149368         
            85.666                     886036.800939         
            85.833                     888224.403558         
            86.000                     890399.974125         
            86.166                     892568.848831         
            86.333                     894741.580635         
            86.500                     896928.307444         
            86.666                     899119.521515         
            86.833                     901314.623212         
            87.000                     903515.448630         
            87.166                     905727.129035         
            87.333                     907949.186402         
            87.500                     910186.878642         
            87.666                     912411.238916         
            87.833                     914632.377851         
            88.000                     916866.953118         
            88.166                     919123.522226         
            88.333                     921392.445537         
            88.500                     923675.920311         
            88.666                     925975.900652         
            88.833                     928293.197961         
            89.000                     930617.283904         
            89.166                     932938.910447         
            89.333                     935255.387116         
            89.500                     937574.588800         
            89.666                     939897.004558         
            89.833                     942219.956741         
            90.000                     944552.489484         
            90.166                     946895.585376         
            90.333                     949246.401288         
            90.500                     951592.288270         
            90.666                     953943.012046         
            90.833                     956292.272108         
            91.000                     958637.648400         
            91.166                     960985.652807         
            91.333                     963340.164946         
            91.500                     965697.606256         
            91.666                     968046.596526         
            91.833                     970408.142039         
            92.000                     972783.477084         
            92.166                     975170.953709         
            92.333                     977566.905269         
            92.500                     979975.863183         
            92.666                     982411.342725         
            92.833                     984860.049114         
            93.000                     987323.760146         
            93.166                     989789.155918         
            93.333                     992263.479169         
            93.500                     994744.749556         
            93.666                     997236.535955         
            93.833                     999730.622998         
            94.000                     1002235.124185        
            94.166                     1004745.318649        
            94.333                     1007267.560111        
            94.500                     1009788.386540        
            94.666                     1012317.805632        
            94.833                     1014860.745540        
            95.000                     1017432.802317        
            95.166                     1020009.127213        
            95.333                     1022578.323353        
            95.500                     1025149.980352        
            95.666                     1027721.054487        
            95.833                     1030288.848566        
            96.000                     1032854.074560        
            96.166                     1035427.188075        
            96.333                     1037986.574917        
            96.500                     1040534.030657        
            96.666                     1043080.643549        
            96.833                     1045626.916387        
            97.000                     1048169.490674        
            97.166                     1050720.605568        
            97.333                     1053310.148471        
            97.500                     1055920.290896        
            97.666                     1058553.776915        
            97.833                     1061204.109223        
            98.000                     1063868.059192        
            98.166                     1066552.601413        
            98.333                     1069241.964413        
            98.500                     1071922.280277        
            98.666                     1074590.491125        
            98.833                     1077252.926660        
            99.000                     1079900.598942        
            99.166                     1082540.278534        
            99.333                     1085176.855655        
            99.500                     1087826.112544        
            99.666                     1090487.852445        
            99.833                     1093166.033335        
           100.000                     1095856.190878        
