             TauR                           MSD              
            17.500                      21489.185915         
            17.667                      21804.633828         
            17.833                      22123.508762         
            18.000                      22442.677951         
            18.167                      22761.707197         
            18.333                      23080.223145         
            18.500                      23398.869926         
            18.667                      23719.277578         
            18.833                      24042.645460         
            19.000                      24368.160198         
            19.167                      24695.027157         
            19.333                      25022.513655         
            19.500                      25350.612724         
            19.667                      25682.081469         
            19.833                      26016.955392         
            20.000                      26354.589103         
            20.167                      26695.223052         
            20.333                      27039.434803         
            20.500                      27385.138450         
            20.667                      27732.250499         
            20.833                      28081.987028         
            21.000                      28433.855743         
            21.167                      28787.301371         
            21.333                      29142.832207         
            21.500                      29499.232272         
            21.667                      29856.665779         
            21.833                      30215.554972         
            22.000                      30576.404909         
            22.167                      30939.140687         
            22.333                      31303.352421         
            22.500                      31667.245955         
            22.667                      32032.993634         
            22.833                      32400.210319         
            23.000                      32770.299185         
            23.167                      33141.758433         
            23.333                      33515.539257         
            23.500                      33889.024398         
            23.667                      34260.226282         
            23.833                      34632.512419         
            24.000                      35005.199497         
            24.167                      35378.666717         
            24.333                      35753.808593         
            24.500                      36131.067287         
            24.667                      36510.004531         
            24.833                      36891.926963         
            25.000                      37275.860141         
            25.167                      37660.567783         
            25.333                      38044.935588         
            25.500                      38429.852927         
            25.667                      38816.594063         
            25.833                      39204.148280         
            26.000                      39594.864397         
            26.167                      39987.378854         
            26.333                      40382.000630         
            26.500                      40777.857377         
            26.667                      41173.841050         
            26.833                      41570.870974         
            27.000                      41967.186367         
            27.167                      42360.795394         
            27.333                      42754.128576         
            27.500                      43148.296269         
            27.667                      43544.727343         
            27.833                      43941.909763         
            28.000                      44340.485767         
            28.167                      44741.934222         
            28.333                      45148.900767         
            28.500                      45559.530896         
            28.667                      45976.003865         
            28.833                      46396.828698         
            29.000                      46821.779562         
            29.167                      47249.767177         
            29.333                      47679.937629         
            29.500                      48112.107335         
            29.667                      48544.381125         
            29.833                      48975.942068         
            30.000                      49408.488128         
            30.167                      49844.179285         
            30.333                      50282.390299         
            30.500                      50721.943306         
            30.667                      51163.371782         
            30.833                      51606.574075         
            31.000                      52053.963919         
            31.167                      52506.173893         
            31.333                      52961.963920         
            31.500                      53419.237906         
            31.667                      53875.445002         
            31.833                      54329.295494         
            32.000                      54782.104845         
            32.167                      55234.835845         
            32.333                      55688.034749         
            32.500                      56143.024914         
            32.667                      56600.004767         
            32.833                      57057.340808         
            33.000                      57510.905688         
            33.167                      57961.381643         
            33.333                      58410.959196         
            33.500                      58860.423264         
            33.667                      59311.410430         
            33.833                      59763.398347         
            34.000                      60219.097266         
            34.167                      60677.196892         
            34.333                      61136.874360         
            34.500                      61599.465511         
            34.667                      62065.175828         
            34.833                      62535.211974         
            35.000                      63007.366591         
            35.167                      63479.997658         
            35.333                      63954.718242         
            35.500                      64431.751670         
            35.667                      64912.298586         
            35.833                      65395.607587         
            36.000                      65882.657111         
            36.167                      66371.862089         
            36.333                      66863.543695         
            36.500                      67357.246400         
            36.667                      67855.209662         
            36.833                      68357.873364         
            37.000                      68864.644792         
            37.167                      69374.640917         
            37.333                      69885.275183         
            37.500                      70397.240830         
            37.667                      70907.839700         
            37.833                      71418.127225         
            38.000                      71927.270712         
            38.167                      72436.641592         
            38.333                      72947.864361         
            38.500                      73463.240258         
            38.667                      73982.321284         
            38.833                      74502.986884         
            39.000                      75029.017333         
            39.167                      75560.783907         
            39.333                      76099.833713         
            39.500                      76643.993201         
            39.667                      77190.061793         
            39.833                      77736.768527         
            40.000                      78286.363504         
            40.167                      78836.369218         
            40.333                      79388.185213         
            40.500                      79942.729376         
            40.667                      80499.119988         
            40.833                      81057.392037         
            41.000                      81614.099041         
            41.167                      82170.426004         
            41.333                      82728.976602         
            41.500                      83288.471265         
            41.666                      83849.521243         
            41.833                      84408.495241         
            42.000                      84966.268223         
            42.166                      85523.732460         
            42.333                      86081.114530         
            42.500                      86639.110479         
            42.666                      87198.211761         
            42.833                      87759.727857         
            43.000                      88323.525085         
            43.166                      88891.611534         
            43.333                      89463.618092         
            43.500                      90038.184516         
            43.666                      90613.869922         
            43.833                      91190.269541         
            44.000                      91770.053800         
            44.166                      92352.878085         
            44.333                      92937.040899         
            44.500                      93523.335018         
            44.666                      94113.320849         
            44.833                      94705.842368         
            45.000                      95302.455060         
            45.166                      95902.284251         
            45.333                      96504.576278         
            45.500                      97109.269683         
            45.666                      97715.704988         
            45.833                      98324.640375         
            46.000                      98937.468952         
            46.166                      99553.733776         
            46.333                     100172.239238         
            46.500                     100795.385491         
            46.666                     101422.418509         
            46.833                     102053.260643         
            47.000                     102687.075566         
            47.166                     103325.241136         
            47.333                     103966.434529         
            47.500                     104611.160305         
            47.666                     105256.334907         
            47.833                     105903.419262         
            48.000                     106555.692136         
            48.166                     107211.472028         
            48.333                     107870.031995         
            48.500                     108528.887396         
            48.666                     109187.228652         
            48.833                     109846.327091         
            49.000                     110507.543221         
            49.166                     111170.077336         
            49.333                     111833.679286         
            49.500                     112501.171762         
            49.666                     113170.839580         
            49.833                     113843.329131         
            50.000                     114514.991656         
            50.166                     115186.176078         
            50.333                     115857.916391         
            50.500                     116531.886332         
            50.666                     117207.219674         
            50.833                     117882.010682         
            51.000                     118555.330071         
            51.166                     119231.643651         
            51.333                     119909.010581         
            51.500                     120584.966502         
            51.666                     121260.509379         
            51.833                     121934.871204         
            52.000                     122606.176078         
            52.166                     123271.038556         
            52.333                     123932.446833         
            52.500                     124592.859835         
            52.666                     125255.151966         
            52.833                     125922.165551         
            53.000                     126594.068971         
            53.166                     127269.931541         
            53.333                     127950.328996         
            53.500                     128633.415535         
            53.666                     129318.670177         
            53.833                     130003.768471         
            54.000                     130688.921760         
            54.166                     131372.660435         
            54.333                     132056.694634         
            54.500                     132741.753913         
            54.666                     133427.212152         
            54.833                     134112.466169         
            55.000                     134796.837092         
            55.166                     135479.176228         
            55.333                     136160.045763         
            55.500                     136838.047663         
            55.666                     137514.680893         
            55.833                     138193.813511         
            56.000                     138873.854248         
            56.166                     139555.786888         
            56.333                     140240.154700         
            56.500                     140930.414817         
            56.666                     141624.581205         
            56.833                     142327.011606         
            57.000                     143033.273957         
            57.166                     143740.249686         
            57.333                     144447.999279         
            57.500                     145159.501197         
            57.666                     145874.535273         
            57.833                     146592.621757         
            58.000                     147313.039066         
            58.166                     148034.779350         
            58.333                     148758.100218         
            58.500                     149482.678644         
            58.666                     150204.481319         
            58.833                     150925.494437         
            59.000                     151647.248539         
            59.166                     152369.151928         
            59.333                     153090.538906         
            59.500                     153813.134804         
            59.666                     154538.317506         
            59.833                     155264.375509         
            60.000                     155991.168672         
            60.166                     156719.900325         
            60.333                     157450.199457         
            60.500                     158182.860703         
            60.666                     158915.864033         
            60.833                     159652.736603         
            61.000                     160392.317790         
            61.166                     161136.682914         
            61.333                     161884.475210         
            61.500                     162634.048343         
            61.666                     163385.786154         
            61.833                     164140.355122         
            62.000                     164895.064879         
            62.166                     165651.752410         
            62.333                     166410.079083         
            62.500                     167169.367657         
            62.666                     167930.028065         
            62.833                     168694.051843         
            63.000                     169461.478535         
            63.166                     170228.899741         
            63.333                     170998.647254         
            63.500                     171770.427554         
            63.666                     172542.982391         
            63.833                     173319.705009         
            64.000                     174098.230023         
            64.166                     174876.867771         
            64.333                     175656.647020         
            64.500                     176437.764144         
            64.666                     177220.676921         
            64.833                     178001.635084         
            65.000                     178778.410358         
            65.166                     179552.469853         
            65.333                     180322.181049         
            65.500                     181093.831889         
            65.666                     181868.447639         
            65.833                     182646.848814         
            66.000                     183424.540932         
            66.166                     184200.698747         
            66.333                     184977.404670         
            66.500                     185755.415667         
            66.666                     186535.647108         
            66.833                     187314.674628         
            67.000                     188093.962310         
            67.166                     188872.971159         
            67.333                     189652.716102         
            67.500                     190433.768060         
            67.666                     191216.304596         
            67.833                     191997.314947         
            68.000                     192774.953800         
            68.166                     193549.139771         
            68.333                     194326.194876         
            68.500                     195105.489077         
            68.666                     195885.516141         
            68.833                     196664.507413         
            69.000                     197441.834048         
            69.166                     198218.229828         
            69.333                     198994.683988         
            69.500                     199772.413720         
            69.666                     200553.719372         
            69.833                     201339.032843         
            70.000                     202129.721146         
            70.166                     202926.170911         
            70.333                     203727.656874         
            70.500                     204532.310852         
            70.666                     205340.165385         
            70.833                     206149.183025         
            71.000                     206957.013192         
            71.166                     207764.008062         
            71.333                     208571.936822         
            71.500                     209381.646716         
            71.666                     210194.621350         
            71.833                     211009.725826         
            72.000                     211825.937794         
            72.166                     212643.977298         
            72.333                     213465.790159         
            72.500                     214289.020147         
            72.666                     215113.078053         
            72.833                     215940.688027         
            73.000                     216770.373859         
            73.166                     217603.884636         
            73.333                     218440.523561         
            73.500                     219277.001348         
            73.666                     220113.046900         
            73.833                     220945.689615         
            74.000                     221776.055590         
            74.166                     222607.738036         
            74.333                     223440.657502         
            74.500                     224271.285151         
            74.666                     225101.496989         
            74.833                     225930.562090         
            75.000                     226758.714461         
            75.166                     227586.183175         
            75.333                     228413.291057         
            75.500                     229239.001697         
            75.666                     230063.334195         
            75.833                     230886.504119         
            76.000                     231710.282913         
            76.166                     232534.485689         
            76.333                     233359.866159         
            76.500                     234190.012749         
            76.666                     235023.291124         
            76.833                     235858.772456         
            77.000                     236695.751651         
            77.166                     237536.331119         
            77.333                     238378.447400         
            77.500                     239224.499017         
            77.666                     240072.919609         
            77.833                     240924.652368         
            78.000                     241778.146189         
            78.166                     242629.758109         
            78.333                     243479.530349         
            78.500                     244329.799787         
            78.666                     245181.045221         
            78.833                     246033.653010         
            79.000                     246888.277975         
            79.166                     247744.019002         
            79.333                     248600.627546         
            79.500                     249457.408368         
            79.666                     250312.952880         
            79.833                     251167.401428         
            80.000                     252022.399143         
            80.166                     252877.625535         
            80.333                     253732.409698         
            80.500                     254587.570566         
            80.666                     255444.690617         
            80.833                     256305.184902         
            81.000                     257168.799758         
            81.166                     258032.689819         
            81.333                     258895.084909         
            81.500                     259758.312767         
            81.666                     260620.082739         
            81.833                     261483.951459         
            82.000                     262350.425044         
            82.166                     263220.589877         
            82.333                     264093.069511         
            82.500                     264964.097389         
            82.666                     265837.015613         
            82.833                     266710.983369         
            83.000                     267586.588504         
            83.166                     268465.185844         
            83.333                     269344.638859         
            83.500                     270228.749793         
            83.666                     271115.896914         
            83.833                     272006.940526         
            84.000                     272900.039125         
            84.166                     273794.342280         
            84.333                     274690.360640         
            84.500                     275588.898379         
            84.666                     276488.545653         
            84.833                     277391.441927         
            85.000                     278298.721710         
            85.166                     279208.409085         
            85.333                     280118.072097         
            85.500                     281027.271003         
            85.666                     281936.579526         
            85.833                     282850.231907         
            86.000                     283764.983746         
            86.166                     284682.729815         
            86.333                     285601.604097         
            86.500                     286521.565793         
            86.666                     287442.765508         
            86.833                     288365.159300         
            87.000                     289287.403472         
            87.166                     290210.915318         
            87.333                     291136.248269         
            87.500                     292062.908098         
            87.666                     292991.979122         
            87.833                     293921.741448         
            88.000                     294851.653413         
            88.166                     295782.771347         
            88.333                     296715.017592         
            88.500                     297647.164764         
            88.666                     298577.602145         
            88.833                     299506.478469         
            89.000                     300432.928575         
            89.166                     301360.359096         
            89.333                     302290.139056         
            89.500                     303222.459523         
            89.666                     304155.920075         
            89.833                     305091.773917         
            90.000                     306030.020473         
            90.166                     306968.098408         
            90.333                     307907.191985         
            90.500                     308846.244262         
            90.666                     309784.487702         
            90.833                     310723.282857         
            91.000                     311661.477454         
            91.166                     312600.044401         
            91.333                     313541.493826         
            91.500                     314488.021535         
            91.666                     315437.854213         
            91.833                     316389.271335         
            92.000                     317342.658751         
            92.166                     318295.274095         
            92.333                     319246.020811         
            92.500                     320197.993125         
            92.666                     321153.058790         
            92.833                     322108.265642         
            93.000                     323063.799466         
            93.166                     324021.383851         
            93.333                     324981.207313         
            93.500                     325941.511365         
            93.666                     326903.984045         
            93.833                     327869.246413         
            94.000                     328838.605216         
            94.166                     329810.398994         
            94.333                     330785.940360         
            94.500                     331763.293405         
            94.666                     332741.196728         
            94.833                     333720.582679         
            95.000                     334698.559695         
            95.166                     335676.937600         
            95.333                     336660.211035         
            95.500                     337643.094036         
            95.666                     338625.836389         
            95.833                     339607.752659         
            96.000                     340589.539582         
            96.166                     341573.830318         
            96.333                     342557.935665         
            96.500                     343541.655392         
            96.666                     344525.896454         
            96.833                     345511.770123         
            97.000                     346501.118175         
            97.166                     347495.909493         
            97.333                     348495.814303         
            97.500                     349499.638215         
            97.666                     350504.561660         
            97.833                     351511.231854         
            98.000                     352520.891200         
            98.166                     353530.144594         
            98.333                     354539.767133         
            98.500                     355549.067339         
            98.666                     356559.434646         
            98.833                     357571.516556         
            99.000                     358587.523870         
            99.166                     359606.721934         
            99.333                     360625.433442         
            99.500                     361643.811698         
            99.666                     362661.845222         
            99.833                     363680.251208         
           100.000                     364698.477200         
