             TauR                           MSD              
            42.166                      48442.458911         
            42.333                      48684.576424         
            42.500                      48925.532116         
            42.666                      49164.664623         
            42.833                      49402.445860         
            43.000                      49637.829663         
            43.166                      49871.438520         
            43.333                      50105.608952         
            43.500                      50342.599654         
            43.666                      50584.426072         
            43.833                      50831.151935         
            44.000                      51078.901192         
            44.166                      51327.393970         
            44.333                      51571.543384         
            44.500                      51814.002745         
            44.666                      52054.613173         
            44.833                      52295.803691         
            45.000                      52535.693662         
            45.166                      52772.824692         
            45.333                      53007.644763         
            45.500                      53238.646860         
            45.666                      53467.138232         
            45.833                      53693.816832         
            46.000                      53921.959727         
            46.166                      54153.806547         
            46.333                      54386.490807         
            46.500                      54616.280487         
            46.666                      54843.987539         
            46.833                      55074.436831         
            47.000                      55310.340095         
            47.166                      55552.407884         
            47.333                      55798.865702         
            47.500                      56053.059988         
            47.666                      56311.367674         
            47.833                      56571.234110         
            48.000                      56832.473862         
            48.166                      57090.295465         
            48.333                      57347.157619         
            48.500                      57603.614916         
            48.666                      57865.647016         
            48.833                      58133.300792         
            49.000                      58406.847507         
            49.166                      58686.546778         
            49.333                      58969.524982         
            49.500                      59250.231805         
            49.666                      59527.451084         
            49.833                      59804.194020         
            50.000                      60081.586576         
            50.166                      60361.599164         
            50.333                      60642.845052         
            50.500                      60924.734973         
            50.666                      61210.242008         
            50.833                      61498.577571         
            51.000                      61790.008464         
            51.166                      62082.304849         
            51.333                      62376.710307         
            51.500                      62672.396720         
            51.666                      62971.191240         
            51.833                      63273.169375         
            52.000                      63581.021153         
            52.166                      63889.652880         
            52.333                      64199.349334         
            52.500                      64508.835443         
            52.666                      64822.271702         
            52.833                      65139.150041         
            53.000                      65459.881632         
            53.166                      65779.645229         
            53.333                      66101.577943         
            53.500                      66422.961971         
            53.666                      66742.856507         
            53.833                      67066.016361         
            54.000                      67387.256280         
            54.166                      67708.219312         
            54.333                      68028.780264         
            54.500                      68353.745031         
            54.666                      68677.344166         
            54.833                      68999.861613         
            55.000                      69318.576870         
            55.166                      69634.623809         
            55.333                      69950.001508         
            55.500                      70263.852750         
            55.666                      70576.068967         
            55.833                      70888.179284         
            56.000                      71201.066881         
            56.166                      71511.394640         
            56.333                      71816.657561         
            56.500                      72119.393421         
            56.666                      72423.722355         
            56.833                      72729.058947         
            57.000                      73031.580725         
            57.166                      73332.985950         
            57.333                      73630.142828         
            57.500                      73919.975894         
            57.666                      74201.860322         
            57.833                      74480.504886         
            58.000                      74755.227012         
            58.166                      75023.785769         
            58.333                      75289.539518         
            58.500                      75555.366459         
            58.666                      75823.757995         
            58.833                      76095.636001         
            59.000                      76369.774936         
            59.166                      76644.757516         
            59.333                      76921.267952         
            59.500                      77202.173400         
            59.666                      77486.038026         
            59.833                      77770.569099         
            60.000                      78054.635738         
            60.166                      78338.390524         
            60.333                      78623.246355         
            60.500                      78908.001773         
            60.666                      79188.841694         
            60.833                      79468.685186         
            61.000                      79748.780120         
            61.166                      80029.325989         
            61.333                      80311.436864         
            61.500                      80597.737942         
            61.666                      80890.019536         
            61.833                      81188.479971         
            62.000                      81490.641540         
            62.166                      81794.370468         
            62.333                      82097.505127         
            62.500                      82400.944976         
            62.666                      82706.870948         
            62.833                      83016.502240         
            63.000                      83327.463670         
            63.166                      83636.077965         
            63.333                      83944.037978         
            63.500                      84252.563393         
            63.666                      84565.921753         
            63.833                      84877.676696         
            64.000                      85191.121638         
            64.166                      85505.650025         
            64.333                      85823.859971         
            64.500                      86147.377298         
            64.666                      86472.021510         
            64.833                      86796.697711         
            65.000                      87117.651192         
            65.166                      87437.014280         
            65.333                      87757.920530         
            65.500                      88078.767120         
            65.666                      88400.266212         
            65.833                      88719.604148         
            66.000                      89037.410120         
            66.166                      89353.706595         
            66.333                      89672.801822         
            66.500                      89991.276263         
            66.666                      90308.825348         
            66.833                      90631.675106         
            67.000                      90958.843172         
            67.166                      91291.174776         
            67.333                      91629.097490         
            67.500                      91967.789345         
            67.666                      92308.853404         
            67.833                      92654.626908         
            68.000                      93004.826040         
            68.166                      93361.988311         
            68.333                      93722.939953         
            68.500                      94085.606349         
            68.666                      94448.782850         
            68.833                      94812.372035         
            69.000                      95172.301443         
            69.166                      95534.162748         
            69.333                      95889.417513         
            69.500                      96235.836992         
            69.666                      96577.797240         
            69.833                      96919.061433         
            70.000                      97262.677429         
            70.166                      97611.342124         
            70.333                      97967.520104         
            70.500                      98327.604006         
            70.666                      98685.571394         
            70.833                      99043.868274         
            71.000                      99402.950521         
            71.166                      99762.547933         
            71.333                     100122.021167         
            71.500                     100481.152538         
            71.666                     100839.739956         
            71.833                     101201.416341         
            72.000                     101568.062451         
            72.166                     101939.003318         
            72.333                     102315.838564         
            72.500                     102691.454766         
            72.666                     103067.443152         
            72.833                     103446.671861         
            73.000                     103824.605298         
            73.166                     104200.968064         
            73.333                     104570.266250         
            73.500                     104933.613260         
            73.666                     105288.650089         
            73.833                     105635.388053         
            74.000                     105976.630656         
            74.166                     106315.587690         
            74.333                     106654.407845         
            74.500                     106993.134290         
            74.666                     107332.167529         
            74.833                     107671.039709         
            75.000                     108013.976946         
            75.166                     108359.973152         
            75.333                     108710.168134         
            75.500                     109065.510956         
            75.666                     109423.977761         
            75.833                     109788.891416         
            76.000                     110161.043354         
            76.166                     110542.368728         
            76.333                     110935.843304         
            76.500                     111336.741845         
            76.666                     111739.946721         
            76.833                     112147.169806         
            77.000                     112560.179758         
            77.166                     112978.073247         
            77.333                     113398.171086         
            77.500                     113817.353576         
            77.666                     114228.922933         
            77.833                     114638.725841         
            78.000                     115047.521664         
            78.166                     115461.752032         
            78.333                     115883.791192         
            78.500                     116318.078544         
            78.666                     116756.494984         
            78.833                     117196.394094         
            79.000                     117635.747596         
            79.166                     118077.150704         
            79.333                     118524.410352         
            79.500                     118975.495739         
            79.666                     119438.313355         
            79.833                     119909.934593         
            80.000                     120390.123562         
            80.166                     120876.888095         
            80.333                     121363.562414         
            80.500                     121855.629790         
            80.666                     122352.921501         
            80.833                     122859.486888         
            81.000                     123379.257187         
            81.166                     123911.453189         
            81.333                     124452.067892         
            81.500                     124996.497830         
            81.666                     125541.123231         
            81.833                     126085.027843         
            82.000                     126636.384725         
            82.166                     127194.241444         
            82.333                     127758.954634         
            82.500                     128324.697347         
            82.666                     128885.483656         
            82.833                     129450.638431         
            83.000                     130024.818712         
            83.166                     130601.592118         
            83.333                     131186.260888         
            83.500                     131774.743265         
            83.666                     132364.423552         
            83.833                     132951.153021         
            84.000                     133530.464950         
            84.166                     134101.575759         
            84.333                     134660.633594         
            84.500                     135218.048188         
            84.666                     135770.416798         
            84.833                     136316.127877         
            85.000                     136855.407218         
            85.166                     137389.333047         
            85.333                     137915.007987         
            85.500                     138431.433434         
            85.666                     138938.951444         
            85.833                     139439.836056         
            86.000                     139935.828710         
            86.166                     140424.634622         
            86.333                     140906.494602         
            86.500                     141383.928198         
            86.666                     141855.595346         
            86.833                     142330.907205         
            87.000                     142817.498990         
            87.166                     143315.051382         
            87.333                     143821.925010         
            87.500                     144341.041992         
            87.666                     144875.537074         
            87.833                     145419.293467         
            88.000                     145967.156915         
            88.166                     146521.610235         
            88.333                     147075.662646         
            88.500                     147634.219353         
            88.666                     148201.927150         
            88.833                     148776.108679         
            89.000                     149356.269221         
            89.166                     149935.493442         
            89.333                     150514.159303         
            89.500                     151091.621139         
            89.666                     151669.486786         
            89.833                     152243.923908         
            90.000                     152817.997622         
            90.166                     153390.335317         
            90.333                     153960.659985         
            90.500                     154533.411126         
            90.666                     155111.636519         
            90.833                     155694.336767         
            91.000                     156281.268613         
            91.166                     156864.145617         
            91.333                     157446.097350         
            91.500                     158025.861055         
            91.666                     158604.404188         
            91.833                     159173.735478         
            92.000                     159738.346615         
            92.166                     160300.762092         
            92.333                     160863.753531         
            92.500                     161424.744111         
            92.666                     161987.161481         
            92.833                     162545.808924         
            93.000                     163104.403840         
            93.166                     163657.815220         
            93.333                     164201.398992         
            93.500                     164741.051639         
            93.666                     165277.000139         
            93.833                     165811.601464         
            94.000                     166346.303340         
            94.166                     166881.001134         
            94.333                     167422.722961         
            94.500                     167972.801128         
            94.666                     168529.233281         
            94.833                     169089.914711         
            95.000                     169646.982880         
            95.166                     170200.152813         
            95.333                     170752.686739         
            95.500                     171301.686676         
            95.666                     171849.124523         
            95.833                     172393.347151         
            96.000                     172937.314491         
            96.166                     173484.272937         
            96.333                     174030.913533         
            96.500                     174576.225887         
            96.666                     175119.702966         
            96.833                     175667.012445         
            97.000                     176219.556634         
            97.166                     176782.180293         
            97.333                     177348.315420         
            97.500                     177911.938555         
            97.666                     178473.182890         
            97.833                     179031.453636         
            98.000                     179585.325576         
            98.166                     180138.824992         
            98.333                     180693.168854         
            98.500                     181251.584742         
            98.666                     181813.924506         
            98.833                     182381.800286         
            99.000                     182960.917244         
            99.166                     183557.484713         
            99.333                     184166.050456         
            99.500                     184790.250170         
            99.666                     185432.528307         
            99.833                     186084.392491         
           100.000                     186737.438595         
