             TauR                           MSD              
            36.500                     110695.152626         
            36.667                     111286.625232         
            36.833                     111880.993944         
            37.000                     112474.048005         
            37.167                     113064.374948         
            37.333                     113651.801640         
            37.500                     114241.918548         
            37.667                     114831.949411         
            37.833                     115431.168956         
            38.000                     116038.901708         
            38.167                     116646.547144         
            38.333                     117261.292846         
            38.500                     117882.925317         
            38.667                     118513.711888         
            38.833                     119152.909861         
            39.000                     119794.779541         
            39.167                     120441.931867         
            39.333                     121093.223279         
            39.500                     121745.397567         
            39.667                     122398.294394         
            39.833                     123051.203512         
            40.000                     123702.353159         
            40.167                     124350.333466         
            40.333                     124997.000637         
            40.500                     125642.888481         
            40.667                     126292.717064         
            40.833                     126948.178726         
            41.000                     127606.578752         
            41.167                     128268.774358         
            41.333                     128930.396341         
            41.500                     129592.305998         
            41.666                     130258.753360         
            41.833                     130924.320655         
            42.000                     131581.324139         
            42.166                     132231.874686         
            42.333                     132881.690564         
            42.500                     133529.682655         
            42.666                     134178.040433         
            42.833                     134824.844932         
            43.000                     135470.313302         
            43.166                     136111.770974         
            43.333                     136746.967875         
            43.500                     137382.699295         
            43.666                     138025.189346         
            43.833                     138672.554893         
            44.000                     139320.470342         
            44.166                     139967.137865         
            44.333                     140609.969697         
            44.500                     141250.441770         
            44.666                     141887.489491         
            44.833                     142519.831437         
            45.000                     143148.942886         
            45.166                     143773.997692         
            45.333                     144401.386433         
            45.500                     145029.825688         
            45.666                     145660.763321         
            45.833                     146289.144981         
            46.000                     146916.553560         
            46.166                     147541.080049         
            46.333                     148169.795774         
            46.500                     148797.565554         
            46.666                     149425.712630         
            46.833                     150050.595301         
            47.000                     150675.309772         
            47.166                     151299.894763         
            47.333                     151925.210875         
            47.500                     152549.810992         
            47.666                     153168.728054         
            47.833                     153787.078966         
            48.000                     154410.496692         
            48.166                     155038.837119         
            48.333                     155672.742161         
            48.500                     156306.474082         
            48.666                     156938.458984         
            48.833                     157571.322135         
            49.000                     158202.103532         
            49.166                     158833.314744         
            49.333                     159466.996356         
            49.500                     160100.026848         
            49.666                     160726.696729         
            49.833                     161352.024303         
            50.000                     161974.581852         
            50.166                     162597.531677         
            50.333                     163218.753119         
            50.500                     163838.856245         
            50.666                     164460.623749         
            50.833                     165084.759526         
            51.000                     165713.532875         
            51.166                     166342.648006         
            51.333                     166976.723972         
            51.500                     167615.180345         
            51.666                     168254.396810         
            51.833                     168895.528336         
            52.000                     169536.893419         
            52.166                     170179.742205         
            52.333                     170824.184585         
            52.500                     171471.398646         
            52.666                     172117.600978         
            52.833                     172766.657434         
            53.000                     173419.965062         
            53.166                     174077.685800         
            53.333                     174738.817075         
            53.500                     175401.897204         
            53.666                     176065.387017         
            53.833                     176733.295516         
            54.000                     177405.363577         
            54.166                     178087.069527         
            54.333                     178775.657194         
            54.500                     179462.511974         
            54.666                     180147.441157         
            54.833                     180827.014368         
            55.000                     181503.185475         
            55.166                     182178.362498         
            55.333                     182848.540705         
            55.500                     183515.532414         
            55.666                     184185.265928         
            55.833                     184858.052809         
            56.000                     185527.520040         
            56.166                     186196.388179         
            56.333                     186865.995356         
            56.500                     187535.842374         
            56.666                     188204.651723         
            56.833                     188872.358121         
            57.000                     189536.755591         
            57.166                     190200.722048         
            57.333                     190869.148078         
            57.500                     191541.535541         
            57.666                     192216.670028         
            57.833                     192897.849542         
            58.000                     193586.193388         
            58.166                     194273.840421         
            58.333                     194970.474912         
            58.500                     195679.877084         
            58.666                     196404.380090         
            58.833                     197141.481506         
            59.000                     197879.620385         
            59.166                     198617.629181         
            59.333                     199353.913086         
            59.500                     200092.085058         
            59.666                     200828.646003         
            59.833                     201558.857404         
            60.000                     202286.218758         
            60.166                     203014.723340         
            60.333                     203741.413954         
            60.500                     204470.302345         
            60.666                     205198.517643         
            60.833                     205924.184942         
            61.000                     206650.343997         
            61.166                     207381.879693         
            61.333                     208119.265283         
            61.500                     208863.326460         
            61.666                     209612.672422         
            61.833                     210358.761946         
            62.000                     211101.806479         
            62.166                     211840.394926         
            62.333                     212577.386132         
            62.500                     213307.808209         
            62.666                     214036.374827         
            62.833                     214771.297568         
            63.000                     215511.307452         
            63.166                     216253.582797         
            63.333                     216995.327376         
            63.500                     217740.307752         
            63.666                     218490.044033         
            63.833                     219239.689215         
            64.000                     219987.326197         
            64.166                     220732.868879         
            64.333                     221470.421821         
            64.500                     222202.275951         
            64.666                     222931.608227         
            64.833                     223662.012173         
            65.000                     224395.176043         
            65.166                     225131.315813         
            65.333                     225875.825892         
            65.500                     226627.978557         
            65.666                     227383.287979         
            65.833                     228133.322716         
            66.000                     228881.461726         
            66.166                     229634.268532         
            66.333                     230391.219592         
            66.500                     231151.933287         
            66.666                     231911.946460         
            66.833                     232676.118247         
            67.000                     233443.240062         
            67.166                     234218.549682         
            67.333                     234999.949071         
            67.500                     235789.540517         
            67.666                     236586.067303         
            67.833                     237385.400688         
            68.000                     238186.834995         
            68.166                     238984.374395         
            68.333                     239782.512228         
            68.500                     240583.093232         
            68.666                     241379.364637         
            68.833                     242171.167073         
            69.000                     242961.418932         
            69.166                     243756.484942         
            69.333                     244559.265315         
            69.500                     245367.731144         
            69.666                     246178.886144         
            69.833                     246993.650380         
            70.000                     247806.610357         
            70.166                     248626.733312         
            70.333                     249456.338516         
            70.500                     250293.557718         
            70.666                     251135.750888         
            70.833                     251984.978928         
            71.000                     252838.669231         
            71.166                     253697.777117         
            71.333                     254554.987751         
            71.500                     255408.011416         
            71.666                     256258.461505         
            71.833                     257106.655723         
            72.000                     257950.799435         
            72.166                     258789.956751         
            72.333                     259618.895468         
            72.500                     260437.855696         
            72.666                     261254.030663         
            72.833                     262069.173621         
            73.000                     262882.872408         
            73.166                     263691.531108         
            73.333                     264497.909356         
            73.500                     265302.857900         
            73.666                     266101.211243         
            73.833                     266895.462009         
            74.000                     267690.544071         
            74.166                     268485.235513         
            74.333                     269283.275991         
            74.500                     270087.415421         
            74.666                     270896.762694         
            74.833                     271708.692137         
            75.000                     272517.803377         
            75.166                     273318.463637         
            75.333                     274110.668565         
            75.500                     274895.788643         
            75.666                     275674.412226         
            75.833                     276447.912370         
            76.000                     277220.055378         
            76.166                     277997.440514         
            76.333                     278779.125133         
            76.500                     279570.255831         
            76.666                     280373.083286         
            76.833                     281187.737114         
            77.000                     282008.667451         
            77.166                     282838.448953         
            77.333                     283679.004271         
            77.500                     284535.009615         
            77.666                     285403.020704         
            77.833                     286284.408449         
            78.000                     287177.462544         
            78.166                     288085.203433         
            78.333                     289002.636871         
            78.500                     289927.978696         
            78.666                     290864.130915         
            78.833                     291810.108180         
            79.000                     292758.615370         
            79.166                     293706.609742         
            79.333                     294653.910634         
            79.500                     295592.539005         
            79.666                     296529.476028         
            79.833                     297465.491944         
            80.000                     298397.514534         
            80.166                     299323.113861         
            80.333                     300252.162506         
            80.500                     301189.950890         
            80.666                     302136.677528         
            80.833                     303093.125910         
            81.000                     304056.208370         
            81.166                     305028.080631         
            81.333                     306014.480774         
            81.500                     307012.569394         
            81.666                     308016.520916         
            81.833                     309027.540975         
            82.000                     310049.089752         
            82.166                     311071.520457         
            82.333                     312093.344319         
            82.500                     313114.989541         
            82.666                     314139.830417         
            82.833                     315162.534026         
            83.000                     316186.759233         
            83.166                     317215.152176         
            83.333                     318256.156363         
            83.500                     319310.391520         
            83.666                     320378.494497         
            83.833                     321448.576868         
            84.000                     322522.032747         
            84.166                     323596.200849         
            84.333                     324674.048421         
            84.500                     325760.903542         
            84.666                     326840.833831         
            84.833                     327912.838082         
            85.000                     328992.195026         
            85.166                     330074.409035         
            85.333                     331156.107760         
            85.500                     332232.207848         
            85.666                     333310.991152         
            85.833                     334393.666192         
            86.000                     335475.439939         
            86.166                     336549.547289         
            86.333                     337616.605270         
            86.500                     338676.598675         
            86.666                     339733.725796         
            86.833                     340792.907602         
            87.000                     341846.732893         
            87.166                     342891.933884         
            87.333                     343935.903607         
            87.500                     344978.290245         
            87.666                     346027.763797         
            87.833                     347080.258940         
            88.000                     348137.454445         
            88.166                     349195.743750         
            88.333                     350256.197229         
            88.500                     351318.485024         
            88.666                     352385.856196         
            88.833                     353459.535426         
            89.000                     354545.107187         
            89.166                     355631.880039         
            89.333                     356710.154534         
            89.500                     357785.112022         
            89.666                     358852.641282         
            89.833                     359907.337768         
            90.000                     360950.350488         
            90.166                     361985.337228         
            90.333                     363011.833225         
            90.500                     364027.655409         
            90.666                     365033.924283         
            90.833                     366035.639831         
            91.000                     367031.752508         
            91.166                     368027.323245         
            91.333                     369027.886992         
            91.500                     370031.738072         
            91.666                     371036.257682         
            91.833                     372039.661965         
            92.000                     373041.962313         
            92.166                     374044.587290         
            92.333                     375050.675714         
            92.500                     376067.832833         
            92.666                     377088.799867         
            92.833                     378114.164094         
            93.000                     379150.602950         
            93.166                     380193.509368         
            93.333                     381245.120552         
            93.500                     382309.601448         
            93.666                     383385.598458         
            93.833                     384464.457697         
            94.000                     385542.419331         
            94.166                     386621.205269         
            94.333                     387706.536285         
            94.500                     388794.174279         
            94.666                     389876.186973         
            94.833                     390962.720038         
            95.000                     392046.428466         
            95.166                     393122.234306         
            95.333                     394203.192868         
            95.500                     395291.120014         
            95.666                     396384.864701         
            95.833                     397481.170804         
            96.000                     398583.592558         
            96.166                     399690.576733         
            96.333                     400812.940348         
            96.500                     401948.341563         
            96.666                     403097.086416         
            96.833                     404248.308936         
            97.000                     405410.961425         
            97.166                     406583.450254         
            97.333                     407758.585233         
            97.500                     408939.983585         
            97.666                     410129.455411         
            97.833                     411329.866168         
            98.000                     412534.954195         
            98.166                     413741.039736         
            98.333                     414949.639173         
            98.500                     416160.523449         
            98.666                     417381.471804         
            98.833                     418616.850240         
            99.000                     419852.706098         
            99.166                     421082.873408         
            99.333                     422307.398400         
            99.500                     423527.740015         
            99.666                     424747.153822         
            99.833                     425965.237846         
           100.000                     427181.763681         
