             TauR                           MSD              
            0.000                         0.000000           
            0.167                         2.786466           
            0.333                        12.549102           
            0.500                        31.032552           
            0.667                        61.281673           
            0.833                        104.548992          
            1.000                        159.646147          
            1.167                        226.456367          
            1.333                        305.919285          
            1.500                        400.293068          
            1.667                        509.966223          
            1.833                        634.909130          
            2.000                        774.911124          
            2.167                        928.055735          
            2.333                       1094.055077          
            2.500                       1274.777135          
            2.667                       1470.700037          
            2.833                       1678.061552          
            3.000                       1898.759323          
            3.167                       2137.036856          
            3.333                       2396.136918          
            3.500                       2673.968968          
            3.667                       2966.638633          
            3.833                       3274.500390          
            4.000                       3600.674738          
            4.167                       3943.871692          
            4.333                       4304.084804          
            4.500                       4681.957213          
            4.667                       5078.289051          
            4.833                       5491.319084          
            5.000                       5915.637769          
            5.167                       6346.849213          
            5.333                       6786.308497          
            5.500                       7232.145977          
            5.667                       7681.139049          
            5.833                       8131.575617          
            6.000                       8580.976733          
            6.167                       9033.477732          
            6.333                       9489.171633          
            6.500                       9945.546496          
            6.667                       10405.851353         
            6.833                       10870.338301         
            7.000                       11336.650959         
            7.167                       11805.470759         
            7.333                       12279.122391         
            7.500                       12755.511555         
            7.667                       13235.561367         
            7.833                       13720.047493         
            8.000                       14211.163975         
            8.167                       14705.098344         
            8.333                       15199.223509         
            8.500                       15692.514803         
            8.667                       16184.351685         
            8.833                       16671.566872         
            9.000                       17156.031359         
            9.167                       17638.266061         
            9.333                       18119.418777         
            9.500                       18605.039167         
            9.667                       19095.071057         
            9.833                       19591.190255         
            10.000                      20093.870845         
            10.167                      20600.690308         
            10.333                      21112.519386         
            10.500                      21631.921413         
            10.667                      22162.736142         
            10.833                      22699.234484         
            11.000                      23240.650809         
            11.167                      23783.833531         
            11.333                      24330.906302         
            11.500                      24884.003745         
            11.667                      25446.463754         
            11.833                      26016.115924         
            12.000                      26592.670469         
            12.167                      27174.237567         
            12.333                      27761.243295         
            12.500                      28350.215601         
            12.667                      28938.904834         
            12.833                      29530.235415         
            13.000                      30126.155823         
            13.167                      30725.729499         
            13.333                      31329.094152         
            13.500                      31938.296592         
            13.667                      32554.923137         
            13.833                      33178.559783         
            14.000                      33811.666989         
            14.167                      34449.150691         
            14.333                      35087.860111         
            14.500                      35734.603786         
            14.667                      36388.097739         
            14.833                      37045.588666         
            15.000                      37706.334701         
            15.167                      38368.351980         
            15.333                      39029.890907         
            15.500                      39694.019861         
            15.667                      40364.470547         
            15.833                      41042.866823         
            16.000                      41728.780059         
            16.167                      42420.589519         
            16.333                      43116.302730         
            16.500                      43812.069466         
            16.667                      44506.820772         
            16.833                      45197.632584         
            17.000                      45887.171197         
            17.167                      46578.230687         
            17.333                      47269.789335         
            17.500                      47964.515405         
            17.667                      48663.263305         
            17.833                      49367.682012         
            18.000                      50075.566816         
            18.167                      50786.553208         
            18.333                      51497.220184         
            18.500                      52208.724300         
            18.667                      52926.075769         
            18.833                      53649.104173         
            19.000                      54372.037185         
            19.167                      55094.864276         
            19.333                      55821.154953         
            19.500                      56549.586028         
            19.667                      57281.375351         
            19.833                      58014.586236         
            20.000                      58753.567851         
            20.167                      59496.687303         
            20.333                      60245.303591         
            20.500                      60992.126438         
            20.667                      61737.202281         
            20.833                      62481.771426         
            21.000                      63223.197673         
            21.167                      63962.984303         
            21.333                      64704.584214         
            21.500                      65446.990786         
            21.667                      66189.867327         
            21.833                      66932.667701         
            22.000                      67675.119270         
            22.167                      68417.415554         
            22.333                      69161.996673         
            22.500                      69911.459801         
            22.667                      70669.707776         
            22.833                      71432.590308         
            23.000                      72199.771167         
            23.167                      72970.955671         
