             TauR                           MSD              
            45.000                      57262.882659         
            45.166                      57591.976559         
            45.333                      57925.630834         
            45.500                      58255.371518         
            45.666                      58583.168886         
            45.833                      58917.084969         
            46.000                      59261.824550         
            46.166                      59611.958758         
            46.333                      59962.377910         
            46.500                      60311.392790         
            46.666                      60661.324037         
            46.833                      61014.001660         
            47.000                      61368.905131         
            47.166                      61724.502029         
            47.333                      62079.036347         
            47.500                      62432.853294         
            47.666                      62785.681554         
            47.833                      63133.419608         
            48.000                      63476.055256         
            48.166                      63811.786608         
            48.333                      64143.178270         
            48.500                      64474.900396         
            48.666                      64811.349533         
            48.833                      65143.288531         
            49.000                      65472.236739         
            49.166                      65799.138022         
            49.333                      66128.777748         
            49.500                      66461.239097         
            49.666                      66796.572986         
            49.833                      67130.283976         
            50.000                      67463.194508         
            50.166                      67796.173344         
            50.333                      68130.810403         
            50.500                      68469.314674         
            50.666                      68816.683930         
            50.833                      69169.564698         
            51.000                      69536.191630         
            51.166                      69919.969597         
            51.333                      70318.916700         
            51.500                      70725.849665         
            51.666                      71141.923670         
            51.833                      71572.889292         
            52.000                      72008.590826         
            52.166                      72451.492536         
            52.333                      72901.310484         
            52.500                      73357.372141         
            52.666                      73816.673228         
            52.833                      74276.889968         
            53.000                      74738.960992         
            53.166                      75204.994167         
            53.333                      75674.842038         
            53.500                      76155.848312         
            53.666                      76655.008357         
            53.833                      77174.532814         
            54.000                      77707.414679         
            54.166                      78247.614988         
            54.333                      78787.794085         
            54.500                      79326.964712         
            54.666                      79872.787154         
            54.833                      80419.213834         
            55.000                      80960.257905         
            55.166                      81500.378886         
            55.333                      82051.014196         
            55.500                      82600.605166         
            55.666                      83157.765335         
            55.833                      83727.365495         
            56.000                      84298.789007         
            56.166                      84864.211802         
            56.333                      85422.592782         
            56.500                      85982.822961         
            56.666                      86542.449156         
            56.833                      87106.854338         
            57.000                      87671.073521         
            57.166                      88232.556669         
            57.333                      88783.989497         
            57.500                      89331.915075         
            57.666                      89880.324393         
            57.833                      90428.385544         
            58.000                      90973.555581         
            58.166                      91512.658674         
            58.333                      92043.796515         
            58.500                      92574.647672         
            58.666                      93106.687024         
            58.833                      93635.375706         
            59.000                      94163.199256         
            59.166                      94694.072888         
            59.333                      95229.152369         
            59.500                      95772.439292         
            59.666                      96323.050376         
            59.833                      96882.536284         
            60.000                      97445.881600         
            60.166                      98009.117756         
            60.333                      98569.398846         
            60.500                      99139.296297         
            60.666                      99721.111476         
            60.833                     100300.648650         
            61.000                     100874.733212         
            61.166                     101453.115709         
            61.333                     102036.996472         
            61.500                     102616.365898         
            61.666                     103192.346601         
            61.833                     103767.377525         
            62.000                     104349.065162         
            62.166                     104944.052164         
            62.333                     105543.768759         
            62.500                     106143.666931         
            62.666                     106746.637305         
            62.833                     107351.579753         
            63.000                     107961.099589         
            63.166                     108569.136917         
            63.333                     109172.692393         
            63.500                     109773.576257         
            63.666                     110372.944041         
            63.833                     110982.344457         
            64.000                     111592.421900         
            64.166                     112207.559898         
            64.333                     112825.938587         
            64.500                     113448.964914         
            64.666                     114068.937128         
            64.833                     114687.689860         
            65.000                     115307.697611         
            65.166                     115925.799088         
            65.333                     116546.591655         
            65.500                     117172.002703         
            65.666                     117798.055515         
            65.833                     118427.018105         
            66.000                     119061.544014         
            66.166                     119707.129880         
            66.333                     120362.358055         
            66.500                     121022.086692         
            66.666                     121677.625488         
            66.833                     122331.635684         
            67.000                     122977.600937         
            67.166                     123623.012208         
            67.333                     124264.432493         
            67.500                     124910.548800         
            67.666                     125562.320985         
            67.833                     126208.974871         
            68.000                     126858.678858         
            68.166                     127512.126163         
            68.333                     128169.758634         
            68.500                     128828.525660         
            68.666                     129505.512936         
            68.833                     130207.761215         
            69.000                     130935.336020         
            69.166                     131683.794425         
            69.333                     132456.976236         
            69.500                     133241.709303         
            69.666                     134031.496371         
            69.833                     134816.797962         
            70.000                     135596.466050         
            70.166                     136370.670019         
            70.333                     137151.875261         
            70.500                     137943.250827         
            70.666                     138735.704274         
            70.833                     139534.783733         
            71.000                     140336.102350         
            71.166                     141139.337869         
            71.333                     141927.817467         
            71.500                     142708.713525         
            71.666                     143485.966990         
            71.833                     144260.497475         
            72.000                     145024.514180         
            72.166                     145772.057087         
            72.333                     146511.443071         
            72.500                     147236.725351         
            72.666                     147950.733402         
            72.833                     148663.011910         
            73.000                     149373.107851         
            73.166                     150082.172279         
            73.333                     150798.542831         
            73.500                     151515.156645         
            73.666                     152223.519090         
            73.833                     152920.394797         
            74.000                     153614.086843         
            74.166                     154300.739274         
            74.333                     154991.570302         
            74.500                     155686.553262         
            74.666                     156384.909741         
            74.833                     157077.923789         
            75.000                     157765.173552         
            75.166                     158450.857541         
            75.333                     159125.652921         
            75.500                     159794.587742         
            75.666                     160464.524960         
            75.833                     161132.524794         
            76.000                     161806.871765         
            76.166                     162496.143936         
            76.333                     163201.421708         
            76.500                     163927.263599         
            76.666                     164667.055902         
            76.833                     165420.963600         
            77.000                     166178.392871         
            77.166                     166944.212834         
            77.333                     167717.740326         
            77.500                     168496.687068         
            77.666                     169289.191782         
            77.833                     170098.428939         
            78.000                     170916.354446         
            78.166                     171743.243580         
            78.333                     172577.465488         
            78.500                     173419.351049         
            78.666                     174277.134115         
            78.833                     175150.354329         
            79.000                     176042.851387         
            79.166                     176956.306298         
            79.333                     177889.766437         
            79.500                     178854.669324         
            79.666                     179847.292115         
            79.833                     180860.093201         
            80.000                     181890.134362         
            80.166                     182923.398093         
            80.333                     183967.420325         
            80.500                     185023.510017         
            80.666                     186095.405335         
            80.833                     187174.293044         
            81.000                     188250.548219         
            81.166                     189323.740427         
            81.333                     190409.179380         
            81.500                     191505.991294         
            81.666                     192615.089706         
            81.833                     193742.322556         
            82.000                     194884.848697         
            82.166                     196036.104976         
            82.333                     197197.712406         
            82.500                     198360.893753         
            82.666                     199530.828483         
            82.833                     200704.570267         
            83.000                     201883.679158         
            83.166                     203055.934294         
            83.333                     204221.380243         
            83.500                     205372.134927         
            83.666                     206513.967878         
            83.833                     207639.370406         
            84.000                     208753.929611         
            84.166                     209850.227222         
            84.333                     210946.730108         
            84.500                     212044.540340         
            84.666                     213153.545991         
            84.833                     214269.635503         
            85.000                     215391.968766         
            85.166                     216507.664593         
            85.333                     217613.736770         
            85.500                     218721.795729         
            85.666                     219827.442798         
            85.833                     220933.354972         
            86.000                     222031.112847         
            86.166                     223132.926386         
            86.333                     224250.635341         
            86.500                     225382.104319         
            86.666                     226513.001321         
            86.833                     227652.990262         
            87.000                     228796.416748         
            87.166                     229938.376262         
            87.333                     231077.187864         
            87.500                     232213.550855         
            87.666                     233347.020367         
            87.833                     234492.295489         
            88.000                     235638.506729         
            88.166                     236772.027477         
            88.333                     237908.936348         
            88.500                     239055.385109         
            88.666                     240218.223550         
            88.833                     241387.199121         
            89.000                     242569.609989         
            89.166                     243769.995347         
            89.333                     244991.575061         
            89.500                     246236.513520         
            89.666                     247500.778825         
            89.833                     248776.350274         
            90.000                     250059.616170         
            90.166                     251351.822967         
            90.333                     252658.136010         
            90.500                     253971.550556         
            90.666                     255288.637070         
            90.833                     256621.702273         
            91.000                     257956.594648         
            91.166                     259305.245859         
            91.333                     260663.181890         
            91.500                     262040.663720         
            91.666                     263436.600588         
            91.833                     264846.546881         
            92.000                     266251.748398         
            92.166                     267659.768685         
            92.333                     269051.459130         
            92.500                     270440.158041         
            92.666                     271825.930977         
            92.833                     273211.874553         
            93.000                     274602.890648         
            93.166                     276001.329565         
            93.333                     277390.227714         
            93.500                     278761.423186         
            93.666                     280125.953819         
            93.833                     281487.032593         
            94.000                     282857.967466         
            94.166                     284228.834095         
            94.333                     285594.169720         
            94.500                     286941.131237         
            94.666                     288273.170355         
            94.833                     289591.501178         
            95.000                     290899.482166         
            95.166                     292206.619894         
            95.333                     293515.918670         
            95.500                     294833.370348         
            95.666                     296148.362745         
            95.833                     297472.094816         
            96.000                     298804.472016         
            96.166                     300147.710495         
            96.333                     301497.524975         
            96.500                     302849.578294         
            96.666                     304215.402574         
            96.833                     305592.574273         
            97.000                     306987.943657         
            97.166                     308399.015488         
            97.333                     309814.225203         
            97.500                     311237.181684         
            97.666                     312654.588988         
            97.833                     314062.488058         
            98.000                     315455.268052         
            98.166                     316845.813067         
            98.333                     318252.424764         
            98.500                     319679.787329         
            98.666                     321118.183526         
            98.833                     322559.532027         
            99.000                     323998.109542         
            99.166                     325441.699637         
            99.333                     326899.103707         
            99.500                     328359.666311         
            99.666                     329824.249268         
            99.833                     331324.055610         
           100.000                     332857.489193         
