           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124942                    1401                  3832.752145              -10191.946468                 -935.1                  1808572.9        
         2.249884                    4123                  11275.842294              -9216.653123                -54385.0                 3437919.8        
         3.374826                    6887                  18832.605659             -15312.462988                -50459.1                 7538199.9        
         4.499768                    9752                  26660.641309              27193.663353                126101.7                -21962888.7       
         5.624710                   12485                  34120.215335             -29690.312100               -192549.2                 28488292.0       
         6.749652                   15154                  41399.785262              -9980.492685                111064.0                 13065288.1       
         7.874594                   17988                  49125.280352              5414.508785                  9516.0                  -6843703.6       
         8.999536                   20767                  56698.359591              51256.572333                299460.7                -84678293.1       
        10.124478                   23503                  64151.110487              80537.755273                784712.8                -153683889.6      
        11.249420                   26210                  71526.383809              63895.412465                895150.5                -137303989.4      
        12.374362                   28935                  78950.443199              96486.335611               1093154.0                -229058832.2      
        13.499304                   31712                  86510.115503              55791.474153                793533.0                -145710949.2      
        14.624246                   34455                  93968.950597              30244.002521                273725.4                -81385610.2       
        15.749188                   37200                 101438.865634              43243.684452                919241.4                -129757716.2      
        16.874130                   39861                 108672.494318              -5329.294432               -190832.0                 18718356.8       
        17.999072                   42819                 116716.095037             -45558.732043               -1042854.9               161844687.4       
        19.124014                   45481                 123954.608321             -30629.631941               -1006306.9               110215893.9       
        20.248956                   48208                 131368.855058              3829.041928                 435580.7                -18399703.2       
        21.373898                   51028                 139042.261174              59513.710775               1249493.9                -248155331.2      
        22.498840                   53816                 146629.924539              80267.207897               2346746.3                -356112333.0      
        23.623782                   56524                 153997.377901             -33274.172777               -1342565.6               153780776.8       
        24.748724                   59235                 161372.911461              62743.448116               1427673.1                -305821236.3      
        25.873666                   61978                 168836.766171              77274.716771               2442368.8                -395180266.2      
        26.998608                   64745                 176358.453016             -15290.848500               -974254.8                 81637767.7       
        28.123550                   67440                 183679.337698              20461.343469               1031398.9                -112368408.8      
        29.248492                   70130                 190972.684412              -4568.703415               -1946515.1                25095209.9       
        30.373434                   72992                 198742.492908              38290.589815               2496826.9                -223828970.0      
