           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    666                    883.376689               6932.809822                  3884.8                  -1157712.7       
         2.249336                    2008                  2663.935713              -12627.122412                -41606.2                 5235187.9        
         3.374004                    3368                  4468.128321               -8649.565499                -10311.1                 4086705.0        
         4.498672                    4676                  6202.304271               25329.509970                117418.2                -20067706.8       
         5.623340                    6088                  8078.307159               26492.300896                85867.2                 -26285571.2       
         6.748008                    7319                  9708.843666               5197.391465                 142317.9                 -7095143.8       
         7.872676                    8721                  11568.680599             -14917.307683               -208455.8                 22655113.1       
         8.997344                   10075                  13363.754635              20791.059005                39214.7                 -36242303.5       
        10.122012                   11334                  15033.409306              18856.977046                311668.3                -36120041.2       
        11.246680                   12782                  16949.946440              26672.867408                304361.9                -56792068.6       
        12.371348                   13998                  18561.043044             -65850.880033               -810513.5                156572545.6       
        13.496016                   15496                  20544.462998              13603.268189                -22209.0                -35636967.5       
        14.620684                   16707                  22146.624941              46980.293623                966163.8                -130833941.1      
        15.745352                   18078                  23962.413863             -48950.029139               -922123.3                148344606.3       
        16.870020                   19467                  25802.566270              34291.373438                685462.2                -113345624.5      
        17.994688                   20714                  27453.077905              23056.829098                608993.1                -79506872.6       
        19.119356                   22105                  29294.390826              28672.099256                353738.7                -105582305.9      
        20.244024                   23442                  31065.827635              16876.445929                660215.9                -65626891.1       
        21.368692                   24749                  32798.449054              19833.195045                -40701.3                -82686244.1       
        22.493360                   26130                  34631.541794             -15270.320834                137661.6                 67653077.7       
        23.618028                   27378                  36288.749492              -8155.052662               -1125178.4                39469926.4       
        24.742696                   28800                  38179.536188             -53561.315827               -1227806.0               257127963.2       
        25.867364                   30126                  39941.613790              3255.050621                 661955.8                -19872480.7       
        26.992032                   31391                  41631.016387              1666.170624                -638046.9                 -9810016.4       
        28.116700                   32866                  43591.719230              25959.675890                983679.3                -139581903.5      
        29.241368                   34161                  45320.485978             -122195.803884              -4482778.6               705465330.3       
        30.366036                   35531                  47144.876378             -93560.017252               -1964464.8               558832649.5       
        31.490704                   36879                  48945.594711             -87495.126064               -3018965.4               538984879.4       
        32.615372                   38286                  50825.677733              23444.377609                490536.8                -149866877.5      
        33.740040                   39550                  52511.490361              25111.248908               1296722.1                -166605780.5      
        34.864708                   41019                  54474.237497             -40023.255136               -1858917.1               276042919.2       
        35.989376                   42325                  56215.491748              -621.483405                 71452.8                  5211897.3        
        37.114044                   43551                  57854.221471              52388.403753               1529415.1                -381582429.1      
        38.238712                   45050                  59852.930945             -55394.293970               -1873999.4               415975422.3       
        39.363380                   46139                  61305.514335             -35807.192427                -73401.1                276251172.1       
        40.488048                   47847                  63577.677208              47566.644921                877757.2                -377300119.0      
        41.612716                   48904                  64984.053546             -87610.086522               -2516313.4               719976387.8       
        42.737384                   50359                  66920.934059             -16988.716821               -2017702.7               145657177.5       
        43.862052                   51796                  68831.174269             -48941.197666               -2550421.6               423478609.2       
        44.986720                   53011                  70444.624731             -34520.045963               -3634894.0               306510512.8       
        46.111388                   54351                  72226.006979             -30047.748842               2285290.0                275647966.7       
        47.236056                   55733                  74057.940756              14968.474954               -784834.2                -143615916.9      
        48.360724                   57096                  75870.680203              -8061.119568               1192811.3                 76736843.5       
        49.485392                   58375                  77564.273726             -65703.019086               -4392605.7               647331324.0       
        50.610060                   59778                  79422.036441              15082.168591               1745074.9                -156290719.2      
        51.734728                   60990                  81027.926918              31409.290105               1794316.8                -323995632.5      
        52.859396                   62488                  83011.480161              87488.068131               6452865.3                -919135519.6      
        53.984064                   63818                  84768.856238              20198.471442               -2878398.4               -219406064.0      
        55.108732                   65096                  86460.593660              13306.650224               3437219.3                -143331180.9      
        56.233400                   66445                  88246.696328              55597.596083               2043387.9                -624494080.1      
        57.358068                   67591                  89757.789314              89274.721703               3544932.4               -1013551230.3      
        58.482736                   69279                  91996.146596              50469.071577               5674175.4                -581993475.4      
        59.607404                   70342                  93397.193881              58797.966043               2356369.3                -696877483.8      
        60.732072                   71853                  95397.823558              32386.737162                967997.0                -383695618.3      
        61.856740                   73011                  96926.961397             -15914.280608                243296.5                198498361.0       
        62.981408                   74373                  98729.970826             -69620.810979               -8064502.0               866922797.7       
        64.106076                   75871                 100707.960458              31524.951796               4241735.9                -398234286.1      
        65.230744                   77000                 102197.870236              -7980.120206               -416062.2                101747915.8       
        66.355412                   78582                 104293.602590              24987.206462               4728292.1                -326863391.6      
        67.480080                   79697                 105767.272846             -65386.287932               -5973099.9               874085622.8       
        68.604748                   81347                 107955.739434             -24635.969133               2137242.2                330753968.7       
        69.729416                   82338                 109270.999543               174.049480                -2956525.7                -8093330.6       
        70.854084                   83736                 111126.422348              3980.015946                -363121.7                -59501647.2       
        71.978752                   85112                 112948.216354             161437.158217               11841542.8              -2302441350.0      
        73.103420                   86542                 114857.954452             -15250.873224               -961638.6                222032219.1       
        74.228088                   87799                 116522.371695             -39119.216899               -2571967.5               576461596.9       
        75.352756                   89102                 118259.878602             -155215.256289             -10187373.1               2322574220.1      
        76.477424                   90457                 120055.732304             -123001.041605              -4822779.4               1872452166.8      
        77.602092                   91795                 121832.656092             -126068.281466             -12350760.9               1943320267.1      
        78.726760                   93468                 124055.773756             -34820.728427               -4059561.5               540625711.9       
        79.851428                   94356                 125233.928482             -41793.558150               -2315690.0               661052855.9       
        80.976096                   96055                 127491.445155             -53262.891846               -1582908.0               850956231.9       
        82.100764                   97261                 129097.872097              46906.511766               -351508.4                -766428096.7      
        83.225432                   98616                 130892.301013             158839.244327               16792160.8              -2625428792.0      
        84.350100                   99800                 132463.514129             -25328.553920               -2597019.6               423649413.0       
        85.474768                   101335                134493.381478             -72901.192615              -11872951.1               1235991144.6      
        86.599436                   102648                136215.535310              16261.787554               4972896.1                -289144549.3      
        87.724104                   103906                137871.443680             -70799.669092               -7482214.1               1233620199.4      
        88.848772                   105162                139498.958341             -77332.393448               -6373081.3               1369369776.6      
        89.973440                   106713                141517.959852             -15095.390362               2025768.9                267190801.9       
        91.098108                   107870                142993.229066             190113.099064               14904362.8              -3442867035.8      
        92.222776                   109402                144951.054062             112786.357192               9031507.0               -2064073762.6      
        93.347444                   110459                146247.120991             148656.840329               18710047.2              -2756479964.2      
        94.472112                   111658                147685.864237             144888.729505               16046749.9              -2726122840.3      
        95.596780                   113260                149610.228254             189755.735365               12721162.5              -3603442186.5      
        96.721448                   114342                150766.353125             363782.471784               31460722.4              -6999606940.8      
        97.846116                   115475                151900.168520             450657.626644               51100862.0              -8762323728.5      
        98.970784                   116777                153155.252689             493054.470671               42710481.2              -9710561587.1      
        100.095452                  117888                154018.156706             661674.224540               70319218.5              -13175723828.1     
        101.220120                  119033                154816.743164             874728.235323               89472391.0              -17615193240.9     
        102.344788                  119461                154574.698767             948700.672539               95862671.1              -19311592981.8     
        103.469456                  120813                155418.195186             1017505.035463             103760220.9              -20942537639.7     
        104.594124                  120729                154405.203693             1269708.695365             128992441.4              -26421129499.2     
        105.718792                  120940                153709.814938             1449787.628153             155938862.5              -30494697125.7     
        106.843460                  120494                152257.491535             1565028.325514             162789280.3              -33269310421.4     
        107.968128                  120111                150701.334513             1805292.779672             196123448.5              -38779373131.7     
        109.092796                  118928                148153.859644             1946878.554327             216104234.4              -42265802718.1     
        110.217464                  118091                145883.064496             2183351.505561             240358549.6              -47888267278.5     
        111.342132                  116222                142229.015409             2322241.646231             268983390.4              -51455392321.6     
        112.466800                  114993                139229.304772             2531510.395720             275233649.0              -56660710850.3     
        113.591468                  112826                134993.278876             2747047.671020             317654751.4              -62106654643.9     
        114.716136                  110085                130218.307512             3017383.252344             340603785.5              -68889293007.6     
        115.840804                  106671                124839.552553             3130252.393365             373019818.0              -72175960028.1     
        116.965472                  102528                118780.967673             3039993.913431             363441716.1              -70770438536.1     
        118.090140                  98029                 112612.230665             3147064.724823             372723928.2              -73976205457.4     
        119.214808                  93307                 106191.248574             3047169.950558             372615305.4              -72313791768.8     
        120.339476                  88596                  99727.513447             3105414.980807             376219934.2              -74396050609.3     
        121.464144                  83691                  93159.845699             3124024.719506             381016895.7              -75543929086.0     
        122.588812                  78685                  86310.403916             3188642.973898             404226448.6              -77819297490.2     
        123.713480                  73577                  79472.352664             3147421.452640             392265130.9              -77520524893.5     
        124.838148                  68511                  72720.033454             3092755.253707             395239528.1              -76871758311.4     
        125.962816                  63090                  65575.541353             3106815.245192             395403250.8              -77917113494.1     
        127.087484                  57713                  58730.567397             3016742.127165             392504803.4              -76338704934.5     
        128.212152                  51806                  51508.755081             2903210.445412             375454342.0              -74116650223.7     
        129.336820                  46237                  44894.131676             2751597.300877             365003390.2              -70864612661.5     
        130.461488                  40277                  38077.895777             2531802.994200             340765022.4              -65772467415.0     
