 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.5000     0.4400     0.5550     0.4350     0.5000     0.3950     0.4800     0.4150     0.4700     0.4050     0.4650     0.4050     0.4650     0.3950     0.4550     0.3450     0.4550  
   20.0      0.2500     4.7500     0.3300     4.1100     0.3100     0.5000     0.3200     0.4800     0.3300     4.4150     0.3250     4.3050     0.3100     4.3550     0.3050     4.3050     0.2900     3.9850  
   30.0      0.2500     0.5000     0.4400     0.5550     0.3750     0.5000     0.3600     0.4800     0.3600     0.4700     0.3650     0.4650     0.3750     0.4650     0.3550     0.4550     0.3400     0.4550  
   40.0      0.2500     4.7500     0.3300     4.1100     0.3750     0.5000     0.3200     0.4800     0.3300     4.3600     0.3450     4.3050     0.3100     4.3100     0.3200     4.2800     0.2900     3.9600  
   50.0      0.2500     4.7500     0.3300     4.1100     0.3100     0.5000     0.3200     4.4350     0.3050     4.3850     0.3050     4.3050     0.2950     4.3750     0.2950     4.3050     0.2650     4.0000  
   60.0      0.2500     4.7500     0.3300     4.1100     0.3100     0.5000     0.3200     4.3550     0.3050     4.3600     0.3250     4.3050     0.2950     4.3250     0.2950     4.2450     0.2750     3.9450  
   70.0      0.2500     4.7500     0.3300     4.1100     0.3100     0.5000     0.3200     0.4800     0.3050     4.3850     0.2850     4.3450     0.3100     4.3550     0.2950     4.3200     0.2650     3.9650  
   80.0      0.2500     4.7500     0.3300     4.1100     0.3100     0.5000     0.3200     0.4800     0.3050     4.3600     0.3250     4.3050     0.3100     4.2950     0.2950     4.2800     0.2750     4.0100  
   90.0      0.2500     0.5000     0.4400     4.1100     0.3750     0.5000     0.3600     0.4800     0.3300     0.4700     0.3450     4.3450     0.3400     4.3900     0.3200     4.3200     0.3000     4.0150  
  100.0      0.2500     4.7500     0.3300     4.1100     0.3750     0.5000     0.3200     0.4800     0.3300     4.4150     0.3050     4.3450     0.3100     4.4050     0.3050     4.3300     0.2900     4.0100  
