 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.3200     1.7200     0.3050     1.6900     0.3050     1.7750     0.2800     1.8250     0.3050     1.7900     0.2750     1.6450  
   20.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2650     1.7550     0.2800     1.8250     0.2550     1.7650     0.2500     1.6150  
   30.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2850     1.7750     0.2650     1.8250     0.2700     1.8000     0.2500     1.6450  
   40.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.2750     1.6900     0.2850     1.7550     0.2650     1.7950     0.2550     1.7500     0.2500     1.6150  
   50.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.3050     1.6900     0.2650     1.7550     0.2800     1.8250     0.2550     1.7750     0.2500     1.6350  
   60.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2650     1.7550     0.2800     1.8250     0.2550     1.7750     0.2400     1.6250  
   70.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2650     1.7550     0.2650     1.8250     0.2550     1.7750     0.2500     1.6250  
   80.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.2750     1.6900     0.2650     1.7550     0.2650     1.7950     0.2550     1.7650     0.2400     1.5950  
   90.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.3200     1.6800     0.2750     1.6900     0.2850     1.7550     0.2650     1.8100     0.2550     1.7750     0.2400     1.6150  
  100.0      0.5000     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2850     1.7550     0.2650     1.8250     0.2550     1.7750     0.2500     1.6250  
