 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.2200     0.1600     2.2200     0.1550     2.1400     0.1600     2.0600     0.1600     1.9450  
   20.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1600     2.2000     0.1650     2.1900     0.1600     2.1600     0.1550     2.0750     0.1600     2.0200     0.1500     1.9300  
   30.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1950     2.2000     0.1650     2.1900     0.1600     2.1400     0.1700     2.0900     0.1700     2.0200     0.1500     1.9300  
   40.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1950     2.2000     0.1650     2.1900     0.1600     2.1800     0.1700     2.1050     0.1600     2.0350     0.1600     1.9400  
   50.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1950     2.2000     0.1900     2.1900     0.1800     2.1600     0.1700     2.0900     0.1700     2.0200     0.1500     1.9300  
   60.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.1850     0.1950     2.2000     0.1650     2.1900     0.1600     2.1200     0.1550     2.0600     0.1600     2.0200     0.1350     1.9200  
   70.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1600     2.2000     0.1650     2.1900     0.1800     2.1400     0.1550     2.0900     0.1450     2.0200     0.1500     1.9300  
   80.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1600     2.2000     0.1650     2.1900     0.1600     2.1800     0.1700     2.0900     0.1450     2.0200     0.1350     1.9450  
   90.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.2200     0.1800     2.2200     0.1700     2.1400     0.1600     2.0450     0.1500     1.9550  
  100.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.2500     0.1950     2.2000     0.1650     2.1900     0.1800     2.1600     0.1850     2.1050     0.1700     2.0350     0.1700     1.9450  
