 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     0.6650     0.6250     0.6850     0.6000     0.6800     0.5800     0.6650     0.5700     0.6700     0.5600     0.6550     0.5650     0.6650     0.5200     0.6600  
   20.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5550     0.6800     0.5250     0.6650     0.5500     0.6700     0.5450     0.6550     0.5300     0.6650     0.4800     0.6600  
   30.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5550     0.6800     0.5250     0.6650     0.5300     0.6700     0.5300     0.6550     0.5050     0.6650     0.4800     5.0900  
   40.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5500     0.6700     0.5150     0.6550     0.5150     0.6650     0.4850     5.0900  
   50.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5300     0.6700     0.5300     0.6550     0.5050     0.6650     0.4700     5.1800  
   60.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5550     0.6800     0.5250     0.6650     0.5500     0.6700     0.5450     0.6550     0.5150     0.6650     0.4850     5.1200  
   70.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5550     0.6650     0.5500     0.6700     0.5300     0.6550     0.5150     0.6650     0.4850     5.1300  
   80.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5300     0.6700     0.5300     0.6550     0.5150     0.6650     0.4700     5.1550  
   90.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5300     0.6700     0.5300     0.6550     0.5050     0.6650     0.4800     5.0650  
  100.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5100     0.6700     0.5150     0.6550     0.4900     5.4150     0.4800     5.0950  
