 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.5000     0.3300     0.5550     0.3100     2.6850     0.2750     2.8400     0.2750     2.8600     0.3050     2.8750     0.2800     2.8550     0.2800     2.7900     0.2600     2.6100  
   20.0      0.2500     0.5000     0.3300     0.5550     0.3100     2.7450     0.2750     2.8400     0.2750     2.8600     0.2650     2.8550     0.2650     2.8750     0.2550     2.7900     0.2400     2.5950  
   30.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.7450     0.2750     2.8400     0.2750     2.8850     0.2400     2.8750     0.2650     2.8400     0.2450     2.7900     0.2250     2.6100  
   40.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.6850     0.2750     2.8400     0.2750     2.8300     0.2650     2.8150     0.2500     2.8400     0.2550     2.7650     0.2250     2.5750  
   50.0      0.2500     0.5000     0.3300     2.7750     0.2500     2.6850     0.2750     2.9200     0.2500     2.8600     0.2650     2.8950     0.2500     2.8750     0.2450     2.7900     0.2400     2.5900  
   60.0      0.2500     0.5000     0.3300     0.5550     0.3100     2.8100     0.2750     2.9200     0.2750     2.8850     0.2650     2.8950     0.2650     2.8750     0.2550     2.8000     0.2400     2.6200  
   70.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.6850     0.2750     2.8400     0.2750     2.8300     0.2650     2.8350     0.2650     2.8400     0.2550     2.7650     0.2400     2.5900  
   80.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.6850     0.2750     2.8400     0.2500     2.8300     0.2650     2.8750     0.2650     2.8550     0.2550     2.7900     0.2250     2.5950  
   90.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.6850     0.2750     2.7550     0.2750     2.8300     0.2650     2.8350     0.2650     2.8250     0.2550     2.7750     0.2400     2.5750  
  100.0      0.2500     0.5000     0.3300     2.7750     0.3100     2.6850     0.2750     2.7550     0.2750     2.8300     0.2400     2.8350     0.2650     2.8250     0.2550     2.7650     0.2400     2.5900  
