 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.3300     0.3100     5.0000     0.2750     4.8400     0.2750     4.5550     0.2850     4.8750     0.2800     4.8100     0.2550     4.6400     0.2500     4.3800  
   20.0      0.5000     4.7500     0.3300     4.3300     0.3100     4.8750     0.3200     4.8400     0.3050     4.5250     0.3050     4.7550     0.2950     4.7300     0.2800     4.5900     0.2650     4.3050  
   30.0      0.5000     4.7500     0.3300     4.3300     0.3100     5.0600     0.3200     4.8400     0.3050     4.7750     0.2850     4.8750     0.2950     4.7950     0.2700     4.6750     0.2600     4.4050  
   40.0      0.5000     4.7500     0.3300     4.3300     0.2500     4.8750     0.2750     4.8400     0.2750     4.5250     0.2650     4.7100     0.2650     4.7150     0.2450     4.5650     0.2400     4.3150  
   50.0      0.2500     4.7500     0.3300     4.3300     0.2500     4.8750     0.2400     4.8400     0.2500     4.5250     0.2400     4.6700     0.2300     4.7300     0.2300     4.5800     0.2250     4.2900  
   60.0      0.5000     4.7500     0.3300     4.3300     0.3100     5.0000     0.3200     4.8400     0.3050     4.7500     0.3050     4.8750     0.3100     4.8100     0.3200     4.6900     0.2650     4.4200  
   70.0      0.5000     4.7500     0.3300     4.3300     0.3100     4.8100     0.2750     4.8400     0.2500     4.5250     0.2400     4.7100     0.2500     4.7150     0.2450     4.5800     0.2400     4.2900  
   80.0      0.5000     4.7500     0.3300     4.3300     0.3100     4.9350     0.3200     4.8400     0.3050     4.5250     0.3050     4.7300     0.3100     4.7800     0.2950     4.5900     0.2650     4.3400  
   90.0      0.5000     4.7500     0.3300     4.3300     0.3100     4.9350     0.2750     4.8400     0.2750     4.5250     0.2650     4.8950     0.2650     4.8250     0.2700     4.7400     0.2400     4.3450  
  100.0      0.5000     4.7500     0.3300     4.3300     0.3100     4.9350     0.3200     4.8400     0.3050     4.5250     0.3050     4.8150     0.2950     4.7150     0.2950     4.5900     0.2900     4.3300  
