 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.4350     0.2750     4.5150     0.2750     4.4150     0.2850     4.3650     0.2800     4.4500     0.2700     4.3550     0.2500     4.0800  
   20.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.6800     0.3050     4.5250     0.2850     4.4650     0.2950     4.5750     0.2800     4.4300     0.2600     4.1150  
   30.0      0.5000     4.7500     0.3300     4.1100     0.3750     4.5600     0.3200     4.6800     0.3300     4.5250     0.3250     4.5300     0.3100     4.6050     0.3200     4.4800     0.2900     4.1300  
   40.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.5550     0.2750     4.5250     0.2850     4.4250     0.2650     4.5300     0.2700     4.4050     0.2600     4.1100  
   50.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.6000     0.3050     4.5250     0.2850     4.4250     0.2950     4.5450     0.2950     4.4150     0.2650     4.1300  
   60.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.6000     0.3050     4.4700     0.3050     4.4450     0.2800     4.5000     0.2700     4.4150     0.2600     4.1150  
   70.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.6800     0.3050     4.5250     0.3050     4.5100     0.2800     4.5900     0.2800     4.4550     0.2600     4.1600  
   80.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6800     0.2750     4.5250     0.2850     4.4250     0.2950     4.5750     0.2800     4.4550     0.2650     4.1100  
   90.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6000     0.2750     4.5250     0.2850     4.4250     0.2800     4.5300     0.2700     4.4150     0.2500     4.1150  
  100.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.6000     0.3050     4.5250     0.2850     4.4250     0.2800     4.5450     0.2800     4.4150     0.2500     4.1100  
