 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.2650     0.1400     2.2650     0.1450     2.1850     0.1350     2.0200  
   20.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1350     2.3600     0.1600     2.2200     0.1400     2.2650     0.1350     2.1700     0.1300     2.0050  
   30.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.2650     0.1550     2.2800     0.1450     2.2050     0.1300     2.0400  
   40.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.3050     0.1400     2.2800     0.1450     2.1950     0.1300     2.0250  
   50.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1950     2.2750     0.1650     2.3600     0.1600     2.3050     0.1700     2.3100     0.1700     2.2450     0.1350     2.0550  
   60.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.3050     0.1550     2.2800     0.1600     2.2200     0.1350     2.0500  
   70.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.3050     0.1400     2.2800     0.1450     2.1950     0.1300     2.0500  
   80.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.2650     0.1400     2.2950     0.1350     2.2300     0.1350     2.0550  
   90.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1350     2.3600     0.1400     2.2650     0.1400     2.2800     0.1450     2.1950     0.1300     2.0400  
  100.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2000     0.1650     2.3600     0.1600     2.2650     0.1550     2.2650     0.1350     2.1850     0.1350     2.0200  
