 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     3.5600     0.5250     0.6650     0.5100     0.6700     0.5150     0.6550     0.5150     3.5900     0.4700     3.3250  
   20.0      0.5000     0.7500     0.5550     0.6650     0.5000     3.6850     0.4800     3.6000     0.4700     3.5800     0.4850     3.6900     0.4800     3.7650     0.4650     3.6650     0.4200     3.3850  
   30.0      0.5000     0.7500     0.5550     0.6650     0.5000     3.6850     0.4800     3.5600     0.4400     3.6100     0.4450     3.6700     0.4350     3.7150     0.4300     3.6250     0.4050     3.3800  
   40.0      0.5000     0.7500     0.5550     0.6650     0.4350     3.6850     0.4350     3.5600     0.4400     3.5550     0.4450     3.6300     0.4350     3.6850     0.4300     3.6000     0.3950     3.3650  
   50.0      0.5000     0.7500     0.4400     0.6650     0.5000     3.6850     0.4800     3.6000     0.4400     3.6100     0.4450     3.6900     0.4350     3.7300     0.4400     3.6250     0.4200     3.3650  
   60.0      0.5000     0.7500     0.5550     0.6650     0.5000     3.6850     0.4800     3.5600     0.4400     3.5550     0.4450     3.6500     0.4350     3.7000     0.4300     3.6150     0.4050     3.3450  
   70.0      0.5000     0.7500     0.5550     3.8850     0.5000     3.6850     0.4800     3.5600     0.4400     3.6100     0.4450     3.6700     0.4500     3.7000     0.4400     3.6000     0.3950     3.3600  
   80.0      0.5000     0.7500     0.5550     0.6650     0.5000     3.6850     0.4350     3.5600     0.4400     3.5800     0.4450     3.6900     0.4350     3.7150     0.4300     3.6150     0.3950     3.3600  
   90.0      0.5000     0.7500     0.5550     3.8850     0.5000     3.6850     0.4350     3.5600     0.4400     3.6100     0.4450     3.6900     0.4500     3.7150     0.4300     3.6250     0.3850     3.3600  
  100.0      0.5000     0.7500     0.5550     0.6650     0.5000     3.6850     0.4350     3.5600     0.4400     3.5550     0.4450     3.6500     0.4500     3.7000     0.4150     3.6000     0.4050     3.3400  
