 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     0.6650     0.5000     0.6850     0.4800     0.6800     0.5000     0.6650     0.4850     6.2400     0.4800     6.1700     0.4550     6.0950     0.4300     5.6850  
   20.0      0.5000     0.7500     0.4400     6.1100     0.4350     0.6850     0.4350     6.1950     0.4400     6.1100     0.4050     6.2000     0.4350     6.1550     0.4300     6.0600     0.3850     5.6100  
   30.0      0.5000     0.7500     0.4400     6.1100     0.5000     0.6850     0.4350     6.1200     0.4400     6.0250     0.4450     6.1400     0.4350     6.0450     0.4150     5.9750     0.3950     5.5250  
   40.0      0.5000     0.7500     0.5550     6.1100     0.5000     0.6850     0.4800     0.6800     0.4700     0.6650     0.4650     0.6700     0.4800     0.6550     0.4650     5.9750     0.4350     5.5800  
   50.0      0.5000     0.7500     0.4400     6.1100     0.4350     6.0000     0.4350     6.1950     0.4400     6.0550     0.4250     6.1800     0.4350     6.1050     0.4150     6.0000     0.3950     5.5800  
   60.0      0.5000     0.7500     0.4400     6.1100     0.4350     0.6850     0.4350     6.1950     0.4400     6.0250     0.4450     6.1600     0.4350     6.0600     0.4400     6.0200     0.4050     5.5950  
   70.0      0.5000     0.7500     0.5550     6.1100     0.5000     0.6850     0.4800     6.2350     0.4700     6.1900     0.4650     6.2400     0.4650     6.2000     0.4650     6.0950     0.4200     5.6800  
   80.0      0.5000     0.7500     0.4400     6.1100     0.4350     0.6850     0.4350     6.1600     0.4150     6.0550     0.4450     6.1800     0.4200     6.0600     0.4050     6.0100     0.3850     5.6150  
   90.0      0.5000     0.7500     0.4400     6.1100     0.5000     0.6850     0.4350     6.1200     0.4700     5.9700     0.4450     6.1400     0.4350     5.9800     0.4300     6.0000     0.4050     5.5150  
  100.0      0.5000     0.7500     0.4400     6.1100     0.5000     0.6850     0.4350     6.1600     0.4400     6.0000     0.4450     6.1400     0.4350     6.0150     0.4300     5.9600     0.4050     5.5500  
