 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     0.7750     0.6250     0.8750     0.6400     0.7950     0.6350     0.8600     0.6300     0.8150     0.6400     0.8550     0.6400     0.7400     0.6400     0.7200  
   20.0      0.5000     1.0000     0.5550     0.7750     0.6250     0.9350     0.6400     0.8400     0.6350     0.9150     0.6300     0.8550     0.5900     0.8750     0.6400     0.8600     0.6400     0.7900  
   30.0      0.5000     1.0000     0.5550     0.7750     0.6250     0.9350     0.6400     0.7950     0.6350     0.9150     0.5900     0.8550     0.6400     0.9050     0.6150     0.8850     0.6200     0.8050  
   40.0      0.5000     0.7500     0.5550     0.7750     0.6250     0.9350     0.6400     0.8400     0.6350     0.9150     0.6300     0.8550     0.5750     0.8900     0.6000     0.8750     0.5100     0.7750  
   50.0      0.5000     1.0000     0.5550     0.7750     0.6250     1.0000     0.6400     0.8400     0.6100     0.9150     0.6100     0.8950     0.5300     0.9050     0.6400     0.8850     0.6450     0.8150  
   60.0      0.5000     1.0000     0.5550     0.7750     0.6250     1.0000     0.6400     0.8400     0.6350     0.9400     0.6300     0.8750     0.6050     0.9200     0.5800     0.8600     0.5550     0.8150  
   70.0      0.5000     1.0000     0.5550     0.7750     0.6250     0.9350     0.6400     0.8400     0.6350     0.9150     0.6300     0.8750     0.6400     0.9050     0.6400     0.8600     0.6450     0.8150  
   80.0      0.5000     1.0000     0.5550     0.7750     0.6250     1.0000     0.6400     0.8400     0.6350     0.9400     0.6100     0.8750     0.5750     0.9200     0.6250     0.8750     0.6450     0.8050  
   90.0      0.5000     1.0000     0.5550     0.7750     0.6250     1.0000     0.6400     0.8400     0.6100     0.9150     0.6300     0.8550     0.6250     0.9200     0.6250     0.9000     0.5500     0.8150  
  100.0      0.5000     1.0000     0.5550     0.7750     0.6250     0.9350     0.6400     0.8400     0.6350     0.9150     0.6300     0.8350     0.5900     0.9050     0.6150     0.8600     0.6100     0.8150  
