 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9200     0.2500     3.0250     0.2400     3.0000     0.2300     3.0000     0.2200     2.9100     0.2150     2.6950  
   20.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9200     0.2500     3.0250     0.2400     3.0000     0.2300     2.9800     0.2300     2.9100     0.2100     2.6950  
   30.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.1250     0.2400     3.0000     0.2500     3.0250     0.2400     3.0800     0.2300     3.0300     0.2300     2.9500     0.2150     2.7350  
   40.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9600     0.2500     3.0250     0.2400     3.0000     0.2150     3.0000     0.2300     2.9100     0.2100     2.7050  
   50.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     3.0350     0.2500     3.0250     0.2400     3.0400     0.2500     3.0150     0.2300     2.9250     0.2100     2.7300  
   60.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9200     0.2500     3.0250     0.2400     3.0000     0.2150     3.0000     0.2050     2.9250     0.2100     2.7050  
   70.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.1250     0.2400     3.0000     0.2200     3.0250     0.2400     3.0400     0.2300     3.0300     0.2300     2.9500     0.2150     2.7300  
   80.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.1250     0.2400     3.0000     0.2500     3.0250     0.2400     3.0400     0.2300     3.0300     0.2300     2.9500     0.2150     2.7350  
   90.0      0.5000     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     3.0000     0.2500     3.0250     0.2200     3.0200     0.2300     3.0150     0.2300     2.9250     0.2150     2.7050  
  100.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9200     0.2500     3.0250     0.2200     3.0000     0.2300     2.9800     0.2200     2.9100     0.1950     2.6950  
