 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.2350     0.2200     3.1900     0.2000     3.1600     0.2000     3.1050     0.1850     3.0600     0.1800     2.8800  
   20.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.1950     3.4000     0.2200     3.2200     0.2000     3.1600     0.2150     3.1400     0.1950     3.0850     0.1850     2.8850  
   30.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.2350     0.2200     3.1900     0.2000     3.1600     0.2000     3.1050     0.2050     3.0600     0.1850     2.8600  
   40.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.2500     0.2200     3.1800     0.2150     3.1700     0.2200     3.0850     0.1950     2.8850  
   50.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.2350     0.2200     3.1900     0.2200     3.1800     0.2000     3.1400     0.2050     3.0600     0.1800     2.8800  
   60.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.3200     0.2200     3.2200     0.2000     3.1600     0.2000     3.1400     0.2050     3.0600     0.1850     2.8700  
   70.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.2350     0.2200     3.1900     0.2000     3.1600     0.2000     3.1400     0.1950     3.0700     0.1950     2.8800  
   80.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.4000     0.2200     3.2200     0.2000     3.1800     0.2150     3.1400     0.2050     3.0700     0.1850     2.8800  
   90.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.2350     0.2500     3.2500     0.2200     3.1800     0.2150     3.1400     0.2200     3.0700     0.1950     2.8850  
  100.0      0.2500     3.2500     0.2200     3.4400     0.2500     3.4350     0.2400     3.3200     0.2200     3.2200     0.2200     3.1600     0.2150     3.1400     0.2050     3.0700     0.1800     2.8800  
