 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.3050     4.3050     0.2950     4.3550     0.2950     4.3050     0.2900     4.0150  
   20.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.2750     4.3550     0.3050     4.3850     0.2850     4.3050     0.2800     4.3550     0.2800     4.3050     0.2600     4.0100  
   30.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.2850     4.3050     0.3100     4.4200     0.2950     4.3200     0.2750     4.0250  
   40.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.5550     0.3300     4.4150     0.3050     4.3050     0.3250     4.4800     0.3050     4.3800     0.2900     4.0150  
   50.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.3550     0.3050     4.4150     0.2850     4.3050     0.2800     4.3750     0.2800     4.3050     0.2650     4.0100  
   60.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.1850     0.3200     4.3550     0.3050     4.3600     0.2850     4.2650     0.2950     4.3100     0.2700     4.2700     0.2600     3.9650  
   70.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4000     0.3050     4.3600     0.3050     4.3050     0.2950     4.3550     0.2950     4.2800     0.2650     3.9650  
   80.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.3050     4.3450     0.2950     4.4050     0.2800     4.3300     0.2600     4.0150  
   90.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.2850     4.3050     0.2950     4.3900     0.2950     4.3200     0.2650     4.0100  
  100.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.2500     0.3200     4.4000     0.3050     4.3850     0.3050     4.3050     0.2950     4.3250     0.2950     4.2700     0.2750     3.9800  
