 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.8100     0.2750     4.8400     0.2750     4.5250     0.2650     4.6700     0.2650     4.7000     0.2550     4.5400     0.2500     4.2450  
   20.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6800     0.2750     4.5250     0.2850     4.5300     0.2650     4.5900     0.2700     4.4900     0.2500     4.1850  
   30.0      0.5000     4.7500     0.4400     4.1100     0.3750     4.9350     0.3600     4.8400     0.3600     4.5250     0.3250     4.6500     0.3250     4.7150     0.3200     4.5650     0.3100     4.3000  
   40.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.8750     0.3200     4.8400     0.3050     4.5250     0.3050     4.7100     0.2950     4.7000     0.2800     4.5550     0.2650     4.2750  
   50.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6800     0.2750     4.5250     0.2850     4.5900     0.2650     4.6400     0.2550     4.5050     0.2400     4.2000  
   60.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6800     0.2750     4.5250     0.2650     4.6500     0.2650     4.6250     0.2550     4.5050     0.2500     4.2100  
   70.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.9350     0.2750     4.6800     0.2750     4.5250     0.2850     4.7550     0.2800     4.7150     0.2700     4.5400     0.2600     4.2900  
   80.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.2750     4.6800     0.3050     4.5250     0.2850     4.6700     0.2800     4.6700     0.2800     4.5150     0.2600     4.2250  
   90.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.8100     0.3200     4.6800     0.3050     4.5250     0.2850     4.6900     0.2800     4.6850     0.2800     4.5800     0.2650     4.2750  
  100.0      0.5000     4.7500     0.3300     4.1100     0.3750     0.5600     0.3200     4.7600     0.3300     4.5250     0.3250     4.7550     0.3250     4.6850     0.3200     4.5650     0.3000     4.2750  
