 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5000     0.6650     0.5100     0.6700     0.5300     0.6550     0.5050     0.6650     0.4700     5.3700  
   20.0      0.5000     4.7500     0.5550     6.1100     0.5000     5.6850     0.4800     6.0350     0.4400     5.8050     0.4650     5.9750     0.4500     5.8400     0.4400     5.7650     0.4050     5.3450  
   30.0      0.5000     0.7500     0.5550     6.1100     0.5000     5.6850     0.4800     6.0350     0.4700     5.8600     0.4650     5.9350     0.4650     5.8550     0.4400     5.8100     0.4200     5.3550  
   40.0      0.5000     0.7500     0.5550     6.1100     0.5000     0.6850     0.4800     0.6800     0.4700     0.6650     0.4650     5.8550     0.4650     5.8250     0.4550     5.7650     0.4300     5.3450  
   50.0      0.5000     0.7500     0.5550     6.1100     0.5000     0.6850     0.4800     0.6800     0.4700     5.7750     0.4650     5.8550     0.4650     5.7950     0.4400     5.7150     0.4300     5.3250  
   60.0      0.5000     4.7500     0.4400     6.1100     0.5000     5.6850     0.4800     6.0350     0.4400     5.8050     0.4650     5.9150     0.4500     5.8250     0.4400     5.7500     0.4050     5.3800  
   70.0      0.5000     4.7500     0.5550     6.1100     0.5000     0.6850     0.4800     6.0350     0.4700     5.8600     0.4650     6.0000     0.4650     5.8550     0.4650     5.8100     0.4300     5.3900  
   80.0      0.5000     4.7500     0.5550     6.1100     0.5000     0.6850     0.4800     5.9600     0.4700     5.8050     0.4450     5.8350     0.4650     5.8250     0.4400     5.7250     0.4300     5.3550  
   90.0      0.5000     4.7500     0.4400     6.1100     0.5000     5.6850     0.4800     6.0350     0.4700     5.8600     0.4650     5.9550     0.4500     5.8400     0.4400     5.7900     0.4050     5.3950  
  100.0      0.5000     4.7500     0.5550     6.1100     0.5000     5.6850     0.4800     5.9600     0.4700     5.8050     0.4650     5.8750     0.4500     5.8100     0.4400     5.7150     0.4050     5.3800  
