 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     3.2500     0.3300     2.8850     0.3100     2.8100     0.2750     2.9200     0.2750     2.8850     0.2650     2.8950     0.2800     2.8900     0.2550     2.8100     0.2500     2.6300  
   20.0      0.5000     3.2500     0.3300     2.7750     0.3100     2.7450     0.2750     2.9200     0.2750     2.8600     0.2650     2.8950     0.2500     2.8550     0.2450     2.8100     0.2400     2.5950  
   30.0      0.5000     3.2500     0.3300     2.8850     0.3100     2.8100     0.2750     2.9200     0.2500     2.8600     0.2650     2.8950     0.2500     2.8900     0.2450     2.8100     0.2250     2.6200  
   40.0      0.5000     3.2500     0.3300     2.8850     0.3100     2.8100     0.2750     2.9200     0.2750     2.9150     0.2650     2.9150     0.2650     2.9050     0.2450     2.8100     0.2400     2.6200  
   50.0      0.5000     3.0000     0.3300     2.7750     0.3100     2.7450     0.2750     2.8400     0.2750     2.8300     0.2650     2.8550     0.2650     2.8550     0.2700     2.7900     0.2400     2.6100  
   60.0      0.5000     3.0000     0.3300     2.7750     0.3100     2.8100     0.2750     2.8400     0.2750     2.8600     0.2650     2.8750     0.2650     2.8550     0.2450     2.8000     0.2250     2.6100  
   70.0      0.5000     3.2500     0.3300     2.8850     0.3100     2.8100     0.2750     2.9200     0.2500     2.8850     0.2650     2.9150     0.2650     2.8900     0.2550     2.8000     0.2250     2.6200  
   80.0      0.5000     3.2500     0.3300     2.8850     0.3100     2.8100     0.2750     2.9200     0.2750     2.8850     0.2650     2.8950     0.2650     2.8900     0.2450     2.8100     0.2250     2.6200  
   90.0      0.5000     3.2500     0.3300     2.7750     0.2500     2.7450     0.2750     2.9200     0.2500     2.8600     0.2650     2.8950     0.2650     2.8750     0.2450     2.8000     0.2250     2.6100  
  100.0      0.5000     3.0000     0.3300     2.6650     0.3100     2.6850     0.2750     2.7550     0.2500     2.8050     0.2650     2.8150     0.2650     2.7950     0.2550     2.7650     0.2250     2.5750  
