 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.4350     0.4400     6.4400     0.4250     6.3650     0.4200     6.5150     0.4150     6.3050     0.3750     5.9600  
   20.0      0.5000     0.7500     0.4400     6.4400     0.3750     6.5000     0.3950     6.4350     0.3600     6.4400     0.3650     6.3850     0.3750     6.5150     0.3800     6.2450     0.3450     5.8800  
   30.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.3950     6.4350     0.4150     6.4700     0.3850     6.3850     0.4050     6.4500     0.4050     6.2800     0.3700     5.8900  
   40.0      0.5000     0.7500     0.5550     0.6650     0.5600     0.6850     0.5200     0.6800     0.5250     0.6650     0.5500     0.6700     0.5450     0.6550     0.5150     0.6650     0.4700     6.0000  
   50.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.5150     0.4400     6.5800     0.4250     6.4250     0.4350     6.5600     0.4150     6.3450     0.3850     5.9700  
   60.0      0.5000     0.7500     0.4400     6.5550     0.4350     0.6850     0.3950     6.4350     0.4150     6.5550     0.4050     6.3850     0.4050     6.5150     0.3950     6.2300     0.3600     5.9300  
   70.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.5150     0.4150     6.5800     0.4250     6.3850     0.4200     6.5150     0.3950     6.3550     0.3750     5.9450  
   80.0      0.5000     0.7500     0.4400     6.5550     0.4350     6.6850     0.3950     6.5150     0.4150     6.6350     0.3850     6.5300     0.3750     6.5900     0.3800     6.3950     0.3450     5.9900  
   90.0      0.5000     0.7500     0.4400     6.5550     0.4350     6.8100     0.4350     6.5150     0.4150     6.5550     0.4250     6.3850     0.4050     6.5600     0.4150     6.4050     0.3850     5.9700  
  100.0      0.5000     0.7500     0.4400     6.5550     0.4350     6.6850     0.4350     6.5150     0.4150     6.6900     0.4050     6.5300     0.4050     6.6050     0.3950     6.4050     0.3750     6.0150  
