 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1400     2.3650     0.1400     2.3550     0.1350     2.3050     0.1300     2.1200  
   20.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1600     2.3450     0.1400     2.3550     0.1350     2.2800     0.1300     2.1100  
   30.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1400     2.3250     0.1400     2.3250     0.1450     2.2700     0.1300     2.1000  
   40.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1350     2.3600     0.1400     2.3450     0.1400     2.3550     0.1450     2.2950     0.1350     2.1000  
   50.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1350     2.3600     0.1400     2.3850     0.1550     2.3550     0.1450     2.3200     0.1300     2.1200  
   60.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1400     2.3250     0.1400     2.3250     0.1450     2.2550     0.1300     2.0900  
   70.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1350     2.3600     0.1200     2.3050     0.1250     2.2950     0.1200     2.2300     0.1050     2.0800  
   80.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1600     2.3250     0.1550     2.3250     0.1450     2.2550     0.1300     2.0900  
   90.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1350     2.3600     0.1400     2.3250     0.1400     2.3100     0.1350     2.2450     0.1300     2.0900  
  100.0      0.2500     1.7500     0.2200     2.1100     0.1850     2.3100     0.1600     2.2750     0.1650     2.3600     0.1400     2.3250     0.1400     2.3550     0.1450     2.2550     0.1300     2.1000  
