 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.2850     4.3050     0.2950     4.4050     0.2800     4.3200     0.2650     4.0000  
   20.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.3550     0.3050     4.4150     0.3050     4.3050     0.2800     4.3900     0.2800     4.2950     0.2650     3.9800  
   30.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.3600     0.2850     4.3050     0.2800     4.3550     0.2800     4.2950     0.2500     3.9800  
   40.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.3050     4.3050     0.2950     4.3750     0.2950     4.3050     0.2600     4.0000  
   50.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.4150     0.3050     4.3050     0.2950     4.4050     0.2700     4.3200     0.2600     4.0100  
   60.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.4350     0.2750     4.5550     0.2750     4.4150     0.3050     4.3450     0.2950     4.4650     0.2800     4.3550     0.2600     4.0550  
   70.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.5150     0.2750     4.4150     0.2850     4.3450     0.2950     4.4050     0.2800     4.3300     0.2600     4.0150  
   80.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.5600     0.3200     4.5150     0.3050     4.4700     0.3050     4.3450     0.2950     4.4650     0.2950     4.3700     0.2900     4.0700  
   90.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.2500     0.3200     4.4350     0.3050     4.3600     0.3050     4.3050     0.2950     4.3550     0.2950     4.2800     0.2650     3.9800  
  100.0      0.5000     4.7500     0.3300     4.1100     0.3100     4.3100     0.3200     4.4350     0.3050     4.3850     0.2850     4.3050     0.2800     4.3750     0.2800     4.3050     0.2600     3.9850  
