 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     3.2500     0.3300     3.4400     0.3100     3.1250     0.2750     3.0000     0.2500     3.0250     0.2400     3.0400     0.2500     3.0300     0.2300     2.9500     0.2250     2.7300  
   20.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2750     2.9200     0.2500     3.0250     0.2400     3.0200     0.2300     3.0000     0.2450     2.9250     0.2150     2.7050  
   30.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2750     2.9600     0.2500     3.0250     0.2400     3.0200     0.2500     3.0150     0.2300     2.9100     0.2250     2.6900  
   40.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0000     0.2750     2.9200     0.2500     3.0250     0.2200     3.0200     0.2300     3.0000     0.2300     2.9100     0.2150     2.6950  
   50.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     2.9600     0.2500     3.0250     0.2400     3.0400     0.2300     3.0150     0.2200     2.9250     0.2100     2.7050  
   60.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.1250     0.2400     3.0000     0.2500     3.0250     0.2400     3.0400     0.2300     3.0150     0.2300     2.9350     0.2100     2.7200  
   70.0      0.2500     3.2500     0.3300     3.2200     0.2500     3.0000     0.2400     2.9200     0.2500     2.9700     0.2200     2.9750     0.2300     2.9650     0.2200     2.8850     0.1950     2.6700  
   80.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     3.0000     0.2500     3.0250     0.2400     3.0200     0.2500     3.0150     0.2300     2.9350     0.2150     2.7050  
   90.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.0600     0.2400     3.0000     0.2500     3.0250     0.2200     3.0000     0.2300     3.0000     0.2200     2.9000     0.2150     2.6950  
  100.0      0.2500     3.2500     0.3300     3.4400     0.2500     3.1250     0.2400     3.0000     0.2500     3.0250     0.2400     3.0400     0.2300     3.0150     0.2300     2.9350     0.2150     2.7350  
