 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.5550     2.1100     0.5600     2.3100     0.5550     0.6800     0.5250     2.3600     0.5700     0.6700     0.5300     0.6550     0.5300     0.6650     0.4850     2.1500  
   20.0      0.5000     1.7500     0.5550     2.1100     0.5600     2.3100     0.5200     2.3200     0.5550     2.3600     0.5300     2.3650     0.5300     2.3550     0.5150     2.3050     0.4800     2.1300  
   30.0      0.5000     1.7500     0.5550     2.1100     0.5600     2.3100     0.5200     2.3600     0.5000     2.3600     0.5100     2.3850     0.5000     2.3550     0.4650     2.3050     0.4550     2.1500  
   40.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.5000     2.3600     0.4650     2.3850     0.4650     2.3550     0.4550     2.3200     0.4350     2.1550  
   50.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.4700     2.3600     0.4850     2.3850     0.4650     2.3900     0.4650     2.3450     0.4300     2.1750  
   60.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.5000     2.3600     0.4650     2.3850     0.4650     2.3550     0.4550     2.3200     0.4200     2.1500  
   70.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.4700     2.3600     0.4650     2.3650     0.4650     2.3550     0.4800     2.3200     0.4350     2.1350  
   80.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.4700     2.3600     0.4650     2.4050     0.4650     2.3900     0.4650     2.3450     0.4300     2.1550  
   90.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.4700     2.3600     0.4650     2.3850     0.4650     2.3750     0.4650     2.3300     0.4300     2.1550  
  100.0      0.5000     1.7500     0.5550     2.1100     0.5000     2.3100     0.4800     2.3600     0.4700     2.3600     0.4850     2.3850     0.4650     2.3750     0.4650     2.3050     0.4300     2.1500  
