 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     4.7500     0.4400     4.1100     0.4350     3.8100     0.4350     3.7600     0.4150     3.9700     0.4050     3.9550     0.4050     3.9050     0.4050     3.7900     0.3700     3.5400  
   20.0      0.5000     4.7500     0.4400     4.1100     0.4350     3.8100     0.3950     3.8400     0.3850     4.0250     0.3850     3.9750     0.4050     3.9500     0.3700     3.8250     0.3600     3.6150  
   30.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3600     3.7600     0.3600     3.9150     0.3850     3.9350     0.3550     3.8900     0.3700     3.7750     0.3450     3.5400  
   40.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.7950     0.3850     4.0250     0.3850     4.0200     0.3550     3.9350     0.3550     3.7900     0.3450     3.5850  
   50.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.7600     0.3850     3.9400     0.3850     3.9350     0.3750     3.8900     0.3550     3.7650     0.3450     3.5250  
   60.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.7600     0.3600     3.9150     0.3650     3.9350     0.3750     3.8900     0.3800     3.7750     0.3400     3.5250  
   70.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.8400     0.3850     4.0000     0.3650     3.9750     0.3750     3.9200     0.3550     3.8100     0.3400     3.5800  
   80.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.7950     0.3850     4.0000     0.3650     3.9750     0.3750     3.9200     0.3550     3.8000     0.3450     3.5650  
   90.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.8400     0.3600     3.9700     0.3650     3.9750     0.3550     3.9200     0.3700     3.8100     0.3400     3.5850  
  100.0      0.5000     4.7500     0.4400     4.1100     0.3750     3.8100     0.3950     3.7600     0.3600     3.9400     0.3650     3.9350     0.3750     3.8900     0.3550     3.7750     0.3400     3.5400  
